

   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01


   0.22042E-01   0.00000E+00   0.19093E-01   0.00000E+00   0.24815E-02   0.00000E+00   0.15236E-02   0.00000E+00   0.45338E-02   0.19698E-02   0.55363E-02   0.81844E-02   0.25188E-02
   0.00000E+00   0.15527E-02   0.32371E-02   0.26987E-04   0.00000E+00   0.92706E-03   0.39344E-03   0.00000E+00   0.00000E+00   0.28341E-02   0.00000E+00   0.65149E-02   0.00000E+00
   0.00000E+00   0.83056E-02   0.58669E-01   0.12323E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.44938E-02   0.00000E+00   0.65718E-02   0.00000E+00   0.57562E-01   0.14292E-01
   0.00000E+00   0.00000E+00   0.13684E+00   0.00000E+00   0.65999E-02   0.00000E+00   0.28474E-01   0.00000E+00   0.25028E-01   0.00000E+00   0.51804E-01   0.00000E+00   0.19225E-02
   0.00000E+00   0.51103E-02   0.18401E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.12078E-02   0.15476E-02   0.00000E+00   0.21595E-02   0.34779E-04   0.11346E-01   0.23368E-02
   0.00000E+00   0.88860E-04   0.22163E-01   0.26991E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.54009E-03   0.00000E+00   0.29933E-02   0.00000E+00   0.13698E-01   0.32337E-02
   0.64523E-03   0.00000E+00   0.53499E-02   0.00000E+00   0.19895E-03   0.00000E+00   0.69257E-03   0.67575E-04   0.15530E-02   0.00000E+00   0.60112E-03   0.00000E+00   0.71605E-03
   0.82580E-03   0.32192E-03   0.00000E+00   0.28789E-03   0.00000E+00   0.48549E-06   0.17486E-03   0.00000E+00   0.00000E+00   0.93222E-03   0.44015E-03   0.59855E-03   0.00000E+00
   0.00000E+00   0.00000E+00   0.98418E-05   0.43744E-02   0.00000E+00   0.00000E+00   0.21580E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.86658E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.52255E-02   0.59998E-04   0.00000E+00   0.38226E-03   0.22313E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13609E-02   0.17904E-02   0.00000E+00   0.00000E+00
   0.55730E-02   0.00000E+00   0.16586E-01   0.59721E-01   0.00000E+00   0.00000E+00   0.31919E-02   0.00000E+00   0.10632E+00   0.53721E-01   0.21428E-01   0.00000E+00   0.31147E-02
   0.00000E+00   0.00000E+00   0.66097E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.11611E-01   0.00000E+00   0.46026E-01   0.97145E-01   0.68967E-02   0.10660E-01   0.00000E+00
   0.31130E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.59851E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.18769E-01   0.00000E+00   0.17619E-01   0.00000E+00   0.00000E+00   0.66814E-03   0.84519E-02   0.42877E-01   0.68980E-01   0.00000E+00   0.10024E+00   0.00000E+00
   0.29520E-01   0.00000E+00   0.62398E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.32288E-02   0.00000E+00   0.72528E-01   0.39159E-02   0.11047E+00   0.16412E-02
   0.12701E-01   0.00000E+00   0.82474E-02   0.19056E-01   0.00000E+00   0.49412E-02   0.00000E+00   0.00000E+00   0.41851E-01   0.23648E-01   0.59171E-02   0.00000E+00   0.44864E-02
   0.00000E+00   0.00000E+00   0.26583E-01   0.23374E-01   0.00000E+00   0.00000E+00   0.70862E-01   0.85144E-02   0.88903E-01   0.00000E+00   0.45983E-01   0.00000E+00   0.00000E+00
   0.48819E-03   0.00000E+00   0.81879E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.12382E-02   0.65698E-03   0.00000E+00   0.17280E-02   0.80030E-03
   0.00000E+00   0.38034E-02   0.00000E+00   0.12693E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.28744E+00
   0.00000E+00   0.17722E-02   0.52857E-02   0.25736E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.28287E-02   0.00000E+00   0.50507E-01
   0.00000E+00   0.62033E-03   0.00000E+00   0.57507E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13512E+00
   0.34804E-01   0.12590E-01   0.20388E-01   0.00000E+00   0.00000E+00   0.35177E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.14436E-01   0.00000E+00   0.50660E-01   0.00000E+00
   0.32481E-01   0.33799E-01   0.00000E+00   0.19430E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13100E-01   0.73098E-02   0.53849E-01   0.63828E-01   0.00000E+00
   0.44362E-02   0.62349E-02   0.00000E+00   0.31261E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.23772E-02   0.13229E-02   0.95087E-02   0.87729E-02   0.00000E+00
   0.84653E-03   0.11709E-02   0.00000E+00   0.58668E-03   0.00000E+00   0.00000E+00   0.71836E-04   0.00000E+00   0.37337E-03   0.39592E-03   0.19187E-02   0.20014E-02   0.55482E-04
   0.00000E+00   0.10639E-01   0.00000E+00   0.11746E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.54617E-02   0.00000E+00   0.13025E-01   0.60089E-02   0.00000E+00
   0.12075E-02   0.73628E-02   0.00000E+00   0.43144E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.24367E-02   0.00000E+00   0.10657E-01   0.73770E-02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.78074E-03   0.29729E-03   0.11885E-02   0.00000E+00   0.00000E+00   0.19908E-02   0.75553E-02   0.22206E-02
   0.00000E+00   0.49177E-02   0.00000E+00   0.00000E+00   0.11885E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.23905E-03   0.31290E-02   0.15112E-02   0.11286E-02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.70437E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.44953E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.50967E-01   0.32901E-02   0.46336E-01   0.12999E-01   0.00000E+00   0.00000E+00   0.60309E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10051E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.89205E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.40913E+00   0.27401E-01   0.00000E+00   0.69536E+00
   0.00000E+00   0.15315E+00   0.00000E+00   0.60082E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.15984E-01   0.00000E+00   0.30893E+00   0.18149E+00   0.00000E+00   0.20896E+00
   0.00000E+00   0.00000E+00   0.13754E-01   0.13430E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.95779E-04   0.00000E+00   0.00000E+00   0.88230E-02   0.00000E+00   0.29164E-03
   0.00000E+00   0.00000E+00   0.26852E-01   0.40703E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.12299E-02   0.00000E+00   0.00000E+00   0.26830E-01   0.00000E+00   0.00000E+00
   0.00000E+00   0.11466E-03   0.00000E+00   0.69525E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.12014E-03   0.36372E-03   0.00000E+00   0.60739E-04
   0.17336E-01   0.00000E+00   0.40546E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.20991E-01  -0.86736E-18   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.19093E-01
   0.00000E+00   0.18054E-03   0.13898E-03   0.96561E-04   0.00000E+00   0.40939E-04   0.23709E-04   0.14386E-03   0.00000E+00   0.00000E+00   0.65176E-03   0.00000E+00   0.00000E+00
   0.20806E-01   0.11079E-01   0.75911E-02   0.00000E+00   0.00000E+00   0.75366E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.35456E-01   0.00000E+00   0.50135E-01   0.00000E+00
