**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Trichlorofluoromethane, 18.10818, 17.07272, 18.04579, 21.48233, 24.85777, 37.42608, 23.29895,  6.79354,  0.29158,  0.37516
Dichlorodifluoromethane, 11.00886,  2.64262, 11.01278, 11.32997, 14.91838, 32.10474, 13.14220,  6.67128,  0.50762,  0.60599
Carbon Tetrachloride, 16.14739, 14.39371, 16.11368, 19.32625, 22.53229, 38.60230, 21.55904,  7.09097,  0.32891,  0.43914
1_1_2-Trichlorotrifluoroethane, 15.47825, 15.38427, 15.46027, 17.44017, 21.43962, 38.18540, 20.81090,  7.18296,  0.34515,  0.46407
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 15.55934, 10.34282, 15.49080, 15.56253, 20.40642, 36.51528, 18.74592,  6.51763,  0.34768,  0.41889
Tetrachloroethene,  3.57809,  1.29869,  3.54118,  4.48917,  7.58211, 16.26344,  5.96317,  3.38341,  0.56738,  0.94559
1_2-Dichlorobenzene,  0.93567,  0.00000,  0.92323,  0.94048,  1.27945,  3.36468,  1.24391,  0.99270,  0.79804,  1.06095
1_4-Dichlorobenzene,  2.92269,  0.00000,  2.67802,  2.93429,  3.37543,  5.23189,  2.89816,  1.31214,  0.45275,  0.44895
PCBTF,  0.38407,  0.00000,  0.38140,  0.58352,  2.17510, 12.02765,  1.61756,  2.59159,  1.60216,  6.74773
N-Butane,  1.59134,  1.59134,  1.60844,  2.45156,  3.31432,  5.31019,  2.59747,  1.02175,  0.39336,  0.64207
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.17730,  1.29669,  3.14933,  2.42874,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.11789,  0.15589,  0.69718,  4.47214,  0.00000
Isopentane,  5.59565,  3.02211,  5.60486, 11.76518, 14.03646, 18.22523, 10.18610,  4.66778,  0.45825,  0.83418
2-Methyl pentane,  3.41184,  3.36278,  3.38553, 11.52944, 17.71584, 22.04373, 10.82431,  6.85073,  0.63290,  2.00793
Butene,  5.18300,  5.18300,  5.21986,  8.20687, 10.08200, 10.26968,  7.77688,  2.11114,  0.27146,  0.40732
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.02149,  0.15107,  0.67562,  4.47214,  0.00000
cis-2-Pentene, 11.78757, 11.71807, 11.76101, 14.06128, 21.55870, 28.34517, 16.77486,  5.59438,  0.33350,  0.47460
Isoprene, 60.65787, 41.42205, 50.47445, 55.01138, 60.60280, 60.67876, 54.59919,  6.08205,  0.11139,  0.10027
alpha-Pinene, 51.35478, 36.26638, 40.52278, 45.49726, 51.30081, 51.36022, 45.68882,  5.22906,  0.11445,  0.10182
MVK, 58.57540, 37.37830, 49.28913, 52.64187, 58.53075, 58.60038, 52.77371,  6.07867,  0.11518,  0.10378
Benzene,  3.54307,  1.19260,  3.53161, 13.72381, 16.80000, 26.97953, 12.14453,  8.43466,  0.69452,  2.38061
Toluene,  7.06893,  5.29590,  6.37137,  7.09784,  7.80926, 14.14442,  7.55723,  2.03778,  0.26965,  0.28827
Ethylbenzene,  7.40171,  4.19416,  6.47276,  7.43908,  8.62320, 13.28482,  7.59199,  2.13339,  0.28101,  0.28823
Propylbenzene,  9.55774,  6.32773,  9.56504,  9.63021, 11.26158, 15.91276, 10.29813,  2.40877,  0.23390,  0.25202
m_p-Xylene, 10.36078,  0.00000,  7.35372,  9.61425, 10.40719, 10.50158,  7.90046,  3.68366,  0.46626,  0.35554
o-Xylene,  9.04875,  1.68619,  7.00856,  9.09990,  9.63581, 12.26502,  8.02046,  2.94361,  0.36701,  0.32531
p-Isopropyl Toluene, 23.03059, 18.29480, 23.07437, 28.69450, 30.88843, 34.34614, 27.37851,  4.65036,  0.16985,  0.20192
Naphthalene, 20.13983, 13.23401, 17.70973, 20.24356, 24.45780, 26.16266, 20.68748,  4.06118,  0.19631,  0.20165
Methanol,  2.03521,  0.86282,  1.79351,  2.21865,  2.72850,  3.29520,  2.19976,  0.62386,  0.28361,  0.30653
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  1.42216,  2.99468,  0.56446,  0.90215,  1.59824,  0.00000
Phenol, 37.62134, 33.46276, 36.99427, 37.58704, 40.18098, 45.27525, 38.56292,  3.29021,  0.08532,  0.08746
Formaldehyde, 30.56749, 22.48669, 25.61045, 30.53958, 32.93475, 34.99001, 29.51832,  3.65116,  0.12369,  0.11945
Acetaldehyde, 23.23318, 13.56690, 18.50035, 23.22545, 26.97486, 27.21531, 22.36603,  4.30145,  0.19232,  0.18514
Isovaleraldehyde, 14.35361,  1.50730, 10.01453, 14.27591, 14.37065, 30.94900, 13.18573,  6.45479,  0.48953,  0.44970
Hexaldehyde, 13.67181,  0.00000,  7.44603, 13.45664, 13.68069, 26.95591, 10.85414,  6.54495,  0.60299,  0.47872
m_p-Tolualdehyde, 20.09553,  4.53118, 13.43651, 19.98904, 20.09137, 26.01545, 17.18645,  5.68182,  0.33060,  0.28274
Phenylacetaldehyde, 23.30654, 16.44670, 23.22506, 23.30274, 25.44937, 38.50254, 25.39440,  5.77115,  0.22726,  0.24762
Cyclohexanone,  9.75402,  0.00000,  3.80210,  9.75342, 10.07743, 20.89468,  8.10354,  4.97904,  0.61443,  0.51046
Methyl acetate,  0.00000,  0.00000,  0.00000,  6.48375, 13.42283, 20.17439,  6.61070,  6.64288,  1.00487,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.25472,  0.48852,  2.06552,  4.22812,  0.00000
D5-Siloxane,  1.00838,  0.00000,  1.03193,  2.70824, 14.73432, 18.21102,  7.24916,  7.51148,  1.03619,  7.44909

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 43.00220, 33.38942, 37.13531, 40.45491, 42.99634, 44.72401, 39.91076,  3.45064,  0.08646,  0.08024
Chloroform, 51.53458, 37.78572, 46.45242, 47.12257, 51.50934, 57.87639, 47.81172,  5.02997,  0.10520,  0.09760
Trichlorofluoromethane, 44.33093, 24.23224, 35.02658, 38.93043, 44.32818, 46.94468, 38.63749,  6.25571,  0.16191,  0.14111
Dichlorodifluoromethane, 14.63820,  0.00000, 10.39868, 14.63530, 14.67487, 18.11817, 12.65826,  4.39571,  0.34726,  0.30029
Carbon Tetrachloride, 38.87914, 22.37240, 29.52852, 33.41898, 38.88008, 44.89034, 33.63121,  6.37098,  0.18944,  0.16387
1_1_2-Trichlorotrifluoroethane, 38.38798, 22.47498, 29.75316, 32.72948, 38.40040, 43.18398, 33.15607,  6.04976,  0.18246,  0.15760
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 24.37708,  5.35913, 18.87032, 23.78301, 24.42219, 27.78326, 21.08896,  5.22593,  0.24780,  0.21438
Tetrachloroethene, 38.81943, 29.58497, 35.08519, 38.55841, 38.84828, 45.27256, 37.62843,  3.61626,  0.09610,  0.09316
1_2-Dichlorobenzene, 10.61974,  0.00000,  5.49057,  7.75195, 10.60404, 10.61974,  7.15737,  3.67416,  0.51334,  0.34597
1_4-Dichlorobenzene,  5.92134,  0.00000,  0.00000,  1.97046,  5.90534,  5.92451,  2.71684,  2.69784,  0.99301,  0.45561
PCBTF, 44.24641, 35.83687, 42.24456, 44.07784, 44.21193, 52.60808, 43.30581,  3.86607,  0.08927,  0.08738
N-Butane, 13.90774,  8.52259, 13.30512, 13.91823, 19.83242, 28.49060, 15.93783,  6.30199,  0.39541,  0.45313
Isobutane, 22.32320, 16.69263, 20.55379, 22.42052, 30.56931, 38.36344, 24.81477,  6.92608,  0.27911,  0.31026
N-Pentane, 21.48748,  0.00000, 19.63068, 21.49038, 50.09523, 62.76139, 28.00466, 20.67896,  0.73841,  0.96237
Isopentane, 40.61812, 34.41100, 37.03006, 40.64812, 41.17342, 48.78760, 40.26334,  3.72275,  0.09246,  0.09165
2-Methyl pentane, 57.26410, 41.45346, 53.81430, 57.28002, 57.42226, 66.23639, 56.09233,  6.02429,  0.10740,  0.10520
Butene, 22.16234, 15.21370, 21.92825, 22.16542, 23.32106, 30.82398, 22.18752,  4.55897,  0.20547,  0.20571
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  4.94201, 11.33680,  2.18822,  4.02119,  1.83765,  0.00000
cis-2-Pentene, 45.47268, 34.68922, 43.56066, 45.46441, 45.54030, 52.03667, 44.77022,  4.12949,  0.09224,  0.09081
Isoprene,  2.95219,  0.00000,  0.00000,  0.00000,  2.95512,  5.78715,  1.33401,  1.78245,  1.33616,  0.60377
alpha-Pinene,  2.16254,  0.00000,  0.00000,  0.34174,  2.17090,  2.50233,  0.96447,  1.08802,  1.12811,  0.50312
MVK,  3.75187,  0.00000,  0.00000,  0.71320,  3.75667, 10.95861,  2.14844,  2.68110,  1.24793,  0.71460
Benzene, 68.91494, 52.35647, 57.88681, 63.24946, 68.90200, 79.07838, 63.49922,  6.85484,  0.10795,  0.09947
Toluene, 35.00666, 32.27889, 34.95508, 35.50693, 36.33986, 47.28784, 36.78436,  3.73026,  0.10141,  0.10656
Ethylbenzene, 30.90131, 28.22731, 30.86155, 31.43711, 32.81954, 44.99493, 32.97259,  4.05951,  0.12312,  0.13137
Propylbenzene, 30.72156, 27.15076, 29.26512, 30.68018, 31.43786, 47.67161, 31.79037,  4.45057,  0.14000,  0.14487
m_p-Xylene, 11.81537,  9.42113,  9.61189, 11.75788, 14.00162, 28.39109, 14.05561,  6.24521,  0.44432,  0.52857
o-Xylene, 22.73484, 18.85239, 22.67733, 22.94158, 24.49646, 39.70016, 25.15264,  5.24948,  0.20871,  0.23090
p-Isopropyl Toluene, 39.64257, 23.68792, 29.75409, 34.70261, 39.64096, 44.31757, 34.80628,  5.85449,  0.16820,  0.14768
Naphthalene, 20.53374,  4.41347, 18.86467, 20.44078, 20.57561, 29.72065, 19.40460,  5.12469,  0.26410,  0.24957
Methanol,  2.28880,  0.00000,  0.08198,  1.10513,  2.07729,  2.51046,  1.16476,  0.91076,  0.78192,  0.39792
Ethanol,  2.26936,  0.00000,  2.11093,  2.26216,  3.23918,  4.79823,  2.47883,  1.19913,  0.48375,  0.52840
Phenol, 31.55611, 11.56368, 16.00188, 24.54013, 31.54972, 31.74583, 24.02364,  7.84790,  0.32667,  0.24870
Formaldehyde, 11.97314,  0.00000,  4.56931,  7.84217, 12.02916, 19.76825,  8.43639,  5.03996,  0.59741,  0.42094
Acetaldehyde,  7.14596,  0.00000,  0.30067,  5.62340,  7.19311, 15.30219,  4.79679,  4.54379,  0.94726,  0.63585
Isovaleraldehyde,  4.36412,  0.00000,  0.19698,  3.50739,  4.34676,  4.42622,  2.70022,  1.88197,  0.69697,  0.43124
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.71762,  0.95358,  3.74752,  3.92994,  0.00000
Phenylacetaldehyde, 26.18334, 13.99100, 17.68322, 22.81373, 26.18156, 29.02175, 22.26596,  4.52798,  0.20336,  0.17293
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 17.88602,  1.09513,  4.05266,  3.70061,  0.00000
Methyl acetate, 64.42977, 52.97367, 57.60883, 61.46798, 64.35837, 72.18756, 61.46733,  4.94881,  0.08051,  0.07681
n-Butyl acetate, 45.24856, 42.90460, 45.25619, 48.32597, 50.50762, 62.54548, 49.10390,  5.11409,  0.10415,  0.11302
D5-Siloxane, 20.08790,  0.00000,  5.42569, 12.19123, 20.20575, 39.10132, 13.89930, 10.47029,  0.75330,  0.52122

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.09890,  0.00494,  0.02211,  4.47214,  0.00000
Chloroform,  4.01952,  0.31749,  1.51859,  2.45554,  4.01563,  6.91310,  2.84070,  1.51208,  0.53229,  0.37619
Trichlorofluoromethane,  0.35062,  0.00000,  0.00000,  0.35562,  0.39459,  2.25963,  0.31320,  0.49688,  1.58648,  1.41717
Dichlorodifluoromethane,  0.51193,  0.00000,  0.00000,  0.00000,  0.47103,  0.75669,  0.22463,  0.26354,  1.17325,  0.51481
Carbon Tetrachloride,  1.53877,  0.00000,  1.10593,  1.46171,  1.54595,  4.30114,  1.44209,  0.78484,  0.54424,  0.51005
1_1_2-Trichlorotrifluoroethane,  2.25952,  0.00000,  1.71007,  2.15021,  2.25619,  3.24316,  1.98221,  0.63501,  0.32035,  0.28104
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.30901,  0.01545,  0.06910,  4.47214,  0.00000
Tetrachloroethene,  1.59201,  0.00000,  0.07618,  1.61025,  2.09637,  5.73839,  1.54294,  1.49931,  0.97172,  0.94177
1_2-Dichlorobenzene,  1.60031,  0.00000,  0.00000,  1.61220,  1.61968,  2.15771,  1.09426,  0.83465,  0.76276,  0.52156
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.69226, 10.09096,  1.58198,  3.27152,  2.06798,  0.00000
PCBTF,  5.78514,  0.52017,  5.19938,  5.74249,  5.85598,  9.97266,  5.53797,  2.19873,  0.39703,  0.38006
N-Butane,  1.87962,  0.16189,  1.55704,  1.88382,  2.13529,  3.92624,  1.91564,  0.75462,  0.39392,  0.40147
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  1.26057,  2.05356,  0.54415,  0.78954,  1.45096,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  3.09566,  5.36092,  1.15680,  1.74964,  1.51249,  0.00000
Isopentane,  4.89011,  0.75670,  2.23096,  3.11387,  4.89229,  8.32935,  3.38518,  1.95177,  0.57656,  0.39913
2-Methyl pentane,  4.77099,  0.00000,  0.66522,  1.72360,  4.78977,  4.83105,  2.52086,  1.91175,  0.75837,  0.40070
Butene,  6.00354,  4.00181,  5.10416,  6.01066,  6.16330,  7.16580,  5.78645,  0.69284,  0.11973,  0.11540
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.39431,  0.12548,  0.32977,  2.62793,  0.00000
cis-2-Pentene,  4.80203,  2.64051,  3.50285,  4.81358,  4.96682,  8.00981,  4.41984,  1.19810,  0.27107,  0.24950
Isoprene, 13.31964,  0.00000, 13.24529, 16.00998, 17.14737, 27.97186, 16.08013,  5.62721,  0.34995,  0.42247
alpha-Pinene, 11.48021,  1.17945, 11.42818, 13.72614, 14.60344, 20.03424, 13.45730,  3.97717,  0.29554,  0.34644
MVK, 15.93048,  3.40405, 15.86275, 20.10576, 20.60593, 30.38121, 19.22950,  5.72665,  0.29781,  0.35948
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
Toluene,  2.05383,  0.69766,  1.28014,  1.89850,  2.08344,  6.01389,  1.93796,  1.11806,  0.57692,  0.54437
Ethylbenzene,  1.58725,  0.33231,  0.45943,  1.32017,  1.60295,  5.07840,  1.37100,  1.13764,  0.82979,  0.71674
Propylbenzene,  0.66089,  0.00000,  0.00000,  0.14702,  0.67171,  4.32437,  0.61636,  1.09984,  1.78443,  1.66418
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.03844,  0.44581,  1.23093,  2.76109,  0.00000
o-Xylene,  1.14378,  0.00000,  0.04456,  0.69352,  1.15179,  4.82390,  0.97285,  1.27961,  1.31532,  1.11876
p-Isopropyl Toluene, 14.90021,  7.34373, 14.28814, 14.84570, 15.84521, 22.67563, 15.27722,  2.97899,  0.19500,  0.19993
Naphthalene,  4.43562,  2.37190,  2.58732,  4.29521,  4.42876, 11.14854,  4.16040,  1.98348,  0.47675,  0.44717
Methanol,  3.31554,  0.00000,  1.97259,  2.81046,  3.30435,  4.05757,  2.51654,  1.19690,  0.47561,  0.36100
Ethanol, 86.89320, 85.32506, 86.53151, 86.89294, 87.70490, 89.61765, 87.15293,  0.93239,  0.01070,  0.01073
Phenol,  1.96620,  0.44306,  1.97344,  3.56368,  5.26010,  9.84799,  3.90830,  2.38014,  0.60900,  1.21053
Formaldehyde, 14.49218,  6.10948, 14.44076, 14.60851, 17.40486, 21.27436, 15.21630,  2.85207,  0.18744,  0.19680
Acetaldehyde, 12.82667,  7.05604, 12.09417, 12.79120, 14.18974, 18.52260, 13.12208,  2.17343,  0.16563,  0.16945
Isovaleraldehyde,  8.47383,  6.12350,  8.47491,  8.88350,  9.55330, 11.35056,  8.92755,  1.00792,  0.11290,  0.11895
Hexaldehyde,  6.93987,  4.57487,  6.74095,  6.93939,  7.55033,  8.37126,  7.02899,  0.79487,  0.11308,  0.11454
m_p-Tolualdehyde,  6.78167,  0.00000,  4.73558,  6.75175,  7.62676, 11.12868,  6.35756,  2.20295,  0.34651,  0.32484
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cyclohexanone, 14.40324, 12.04584, 13.42930, 14.35870, 15.17970, 18.40408, 14.55891,  1.68361,  0.11564,  0.11689
Methyl acetate,  3.99787,  0.00000,  1.42329,  2.76630,  4.02311,  7.54173,  2.65254,  1.87771,  0.70789,  0.46968
n-Butyl acetate,  4.57261,  1.00944,  4.41085,  4.63165,  5.21761,  7.43881,  4.61211,  1.57874,  0.34230,  0.34526
D5-Siloxane,  9.34311,  0.00000,  3.49903,  8.69147,  9.25355,  9.34311,  7.03660,  3.08555,  0.43850,  0.33025

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.83348,  1.13794,  5.60919,  5.87691,  5.97212,  8.30359,  5.52005,  1.45425,  0.26345,  0.24929
Chloroform,  4.04527,  1.00446,  4.13755,  4.37488,  5.78708, 10.61142,  5.20580,  2.48957,  0.47823,  0.61543
Trichlorofluoromethane,  2.72661,  0.00000,  2.07113,  2.71397,  2.73165,  5.07275,  2.52221,  1.34877,  0.53476,  0.49467
Dichlorodifluoromethane,  2.19155,  0.00000,  0.42167,  2.19006,  3.05485, 11.40884,  2.20622,  2.46620,  1.11784,  1.12532
Carbon Tetrachloride,  4.61617,  2.04015,  4.61454,  4.95254,  5.89727, 10.37207,  5.28810,  1.93673,  0.36624,  0.41955
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.34786,  4.73905,  0.66343,  1.48044,  2.23150,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.61050,  2.81854,  0.45929,  0.82988,  1.80687,  0.00000
Tetrachloroethene, 17.84326, 12.66062, 15.39977, 17.70041, 18.14485, 26.99167, 17.60473,  3.07197,  0.17450,  0.17216
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.21641, 11.69722,  1.47937,  3.67513,  2.48425,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  1.29044, 84.88730,  9.02330, 25.91804,  2.87235,  0.00000
PCBTF, 24.37863,  8.03692, 19.38409, 24.26837, 26.54978, 35.10551, 23.55173,  6.40072,  0.27177,  0.26255
N-Butane,  2.39876,  0.00000,  0.81024,  2.45057,  4.23699,  4.36073,  2.38367,  1.50456,  0.63119,  0.62722
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  1.37682,  3.83038,  0.75219,  1.30472,  1.73456,  0.00000
N-Pentane,  1.30000,  0.00000,  0.00000,  1.30281,  2.18165,  2.92480,  1.17882,  1.00285,  0.85073,  0.77142
Isopentane,  6.59873,  3.63490,  5.07766,  6.04251,  6.63284,  8.43292,  5.99082,  1.23064,  0.20542,  0.18650
2-Methyl pentane,  0.92663,  0.00000,  0.43246,  0.94251,  3.14938,  6.95099,  2.03442,  2.34250,  1.15143,  2.52799
Butene,  3.22326,  0.83271,  3.18684,  3.32286,  3.98007,  8.76272,  3.57885,  1.47804,  0.41299,  0.45855
Propylene,  9.04915,  0.00000,  8.42439,  9.12499, 11.60215, 18.03996,  9.31199,  4.37537,  0.46986,  0.48351
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  7.03475,  0.00000,  4.21270,  4.76657,  7.03397, 12.80650,  5.22739,  2.99112,  0.57220,  0.42519
alpha-Pinene, 10.34520,  0.42399,  8.38109,  9.34509, 10.35473, 15.16385,  8.46984,  3.74408,  0.44205,  0.36192
MVK,  5.12988,  1.01436,  2.93396,  3.48105,  5.13567, 11.13834,  4.07128,  2.18476,  0.53663,  0.42589
Benzene,  2.88252,  2.83946,  2.88260,  3.23844,  6.43886, 14.45088,  5.62855,  3.97913,  0.70696,  1.38044
Toluene, 31.93754,  6.76917, 26.82036, 29.59357, 31.99110, 34.90997, 26.33833,  8.99958,  0.34169,  0.28179
Ethylbenzene, 33.71973,  8.35142, 29.41031, 31.35580, 33.75640, 36.70001, 28.17106,  9.41229,  0.33411,  0.27913
Propylbenzene, 29.88008,  0.54677, 27.48053, 28.61994, 29.96818, 34.00025, 24.72943, 10.09909,  0.40838,  0.33799
m_p-Xylene, 42.58494,  4.32526, 35.50034, 39.89913, 42.64893, 46.97090, 34.67537, 13.77889,  0.39737,  0.32356
o-Xylene, 40.26000,  8.19869, 36.03812, 38.24288, 40.30099, 43.75561, 33.69669, 12.03248,  0.35708,  0.29887
p-Isopropyl Toluene,  1.47627,  0.00000,  0.76868,  1.53442,  2.93263,  8.32273,  2.02337,  2.21926,  1.09681,  1.50329
Naphthalene, 31.70496,  4.94349, 31.70664, 31.81304, 34.54977, 44.78696, 31.32990, 10.20169,  0.32562,  0.32177
Methanol,  0.00000,  0.00000,  0.00000,  0.86653,  1.80689,  3.30914,  1.07502,  1.02659,  0.95495,  0.00000
Ethanol,  3.82127,  0.00000,  0.33776,  3.81414,  3.82604,  4.07966,  2.46950,  1.73652,  0.70319,  0.45444
Phenol,  0.84463,  0.00000,  0.39157,  0.83568,  3.99129, 16.87031,  2.96448,  4.96678,  1.67543,  5.88045
Formaldehyde,  7.30595,  5.16582,  6.03710,  7.26194, 11.91040, 17.18458,  8.69052,  3.33476,  0.38372,  0.45644
Acetaldehyde, 19.06330, 13.43796, 17.63069, 18.95336, 19.86896, 33.48703, 19.99422,  4.98709,  0.24943,  0.26161
Isovaleraldehyde, 16.20298,  3.30087,  9.29083, 16.21014, 16.25274, 16.69424, 12.90332,  4.66729,  0.36171,  0.28805
Hexaldehyde, 13.04737,  0.00000,  5.62366, 12.99160, 13.04534, 16.47899,  9.78829,  5.90248,  0.60301,  0.45239
m_p-Tolualdehyde, 34.12313,  8.36689, 32.01261, 33.99789, 35.85363, 45.48176, 30.77255, 10.51966,  0.34185,  0.30829
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.74278,  0.87077,  2.68020,  3.07796,  0.00000
Cyclohexanone, 34.90116, 12.31738, 30.23464, 34.70397, 34.86995, 44.12964, 31.37415,  9.98736,  0.31833,  0.28616
Methyl acetate,  6.97067,  5.87245,  6.97841,  7.04984, 12.37417, 15.76706,  9.00849,  3.47315,  0.38554,  0.49825
n-Butyl acetate, 32.80239,  1.91459, 25.61587, 27.78673, 32.72255, 34.64434, 25.95994,  9.38423,  0.36149,  0.28608
D5-Siloxane,  2.10951,  0.00000,  1.88612,  2.04526, 20.74023, 50.15871, 13.04530, 17.20118,  1.31857,  8.15410

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.44386,  1.63095,  2.41911,  3.44416,  3.47025,  5.40710,  3.26556,  0.91855,  0.28129,  0.26672
Chloroform,  3.57886,  1.73507,  2.69266,  3.17157,  3.59258,  4.72483,  3.11564,  0.80564,  0.25858,  0.22511
Trichlorofluoromethane,  1.50421,  0.00000,  1.20339,  1.39246,  1.50643,  3.39237,  1.40298,  0.85559,  0.60984,  0.56879
Dichlorodifluoromethane,  2.22306,  0.35821,  1.73544,  2.19739,  2.23797, 10.80128,  2.83232,  2.84195,  1.00340,  1.27840
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.64742,  0.62380,  1.92461,  3.08529,  0.00000
1_1_2-Trichlorotrifluoroethane,  1.79269,  0.00000,  1.15005,  1.65152,  1.79782,  4.09538,  1.61972,  1.01943,  0.62939,  0.56866
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  1.72894,  0.00000,  1.71528,  1.74385,  2.99692, 10.70491,  2.63964,  2.49446,  0.94500,  1.44277
Tetrachloroethene, 11.22360,  4.43543,  5.75709,  9.58170, 11.24097, 11.29186,  8.92675,  2.54819,  0.28546,  0.22704
1_2-Dichlorobenzene, 84.80203,  4.40912, 41.00141, 83.26580, 84.80586, 85.84577, 67.77904, 29.49889,  0.43522,  0.34786
1_4-Dichlorobenzene, 89.05202,  4.46287, 86.61341, 88.29600, 89.05640, 89.49294, 79.62849, 25.73491,  0.32319,  0.28899
PCBTF,  6.49827,  0.65856,  4.24924,  5.53143,  6.51274,  6.85413,  5.30812,  1.52459,  0.28722,  0.23461
N-Butane, 15.01080,  6.33912,  9.84029, 14.98126, 15.01096, 29.39717, 14.49105,  5.84157,  0.40312,  0.38916
Isobutane,  6.55189,  0.14733,  5.22539,  6.32651,  6.58490, 14.46038,  6.29991,  2.88071,  0.45726,  0.43968
N-Pentane,  2.87461,  0.00000,  0.16938,  2.87629,  4.29687, 32.18129,  7.02478, 11.06434,  1.57504,  3.84899
Isopentane,  8.14460,  1.13487,  4.38932,  8.14955,  8.18558, 11.17849,  6.94026,  2.69139,  0.38779,  0.33045
2-Methyl pentane,  1.81783,  0.00000,  0.00000,  1.71835,  1.83765,  2.63141,  1.10333,  0.99322,  0.90020,  0.54638
Butene, 10.93141,  2.83625,  6.55818, 10.92805, 11.15510, 20.38213, 10.46673,  4.30979,  0.41176,  0.39426
Propylene, 22.95449, 21.31911, 22.93989, 22.96048, 24.51609, 39.56565, 25.12323,  5.25824,  0.20930,  0.22907
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  4.23231,  7.59438,  1.61338,  2.89720,  1.79574,  0.00000
Isoprene,  2.33400,  0.00000,  1.79271,  2.33455,  2.34695,  3.77563,  2.05949,  1.03613,  0.50310,  0.44393
alpha-Pinene,  3.29822,  0.00000,  2.92604,  3.26182,  3.30096,  5.07959,  3.07288,  1.27939,  0.41635,  0.38790
MVK,  2.24939,  0.00000,  1.60971,  2.25007,  2.26183,  3.53171,  1.94324,  0.97214,  0.50027,  0.43218
Benzene,  0.03755,  0.00000,  0.00000,  0.05627,  1.84031,  3.12492,  0.75094,  1.15203,  1.53411, 30.68174
Toluene,  6.97900,  0.66347,  5.24183,  6.98345,  7.01928,  9.36192,  6.20286,  1.96201,  0.31631,  0.28113
Ethylbenzene,  6.89768,  0.58873,  5.11274,  6.90264,  6.94335,  9.11409,  6.13281,  1.90298,  0.31030,  0.27589
Propylbenzene,  8.53826,  1.56451,  6.33589,  8.54521,  8.62266, 10.18674,  7.60222,  2.01525,  0.26509,  0.23603
