**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Tetrachloroethene,  0.00009,  0.00000,  0.00006,  0.00010,  0.00011,  0.00058,  0.00011,  0.00012,  1.08126,  1.28612
Toluene,  0.00462,  0.00078,  0.00540,  0.00597,  0.01001,  0.03997,  0.00952,  0.00975,  1.02396,  2.10900
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00634,  0.01433,  0.00252,  0.00429,  1.70280,  0.00000
a-Pinene,  0.00902,  0.00000,  0.00836,  0.01069,  0.01557,  0.03031,  0.01313,  0.00772,  0.58807,  0.85622
cis-2-Pentene,  0.00022,  0.00022,  0.00028,  0.00034,  0.00053,  0.00114,  0.00041,  0.00021,  0.50543,  0.96838
m_p-Tolualdehyde,  0.00004,  0.00000,  0.00000,  0.00004,  0.00010,  0.00033,  0.00008,  0.00009,  1.21715,  2.25703
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00792,  0.00070,  0.00191,  2.74888,  0.00000
n-Butyl acetate,  0.00485,  0.00000,  0.00487,  0.00587,  0.00978,  0.02878,  0.00769,  0.00607,  0.78993,  1.25143
o-Xylene,  0.00042,  0.00000,  0.00002,  0.00037,  0.00048,  0.00633,  0.00089,  0.00159,  1.78304,  3.77146
p-Cymene,  0.00056,  0.00050,  0.00057,  0.00066,  0.00080,  0.00163,  0.00080,  0.00036,  0.44661,  0.63234
p-Isopropyl Toluene,  0.00245,  0.00214,  0.00243,  0.00245,  0.00308,  0.00556,  0.00299,  0.00105,  0.35272,  0.42958

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene, 14.06912,  0.00000, 14.07518, 17.90628, 22.27434, 33.30464, 17.75897,  7.96837,  0.44870,  0.56637
2-Methyl pentane, 22.20638,  0.08036, 14.45330, 22.18930, 28.21160, 43.77166, 23.28096, 13.00344,  0.55854,  0.58557
Acetaldehyde, 23.17238,  6.98852, 18.52888, 23.28012, 26.19090, 30.12790, 21.57498,  6.22975,  0.28875,  0.26884
Benzene,  9.20517,  0.00000,  5.60541,  8.70848, 12.38715, 35.15086, 11.70192, 10.48277,  0.89582,  1.13879
Benzene_ 1_2-dichloro-,  0.00000,  0.00000,  0.00000,  0.00000,  0.75900,  4.70197,  0.62287,  1.34222,  2.15490,  0.00000
Benzene_ 1_4-dichloro,  1.01843,  0.00000,  0.00000,  0.48628,  1.05012, 86.71353,  4.94333, 19.26872,  3.89792, 18.91999
Benzene_ propyl-,  8.21584,  5.51425,  8.25174,  8.52807, 12.67770, 13.86015,  9.91165,  2.56128,  0.25841,  0.31175
Carbon Tetrachloride,  8.06262,  0.00000,  4.42028,  6.97848, 10.95050, 28.44028,  9.00749,  8.24594,  0.91545,  1.02274
Chloroform, 11.58691,  0.00000,  7.72002, 11.30269, 17.32793, 34.07921, 14.03748,  9.73524,  0.69352,  0.84019
Cyclohexanone, 15.02840,  0.00000,  3.40619, 13.46720, 14.86187, 25.04562, 10.68066,  7.18656,  0.67286,  0.47820
Decamethylcyclopentasiloxane, 38.92933, 11.67707, 32.20802, 39.30506, 45.28506, 61.97325, 38.53606, 11.92648,  0.30949,  0.30636
Dichlorodifluoromethane, 13.79632,  0.00000, 10.69376, 13.75058, 17.06476, 19.95651, 13.11152,  5.62975,  0.42937,  0.40806
Dichloromethane,  9.27141,  0.02785,  7.38130,  9.16243, 10.63892, 25.80831, 10.83482,  6.63832,  0.61268,  0.71600
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  7.20462,  0.00000,  4.37712,  6.56658,  7.20484, 29.35976,  8.79512,  8.64992,  0.98349,  1.20061
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  6.69433,  1.74169,  5.40138,  6.16906,  8.37925, 19.38482,  7.76854,  4.80608,  0.61866,  0.71793
Ethanol,  2.03930,  0.00000,  0.00000,  0.79028,  2.01413, 34.14167,  2.67698,  7.50423,  2.80324,  3.67981
Ethylbenzene,  5.60247,  2.42692,  5.56843,  6.51717, 10.23682, 15.04922,  7.66773,  3.24486,  0.42318,  0.57918
Formaldehyde, 19.13251,  0.75984, 16.56296, 19.58527, 22.35767, 28.69819, 18.41854,  6.37741,  0.34625,  0.33333
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.81213,  1.57587,  4.46996,  2.83650,  0.00000
Isobutane, 29.98866,  0.00000, 30.00273, 37.87311, 48.89081, 52.79759, 35.68127, 14.73775,  0.41304,  0.49144
Isopentane, 14.48853,  3.32692, 14.39816, 14.74161, 27.07213, 34.75083, 18.15982,  9.17812,  0.50541,  0.63348
Isoprene,  2.48673,  0.00000,  0.00000,  0.00000,  3.16376, 36.74945,  2.88785,  8.10902,  2.80798,  3.26091
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 15.15678,  1.22310,  3.56882,  2.91786,  0.00000
MVK,  4.07407,  0.00000,  1.29755,  1.69919,  4.74580, 36.95575,  4.08587,  7.95274,  1.94640,  1.95204
Methanol,  0.35040,  0.00000,  0.00070,  0.43533,  1.39443,  3.72638,  0.74604,  0.92774,  1.24355,  2.64766
Methyl acetate, 14.73251,  0.00000,  9.96537, 14.54681, 20.02187, 38.85982, 17.33051, 10.93590,  0.63102,  0.74230
N-Butane, 14.04600,  0.00000, 13.77023, 16.75457, 21.89969, 46.66083, 18.53200, 11.14720,  0.60151,  0.79362
Naphthalene, 19.08365,  0.00000,  9.76475, 18.95862, 20.05380, 23.19476, 14.84104,  7.58097,  0.51081,  0.39725
Parachlorobenzotrifluoride,  7.58858,  3.00657,  7.63867,  9.74498, 12.95225, 14.19753,  9.82449,  3.19537,  0.32525,  0.42108
Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  2.18664, 82.22809,  9.48960, 25.03897,  2.63857,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  4.74706, 14.73264,  2.32918,  4.42506,  1.89983,  0.00000
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  3.48462, 13.37757,  2.32436,  4.30035,  1.85013,  0.00000
Propylene,  9.93962,  0.00000,  3.32997, 10.23992, 16.24102, 40.73908, 12.30971, 10.81028,  0.87819,  1.08760
Tetrachloroethene, 12.74619,  3.17268, 11.28855, 12.77782, 19.73465, 22.60459, 14.64330,  5.36828,  0.36660,  0.42117
Toluene,  3.79428,  1.36784,  3.71167,  4.54381, 10.20062, 13.75979,  6.30988,  3.73882,  0.59253,  0.98538
Trichlorofluoromethane,  3.30403,  0.00000,  0.79353,  2.57103,  6.03473, 27.09868,  6.27200,  8.51753,  1.35802,  2.57792
a-Pinene,  3.89370,  0.00000,  0.65751,  2.63691,  4.52080, 32.09375,  3.87984,  6.88761,  1.77523,  1.76891
cis-2-Pentene,  4.51813,  0.00000,  3.98323,  4.57189, 18.97757, 26.12835,  9.18347,  8.75876,  0.95375,  1.93858
m_p-Tolualdehyde, 22.13235,  4.20069, 15.42073, 22.27028, 26.32204, 34.32479, 20.69188,  7.14865,  0.34548,  0.32300
m_p-Xylene,  0.19451,  0.00000,  0.00000,  0.23192,  8.61640, 19.77713,  3.81394,  6.18738,  1.62231, 31.80966
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  4.72258, 13.48532,  2.38065,  4.18070,  1.75611,  0.00000
o-Xylene,  4.71506,  0.00000,  4.65631,  4.92865,  9.09812, 14.46505,  6.44063,  3.88608,  0.60337,  0.82418
p-Cymene,  1.99780,  0.00000,  0.79524,  2.56195,  8.36702, 16.42191,  4.34667,  4.64048,  1.06759,  2.32279
p-Isopropyl Toluene, 10.43250,  0.00000,  4.35352, 10.77381, 14.81322, 23.93745, 11.08683,  7.11059,  0.64135,  0.68158

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  2.90266,  1.07506,  2.18632,  2.89925,  8.56986, 36.12780,  7.16918,  9.52682,  1.32886,  3.28210
2-Methyl pentane,  1.34218,  0.99842,  1.26169,  2.12492,  5.54072, 21.19064,  4.74187,  5.89188,  1.24252,  4.38977
Acetaldehyde, 20.55927,  0.00000, 19.47753, 21.07074, 29.78395, 34.67825, 22.41856,  9.39983,  0.41929,  0.45721
Benzene,  5.21900,  0.00000,  1.47425,  5.13165,  9.01146, 21.59278,  6.73355,  6.08614,  0.90385,  1.16615
Benzene_ 1_2-dichloro-,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.06014,  0.45301,  2.02591,  4.47214,  0.00000
Benzene_ 1_4-dichloro,  0.00000,  0.00000,  0.00000,  0.00000,  0.57798,  5.18244,  0.60583,  1.33295,  2.20021,  0.00000
Benzene_ propyl-, 29.47500,  4.29920, 24.81090, 27.84722, 29.28680, 39.25170, 25.69519,  7.85641,  0.30575,  0.26655
Carbon Tetrachloride,  2.15651,  2.13974,  3.13953,  4.23077,  6.42802, 12.68792,  4.92106,  2.61217,  0.53081,  1.21130
Chloroform,  1.92887,  0.00000,  1.93772,  2.59593,  5.06919, 18.73450,  4.71400,  5.18178,  1.09923,  2.68643
Cyclohexanone, 36.89975,  0.00000, 36.90525, 39.28220, 44.88641, 46.36765, 36.55477, 13.09081,  0.35811,  0.35477
Decamethylcyclopentasiloxane,  3.18750,  0.00000,  1.94328,  7.40338, 26.03980, 50.64521, 15.11918, 16.76267,  1.10870,  5.25887
Dichlorodifluoromethane,  3.74443,  1.64159,  3.35402,  4.28865, 11.10416, 19.08466,  7.52603,  5.48626,  0.72897,  1.46518
Dichloromethane,  5.17151,  4.32198,  4.88897,  5.11834,  7.50545, 18.38833,  6.93767,  3.82188,  0.55089,  0.73903
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  0.00000,  0.00000,  0.00000,  0.00000,  0.43819, 14.12918,  1.65471,  4.16804,  2.51890,  0.00000
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  0.00000,  0.00000,  0.00000,  0.00000,  3.93822, 21.26581,  3.08660,  5.73905,  1.85934,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.41394,  3.65112,  4.75969,  1.44795,  1.81061,  1.25046,  0.00000
Ethylbenzene, 34.62297,  5.07341, 28.58687, 32.53575, 34.46597, 42.26689, 29.35387,  9.15629,  0.31193,  0.26446
Formaldehyde,  7.29866,  0.00000,  6.16650,  7.28952, 15.23143, 22.02239,  9.84581,  6.13285,  0.62289,  0.84027
Hexaldehyde, 15.61352,  0.00000,  8.91588, 15.60021, 17.47008, 23.82107, 13.29235,  7.53537,  0.56690,  0.48262
Isobutane,  0.00000,  0.00000,  0.00000,  0.07311,  3.06640, 45.13240,  5.47130, 12.84381,  2.34749,  0.00000
Isopentane,  6.12713,  2.33017,  4.48133,  6.02698,  8.73332, 28.95772,  8.30810,  7.12845,  0.85801,  1.16342
Isoprene,  5.70695,  0.00000,  2.10710,  5.07824,  7.97806, 14.82142,  5.19753,  3.85123,  0.74097,  0.67483
Isovaleraldehyde, 17.09919,  0.00000, 12.70336, 16.12043, 17.43121, 21.71591, 14.21240,  6.16615,  0.43386,  0.36061
MVK,  3.62640,  0.00000,  0.84754,  3.17557,  6.57738, 13.22199,  3.90585,  3.39101,  0.86819,  0.93509
Methanol,  0.29211,  0.00000,  0.74905,  1.31322,  1.81443,  2.87256,  1.33272,  0.84873,  0.63684,  2.90550
Methyl acetate,  7.22355,  2.99414,  7.08692,  7.26874, 11.44977, 29.07926,  8.96168,  5.55624,  0.62000,  0.76918
N-Butane,  2.32902,  0.00000,  2.16976,  2.96235,  4.93315, 41.66041,  6.78873, 11.41928,  1.68209,  4.90303
Naphthalene, 28.31748,  0.00000, 27.36425, 31.27579, 35.31945, 49.67345, 30.30458, 12.11399,  0.39974,  0.42779
Parachlorobenzotrifluoride, 29.48728,  6.21683, 23.92579, 27.10743, 29.34834, 42.34910, 25.93786,  7.83771,  0.30217,  0.26580
Pentane,  2.62300,  0.00000,  0.00000,  2.45799,  3.01961, 83.61185,  9.84226, 25.07524,  2.54771,  9.55976
Phenol,  0.47843,  0.00000,  0.00000,  0.07286,  1.08924,  3.22082,  0.58733,  0.98275,  1.67323,  2.05410
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.43059,  0.45649,  1.52988,  3.35143,  0.00000
Propylene, 11.83062,  7.46615, 10.03414, 12.00592, 17.66335, 24.19080, 14.22312,  5.18764,  0.36473,  0.43849
Tetrachloroethene, 20.76116,  1.52029, 17.85594, 19.87145, 20.80431, 33.07585, 18.83814,  6.34872,  0.33701,  0.30580
Toluene, 32.79083,  6.58595, 25.75963, 30.49890, 32.65519, 38.13317, 27.13332,  8.33540,  0.30720,  0.25420
Trichlorofluoromethane,  0.57474,  0.00000,  0.00000,  0.77439,  1.63525, 15.68520,  2.30914,  4.49060,  1.94470,  7.81321
a-Pinene,  9.18149,  0.00000,  6.40011,  8.74207, 12.43965, 17.16196,  8.81083,  4.34184,  0.49278,  0.47289
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 41.72662,  4.03920, 12.43992,  3.07980,  0.00000
m_p-Tolualdehyde, 36.48771,  0.00000, 36.34908, 37.17629, 42.80405, 47.33197, 35.81734, 12.90043,  0.36017,  0.35356
m_p-Xylene, 42.97562,  1.49096, 34.26571, 38.80970, 42.17829, 45.72225, 34.99447, 12.06375,  0.34473,  0.28071
n-Butyl acetate, 35.24214, 10.55619, 22.92044, 31.46664, 34.71065, 39.98572, 28.09265,  9.04657,  0.32203,  0.25670
o-Xylene, 41.05884,  1.19664, 35.19201, 38.49006, 40.88514, 48.40388, 34.74956, 12.07366,  0.34745,  0.29406
p-Cymene,  6.52806,  3.83849,  4.46124,  5.55920,  6.32755, 11.25791,  5.78251,  1.95005,  0.33723,  0.29872
p-Isopropyl Toluene,  0.48420,  0.00000,  0.01446,  0.92041,  5.10910, 10.90342,  2.70588,  3.37261,  1.24640,  6.96536

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  0.31766,  0.00000,  0.31383,  0.35380,  0.99679,  1.80645,  0.65005,  0.57144,  0.87907,  1.79890
2-Methyl pentane,  2.71736,  2.01853,  2.17577,  2.70997,  3.76809,  4.79715,  2.94168,  0.92090,  0.31305,  0.33889
Acetaldehyde,  1.08697,  0.00000,  1.06885,  1.51615,  3.85742,  6.15756,  2.42019,  1.91831,  0.79263,  1.76482
Benzene,  0.88494,  0.00000,  0.23791,  0.68978,  0.83668,  1.95961,  0.58526,  0.46699,  0.79791,  0.52770
Benzene_ 1_2-dichloro-,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.29932,  0.10472,  0.33087,  3.15949,  0.00000
Benzene_ 1_4-dichloro,  0.94404,  0.00000,  0.74697,  0.93863,  1.43311,  2.79108,  1.11230,  0.68297,  0.61402,  0.72345
Benzene_ propyl-,  3.55718,  0.99352,  2.06410,  3.52391,  3.80385,  4.38024,  3.19901,  1.00426,  0.31393,  0.28232
Carbon Tetrachloride,  1.29698,  1.09179,  1.29343,  1.65320,  2.06588,  2.51054,  1.70340,  0.45708,  0.26833,  0.35242
Chloroform,  2.66163,  0.71788,  2.41619,  2.55893,  2.69414,  3.79316,  2.43505,  0.73358,  0.30126,  0.27561
Cyclohexanone,  4.65282,  0.74764,  3.69701,  4.62818,  5.49400,  6.98897,  4.54370,  1.55042,  0.34122,  0.33322
Decamethylcyclopentasiloxane,  3.07141,  0.08116,  2.50719,  3.05045,  3.65796,  7.90784,  3.57185,  2.06848,  0.57911,  0.67346
Dichlorodifluoromethane,  2.13701,  2.12051,  2.22460,  2.36265,  3.10117,  3.50065,  2.60241,  0.47353,  0.18196,  0.22159
Dichloromethane,  4.42012,  3.04737,  4.21767,  4.38783,  4.46476,  5.01997,  4.23292,  0.52432,  0.12387,  0.11862
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  1.54206,  1.52824,  1.54987,  2.13174,  2.55669,  3.17467,  2.13431,  0.53780,  0.25198,  0.34875
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  1.86497,  1.85442,  1.86892,  2.38531,  2.63513,  3.35868,  2.38298,  0.45669,  0.19165,  0.24488
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.56796,  1.76432,  0.27210,  0.51537,  1.89405,  0.00000
Ethylbenzene,  4.05086,  0.91562,  1.83973,  4.00703,  4.18450,  4.54435,  3.34218,  1.22552,  0.36668,  0.30253
Formaldehyde,  0.43381,  0.00000,  0.41177,  1.09016,  4.31058,  5.73230,  2.20299,  2.11616,  0.96058,  4.87808
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.45495,  0.06499,  0.15587,  2.39824,  0.00000
Isobutane,  1.83481,  0.00000,  0.48113,  1.96639,  3.40889,  5.09889,  2.13191,  1.70622,  0.80032,  0.92991
Isopentane,  2.42693,  1.91171,  2.29698,  2.40726,  3.11700,  3.94118,  2.67293,  0.63239,  0.23659,  0.26057
Isoprene,  1.78977,  1.21331,  1.61295,  4.75648,  7.92257,  9.70125,  4.86612,  2.95795,  0.60787,  1.65270
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.36454,  1.22047,  0.22556,  0.38876,  1.72354,  0.00000
MVK,  1.26812,  0.76324,  1.10035,  3.93553,  6.94564,  9.09002,  4.18219,  2.86949,  0.68612,  2.26279
Methanol, 87.17597, 84.95045, 86.17327, 86.50349, 86.82583, 87.78250, 86.48511,  0.62709,  0.00725,  0.00719
Methyl acetate,  2.99578,  0.14243,  2.13648,  2.96552,  3.01683,  4.33722,  2.52804,  1.04061,  0.41163,  0.34736
N-Butane,  0.55887,  0.00000,  0.35038,  0.59995,  1.17802,  1.88019,  0.80915,  0.62710,  0.77501,  1.12208
Naphthalene,  6.78165,  3.46171,  6.46142,  6.80287,  7.82016, 10.28081,  7.18823,  1.68340,  0.23419,  0.24823
Parachlorobenzotrifluoride,  7.16533,  3.34997,  4.45456,  6.90687,  7.11092,  7.32787,  6.05900,  1.47990,  0.24425,  0.20654
Pentane,  0.59853,  0.00000,  0.00000,  0.36876,  0.58327,  1.18112,  0.37531,  0.33118,  0.88242,  0.55333
Phenol,  0.42085,  0.13410,  0.42645,  1.87408,  3.76119,  5.27607,  2.08359,  1.67415,  0.80349,  3.97807
Phenylacetaldehyde,  0.23176,  0.07171,  0.23524,  0.97981,  1.66325,  2.24644,  1.03911,  0.71485,  0.68794,  3.08445
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.14879,  0.00744,  0.03327,  4.47214,  0.00000
Tetrachloroethene,  3.20813,  1.20473,  2.04068,  3.15739,  3.24565,  4.04521,  2.85344,  0.88457,  0.31000,  0.27573
Toluene,  3.64349,  0.74086,  1.61605,  3.52830,  3.63964,  3.98670,  2.92656,  1.14179,  0.39015,  0.31338
Trichlorofluoromethane,  2.01002,  1.88344,  1.98024,  2.17580,  2.84733,  3.34062,  2.38694,  0.49692,  0.20818,  0.24722
a-Pinene,  1.39310,  0.63949,  1.26890,  3.78934,  6.47207,  7.88922,  3.93381,  2.47616,  0.62946,  1.77744
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  3.04349,  0.00000,  2.97457,  3.08942,  5.52085,  7.88160,  3.92231,  2.08784,  0.53230,  0.68600
m_p-Xylene,  3.47162,  0.00000,  1.64666,  3.40617,  3.75506,  4.55506,  2.89173,  1.20663,  0.41727,  0.34757
n-Butyl acetate,  4.56318,  0.00000,  1.54347,  3.83810,  4.47248,  4.61116,  3.13565,  1.74085,  0.55518,  0.38150
o-Xylene,  4.17038,  0.65911,  1.86544,  4.10811,  4.42316,  5.14351,  3.46929,  1.34071,  0.38645,  0.32148
p-Cymene,  0.73908,  0.54000,  0.72416,  1.66108,  2.82665,  3.40332,  1.81591,  1.07279,  0.59077,  1.45152
p-Isopropyl Toluene,  2.88985,  1.29739,  2.68406,  2.89554,  4.22002,  5.57831,  3.40998,  1.17996,  0.34603,  0.40831

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene, 21.58626,  2.30737, 11.71875, 21.18655, 21.74879, 30.48344, 17.97275,  7.10182,  0.39514,  0.32900
2-Methyl pentane, 54.76404,  9.12070, 32.54607, 55.01932, 56.97002, 63.65847, 44.85133, 17.18863,  0.38324,  0.31387
Acetaldehyde,  8.19891,  0.00000,  3.02084,  7.71835,  9.33263, 16.93332,  6.90855,  4.64537,  0.67241,  0.56658
Benzene, 63.57403,  3.84058, 44.28769, 56.50026, 63.37104, 63.57937, 50.48639, 16.77404,  0.33225,  0.26385
Benzene_ 1_2-dichloro-,  8.09429,  0.00000,  5.56227,  8.09776, 10.05540, 11.50631,  7.17705,  3.47152,  0.48370,  0.42888
Benzene_ 1_4-dichloro,  3.00887,  0.00000,  0.00000,  2.97826,  5.24361,  5.68401,  2.85070,  2.27686,  0.79870,  0.75671
Benzene_ propyl-, 32.06041,  7.29491, 30.64106, 32.06517, 36.03078, 45.94638, 32.30434,  7.74272,  0.23968,  0.24150
Carbon Tetrachloride, 42.01193,  0.00000, 21.21140, 34.20557, 41.97536, 42.06213, 29.19545, 13.52331,  0.46320,  0.32189
Chloroform, 50.84009,  6.63482, 32.15979, 48.28226, 51.00705, 51.80457, 40.04054, 13.99866,  0.34961,  0.27535
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  6.42687, 29.27858,  5.40898,  8.80442,  1.62774,  0.00000
Decamethylcyclopentasiloxane, 16.08098,  0.00000,  0.67232,  9.87416, 16.84842, 30.93589,  9.78587,  8.67687,  0.88667,  0.53957
Dichlorodifluoromethane, 18.54219,  0.00000,  4.70702, 15.12229, 17.58587, 18.88143, 11.53705,  6.90874,  0.59883,  0.37260
Dichloromethane, 44.05043,  6.47760, 28.87151, 39.21299, 43.88203, 44.05043, 34.48869, 11.38630,  0.33015,  0.25848
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-, 40.14537,  0.00000, 19.02587, 33.86812, 40.15915, 40.59460, 27.67416, 14.18613,  0.51261,  0.35337
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-, 28.01305,  0.00000, 12.66856, 19.43614, 27.15359, 28.03655, 18.03798,  8.84875,  0.49056,  0.31588
Ethanol,  2.69537,  0.00000,  0.02401,  2.33273,  2.68291,  4.31882,  1.69265,  1.46882,  0.86777,  0.54494
Ethylbenzene, 31.74581,  6.76762, 30.90829, 31.72478, 39.53175, 46.30267, 33.50469,  8.43050,  0.25162,  0.26556
Formaldehyde, 15.05590,  0.00000,  2.38257, 11.89453, 15.21417, 16.64163,  9.84170,  6.32280,  0.64245,  0.41995
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.19024,  0.59526,  2.11193,  3.54791,  0.00000
Isobutane, 18.26323,  0.00000,  0.10098, 20.28299, 24.90361, 59.73949, 18.11178, 15.20541,  0.83953,  0.83257
Isopentane, 38.59151, 10.18004, 25.31635, 37.75251, 39.49522, 43.94619, 32.47972,  9.58684,  0.29516,  0.24842
Isoprene, 12.95546,  0.00000,  0.00000,  0.46510, 14.72220, 25.50222,  7.04340,  8.27613,  1.17502,  0.63881
Isovaleraldehyde,  5.82463,  0.00000,  3.97906,  5.82958,  6.36505, 16.44941,  5.45962,  3.30311,  0.60501,  0.56709
MVK, 13.84008,  0.00000,  0.00000,  1.18970, 15.57476, 27.67043,  7.61620,  8.78864,  1.15394,  0.63501
Methanol,  1.70951,  0.00000,  1.34293,  1.83135,  2.42733,  3.75684,  1.92660,  0.95098,  0.49360,  0.55629
Methyl acetate, 60.31496,  5.05512, 41.00089, 59.37926, 60.47525, 65.35151, 50.34642, 15.54844,  0.30883,  0.25779
N-Butane, 12.23365,  0.00000,  5.86691, 12.23405, 13.44348, 43.94388, 12.11237,  9.14279,  0.75483,  0.74735
Naphthalene, 24.01522,  0.00000, 17.38869, 23.99510, 24.83450, 39.11470, 22.38150,  7.76869,  0.34710,  0.32349
Parachlorobenzotrifluoride, 37.80836,  5.13187, 36.90378, 37.77342, 39.72582, 52.78471, 37.91378,  9.34122,  0.24638,  0.24707
Pentane, 17.18274,  0.00000,  5.05971, 17.22403, 20.23420, 74.87943, 18.87648, 18.60550,  0.98564,  1.08280
Phenol, 37.41008,  0.00000, 14.83297, 21.80172, 37.40660, 38.33194, 24.33217, 13.77035,  0.56593,  0.36809
Phenylacetaldehyde, 31.49927,  0.00000, 14.01269, 23.17054, 31.10021, 31.52246, 21.04336, 10.70407,  0.50867,  0.33982
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 36.30540,  3.13559,  8.63687,  2.75447,  0.00000
Tetrachloroethene, 36.22194,  6.04577, 29.52331, 36.21330, 36.40371, 48.18974, 33.29727,  7.99141,  0.24000,  0.22062
Toluene, 35.63908,  6.42349, 35.18596, 35.61922, 41.82109, 48.47623, 36.58197,  8.58204,  0.23460,  0.24080
Trichlorofluoromethane, 46.61213,  3.87326, 26.45843, 34.89710, 46.62461, 47.09855, 32.91819, 14.60630,  0.44371,  0.31336
a-Pinene, 10.29932,  0.00000,  0.00000,  2.46348, 11.60889, 19.63182,  5.80842,  6.28350,  1.08179,  0.61009
cis-2-Pentene, 46.32569,  0.00000, 28.43990, 40.23621, 46.44696, 49.12257, 36.11326, 14.27887,  0.39539,  0.30823
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  6.19298, 28.05058,  4.22632,  8.15166,  1.92878,  0.00000
m_p-Xylene, 13.93704,  0.00000, 13.73857, 14.95534, 25.81630, 45.00373, 19.64459, 11.65539,  0.59331,  0.83629
n-Butyl acetate, 42.30756,  6.11866, 41.80386, 44.12936, 54.13957, 60.56911, 45.81914, 11.54171,  0.25190,  0.27281
o-Xylene, 24.05488,  5.33895, 23.39080, 24.03172, 34.79227, 47.93126, 28.20605,  9.97222,  0.35355,  0.41456
p-Cymene, 28.10130,  3.14735, 16.65181, 25.08806, 28.31869, 31.76899, 22.08153,  7.72034,  0.34963,  0.27473
p-Isopropyl Toluene, 42.89545,  2.33205, 23.73249, 35.69750, 43.73683, 44.15152, 32.15990, 13.43019,  0.41761,  0.31309

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene, 29.96694,  0.50980, 12.10373, 29.45480, 30.87262, 32.28094, 22.54925, 10.49255,  0.46532,  0.35014
2-Methyl pentane, 10.42084,  0.00000,  0.79555,  2.42267,  9.41469, 10.43700,  4.35091,  3.99003,  0.91706,  0.38289
Acetaldehyde,  3.53225,  0.00000,  2.89641,  3.28186,  4.21014, 10.08087,  3.80384,  2.55012,  0.67041,  0.72195
Benzene,  8.40676,  0.00000,  0.16881,  3.96231,  8.92448, 11.80058,  4.84331,  4.18214,  0.86349,  0.49747
Benzene_ 1_2-dichloro-,  2.90814,  0.00000,  2.14839,  2.65464, 75.08494, 88.27811, 31.60547, 37.94328,  1.20053, 13.04725
