
**** Error Estimation Summary ****

BS-DISP Displaced Species:
Butene,1.297773,0,0.467349662699225,1.20622130226547,2.04391318497885,4.95307810261798,0,3.43355,6.86709999999999,0,1.448,2.896
Propylene,2.920743,0,1.01771604157173,1.87585226016463,2.96868020261785,6.423648624113,0,3.45835,6.9167,0.433,2.55,4.667
cis-2-Pentene,0,0,0,0,0.137545644385718,4.58787206924962,-1.1616E-17,5.153175,10.3063499999999,0,0.2585,0.517
Isoprene,5.852675,0.750021139272327,3.67125245801035,6.38950930118338,10.1891661383694,14.4513066478418,0,9.556,19.112,0.742,6.429,12.116
alpha-Pinene,4.380133,1.03417132512187,3.34292024742495,4.69166906688865,8.30092939906091,12.2359254793206,0,8.54625,17.0925,0,4.831,9.662
MVK,5.596038,0,3.12486320389927,6.32889879348896,9.16933391096427,14.4373372445436,0,9.4595,18.919,0.653,6.174,11.695
Benzene,0,0,0,0,1.10011076152562,12.1678061191656,0,12.73525,25.4705,0,0.539,1.078
Toluene,3.999514,0.121045585181767,1.40719594339995,2.47622145275574,3.41393180596963,6.13062817920343,0,3.94415,7.88829999999999,1.848,3.7015,5.555
Ethylbenzene,4.75952,0.659626062399358,1.91949682539652,3.12835673526218,3.94320235758628,6.99321025221565,0.7058,4.287925,7.87005,2.511,4.4595,6.408
Propylbenzene,4.222674,0,1.67045310791444,2.97713583529744,4.00623569478532,7.39111401720216,0,4.351525,8.70304999999998,1.952,4.0955,6.239
m_p-Xylene,4.508697,0,0.156830379450618,1.96550171647251,4.29364838796886,7.24120502516847,-4.09949999999998E-19,4.615675,9.23134999999997,1.737,4.1365,6.536
o-Xylene,5.011242,0.0445175474374401,1.08994690264732,2.60436120845102,4.34268773911824,7.37885776328355,0.170459,4.648254,9.12605,2.347,4.657,6.967
p-Isopropyl Toluene,4.458053,0,2.16660036965395,3.73552937355055,6.34690513613669,10.8242643970103,0,4.8155,9.63099999999999,2.261,4.6945,7.128
Naphthalene,8.942078,2.0655850698809,5.79284827289085,8.260285636444,10.1234933199905,15.2277743652611,0,8.56775,17.1355,6.097,9.164001,12.231
Methanol,87.12341,78.1355078418939,83.1208476452473,85.7094145456862,89.3241119241147,92.19535820952,0.35701,46.02026,91.6835,86.086,89.748,93.41
Ethanol,0,0,0,0.326239044314887,1.76706780262758,4.79365582060628,-2.22599999999999E-17,2.5047,5.0094,0,1.3715,2.743
Phenol,1.652483,0,0.50470802145793,3.26340400591203,5.19249353946944,9.45097669396963,0,6.47725,12.9545,0,2.6155,5.231
Formaldehyde,2.148371,0,0,2.08809669220735,4.61343242210705,9.52019240895036,0,6.2685,12.537,0,3.347,6.694
Acetaldehyde,3.360411,0,0.390879333288488,2.0053521678489,3.86130193067696,8.10076025308131,0,5.29575,10.5915,0,3.73,7.46
Isovaleraldehyde,0,0,0.0934968599628453,0.698447943517994,2.98548139338982,7.48832254995101,-1.31949999999999E-18,5.24675,10.4935,0,0.908,1.816
Hexaldehyde,0,0,0,0,0.309043185925697,4.5116881485231,0,3.20005,6.40009999999999,0,0.4205,0.841
m_p-Tolualdehyde,5.116043,0,0.858205327033999,3.54845026607607,5.56538509677199,8.82730562872576,-1.63115E-17,6.52275,13.0455,1.315,5.3605,9.406
Phenylacetaldehyde,1.750713,0,1.65458038492441,3.28446534751352,5.17740795952864,9.0692521232209,0,6.15575,12.3115,0,2.116,4.232
Cyclohexanone,5.177975,0,1.94977099568039,4.0908692892012,6.19400638001528,11.0712084828696,0,6.7345,13.469,2.553,5.2305,7.908
Methyl acetate,3.582927,0.00537095081448504,2.01610602073492,3.52452614254317,9.13141470824231,14.3092902880394,0,10.90525,21.8105,1.769,3.5445,5.32
n-Butyl acetate,4.032578,0,0,1.315249295974,2.86102252468075,7.09391689096999,0,4.772325,9.54464999999999,1.727,3.549,5.371
D5-Siloxane,5.978698,0,1.49175807963911,3.18371050564526,6.30112198469345,11.9034761289775,0,8.255501,16.511,2.656,5.3355,8.015

Percent of Species Sum for institutional refrigerator, air conditioning,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,20.16997,6.06484215334716,12.5484941323801,16.224971568106,19.8781373154804,24.2361024217184,7.3854,16.0482,24.711,17.997,20.366,22.735
Chloroform,17.59018,4.13045750276034,10.0515658370262,12.0458022890433,14.9808983241524,18.775479793701,4.86755,13.45103,22.0345,15.549,17.7675,19.986
Trichlorofluoromethane,28.81446,9.01167999419604,18.1775342176424,23.4236833760237,28.3971409496718,35.6668191173383,7.24975,22.44637,37.643,26.304,29.1625,32.021
Dichlorodifluoromethane,41.66207,12.7687224542466,27.8937544713033,34.7236724584147,38.8691675283271,45.6915151320005,12.20845,29.33848,46.4685,38.75,42.0425,45.335
Carbon Tetrachloride,32.29112,7.76135723982887,19.589893924972,25.4719672536266,30.6322858134236,39.2120620936106,6.3973,24.49415,42.591,29.835,32.7085,35.582
1_1_2-Trichlorotrifluoroethane,34.50662,11.5549772097726,20.3925858928565,27.1454063936206,34.2013345990895,41.6509973260338,7.0806,25.13355,43.1865,31.66,34.939,38.218
1_2-Dichloro-1_1_2_2-tetrafluoroethane,39.73259,8.63056595956525,26.7672851464141,33.1989416832146,38.4003812579666,47.7850053033948,10.95765,30.18807,49.4185,36.943,40.091,43.239
Tetrachloroethene,4.063386,0,2.09701286187686,3.8956842855714,5.34801418593298,7.99683062353845,0,4.8756,9.7512,2.406,4.0875,5.769
1_2-Dichlorobenzene,1.130563,0,0.300163943435859,2.52356475191188,4.03560075541057,58.7848319641647,-1.150275E-16,31.63425,63.2685,0.537,2.6745,4.812
1_4-Dichlorobenzene,0,0,0,0.878568400093476,3.11412884073685,5.53412423556668,0,2.6014,5.2028,0,1.89,3.78
PCBTF,0,0,0,0.359818163769998,1.71395051208987,3.64308417796797,0,2.461075,4.92214999999998,0,0.0845,0.169
N-Butane,9.162666,0.723429237310494,5.65742511417764,10.9332740822564,15.691108146805,23.8159265782613,0.80394,11.35647,21.909,7.045,9.595,12.145
Isobutane,0,0,0,2.75442022777486,5.74286870994137,12.2739296218047,0,7.007,14.014,0,1.0015,2.003
N-Pentane,1.365898,0,0,3.76318073665017,7.11965028070576,20.83960488131,-5.87499999999998E-18,9.07775,18.1555,0,2.951,5.902
Isopentane,0,0,0,0.157907581450723,1.31532764978243,4.09298339126304,0,1.893625,3.78725,0,0.3405,0.681
2-Methyl pentane,2.765865,0,0,0.820339336328607,2.18788355870152,5.92721745106408,0,2.944775,5.88955,0.949,2.5305,4.112
Butene,8.283219,0.437283662332664,5.9463848844454,9.24674201817343,12.05495044715,17.1655337588075,0,8.021251,16.0425,6.034,8.314,10.594
Propylene,21.14311,3.73592420692281,11.2422019636546,17.6574392347493,22.7703178315252,33.2917932889882,2.62295,17.70297,32.783,18.26,21.5775,24.895
cis-2-Pentene,11.56386,0,4.30747737839338,9.66975280474049,14.6521436359822,20.3110992267523,0,12.0255,24.051,8.836,11.4665,14.097
Isoprene,2.206105,0.321766926812704,5.32771980782774,9.31987638562971,13.6785755150086,22.9822856971323,0,13.3545,26.709,0,3.101,6.202
alpha-Pinene,9.158549,5.74721312926924,10.0396403442437,14.2455753555771,17.7133358093258,29.0588795870069,3.39815,16.92257,30.447,6.26,9.658,13.056
MVK,0.4378913,0,4.14994995877774,7.61452476453797,10.8475989803563,18.7513260710157,0,10.985,21.97,0,2.1665,4.333
Benzene,8.656514,0,2.27572347031953,5.77008475050122,8.99776722954532,20.3006939039396,0,9.844999,19.69,4.291,8.4875,12.684
Toluene,0.8234169,0.372766117915484,1.2293213933567,2.13870457692139,3.18482459008046,5.83281435235614,0,3.066125,6.13224999999999,0,0.9,1.8
Ethylbenzene,0.7768126,0.370845566725825,1.10232134404992,2.22169565747297,3.38333362775259,6.53444767886176,0,3.506275,7.01254999999999,0,0.9195,1.839
Propylbenzene,0,0,0,0.922209066664849,2.63412697911642,5.33831421128311,-1.50615E-17,3.067825,6.13565,0,0.472,0.944
m_p-Xylene,1.766236,0,1.15736693375796,3.45928161738715,7.32752249623507,15.688756620536,0,8.4835,16.967,0.217,2.2335,4.25
o-Xylene,0.2586607,0,0.486813781264856,1.87327376421021,4.16774516413254,7.73700538293408,0,4.2091,8.41819999999999,0,0.8685,1.737
p-Isopropyl Toluene,1.197621,0,0,1.77079307959073,4.02344793414728,9.83545386055852,0,5.6835,11.367,0,1.6635,3.327
Naphthalene,0,0,0,0,2.12034050832161,6.57599973767301,0,3.904875,7.80974999999998,0,0.2115,0.423
Methanol,4.804637,0,1.83161303720858,3.09226314882708,4.34999555008684,6.927228514821,-6.54499999999997E-18,3.49085,6.9817,2.478,4.3985,6.319
Ethanol,4.170584,0,0,3.2172851670412,4.68987391182203,7.17409913180117,-1.34949999999999E-17,3.242475,6.48495,1.131,3.4335,5.736
Phenol,18.54424,5.2605469340924,13.3237830769657,18.2073308482367,23.5906796032101,32.5031818355151,0,16.6775,33.355,15.829,18.9015,21.974
Formaldehyde,2.944252,0.0202950283675287,4.00054819952245,6.74666819698514,10.6798294324418,15.5453785770332,0,7.601,15.202,0,3.8235,7.647
Acetaldehyde,0,0,0,2.03750810218865,5.75983497266809,11.3309243367178,0,5.77975,11.5595,0,1.251,2.502
Isovaleraldehyde,42.24679,10.7797065119959,26.2875593867752,36.5570781334665,43.0568420784789,51.1925400666412,6.00875,27.96037,49.912,38.29,42.562,46.834
Hexaldehyde,47.20807,9.81322294339444,29.9176837583789,39.8939121784475,47.904083167148,55.7519368931553,3.5302,29.92835,56.3265,42.733,47.8755,53.018
m_p-Tolualdehyde,0,0,0,1.33682628909001,4.88250543834516,13.220585513781,0,5.9375,11.875,0,1.401,2.802
Phenylacetaldehyde,35.92628,10.9442520546024,23.5422530959492,30.7766250735877,35.8525196783369,46.6144021135161,7.5278,26.3274,45.127,32.253,36.233,40.213
Cyclohexanone,13.93694,3.93585362255056,8.76397866707257,12.7676171915603,18.0387843359143,28.9899788072003,0,15.7755,31.551,11.511,14.039,16.567
Methyl acetate,4.4193,0,0.058856347645103,1.63811611124697,4.11388945040199,12.2475563620169,0,4.390125,8.78025,2.729,4.4185,6.108
n-Butyl acetate,0.2041458,0,0,0.78090264731757,2.98460332880496,5.07283965485802,0,5.7025,11.405,0,0.5835,1.167
D5-Siloxane,0,0,0,0,0,1.38803079452538,0,2.39305,4.7861,0,0.557,1.114

Percent of Species Sum for Biogenic,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,8.884073,0.720489042697648,5.26164121836558,12.0467356051853,17.0522192652625,25.0624548433793,0,12.60125,25.2025,5.955,9.393,12.831
Chloroform,2.870616,0,0.756064875274987,9.08098416695649,15.0725238382215,21.9402879278132,0,11.18275,22.3655,0.029,3.6995,7.37
Trichlorofluoromethane,17.8934,2.72617583784204,8.78717939661931,19.9014072702614,28.0548173922433,38.8826994649498,1.80595,21.05422,40.3025,14.554,18.648,22.742
Dichlorodifluoromethane,11.16292,0,7.05665743474325,11.2550889292128,18.9606578659379,32.0980259017038,0,16.0665,32.133,7.299,10.7475,14.196
Carbon Tetrachloride,16.09949,3.74245071292903,7.98461261513706,18.4014705904411,27.0770887632755,38.9186807683184,0,18.6255,37.251,12.59,16.6565,20.723
1_1_2-Trichlorotrifluoroethane,15.42727,2.10551789264114,7.302912221115,19.3616436629859,27.8126570303564,40.0445311256312,0,18.3495,36.699,11.595,16.081,20.567
1_2-Dichloro-1_1_2_2-tetrafluoroethane,15.52988,0.0783414760770874,5.19827052882829,15.7209490531888,25.5378221607035,40.1306481200017,0,19.28075,38.5615,11.863,15.529,19.195
Tetrachloroethene,3.487098,0,0.883687033430053,5.01751715963264,8.83400896725885,13.9101096083831,0,8.08675,16.1735,1.182,3.512,5.842
1_2-Dichlorobenzene,0.903241,0,0,0.401144910525177,2.11408324391923,4.98915145638213,0,32.171,64.342,0,1.275,2.55
1_4-Dichlorobenzene,2.893342,0,0,1.87223496571841,3.24702088905162,6.32493562390444,-2.92849999999999E-18,8.710751,17.4214999999998,1.376,2.9685,4.561
PCBTF,0.4156051,0,0.0226624125722959,2.5006117921959,4.42214105280287,11.6088333275875,0,8.70275,17.4055,0,0.766,1.532
N-Butane,1.678442,0,0.988435302711595,2.77418698189489,4.62962634537684,10.154360101999,0,7.41725,14.8345,0.024,1.6105,3.197
Isobutane,0,0,0,1.16695830860336,4.16412741736427,11.6610682851305,0,6.832,13.664,0,0.5235,1.047
N-Pentane,0,0,0,0,0.76387336661122,5.17499863397981,0,4.126875,8.25375,0,0.539,1.078
Isopentane,5.629755,0.423747250859407,3.35240391606109,7.40260005351883,13.6418171023631,22.0534552117549,0,12.31625,24.6325,4.296,5.9405,7.585
2-Methyl pentane,3.283596,0,3.94957835586296,8.34352555531375,16.1081712772821,25.5244841193807,0,14.7175,29.435,1.39,4.3335,7.277
Butene,5.334266,0,4.04571899146205,6.93025244307177,9.73244534471014,15.7645900476155,0,9.613,19.226,2.731,5.2575,7.784
Propylene,0,0,0,0,2.20305634322512,9.30542047301144,0,11.612,23.224,0,0.333,0.666
cis-2-Pentene,11.67282,0.374628889960427,6.84857108169001,14.3510155624414,23.0417772365079,30.4515524276431,0,18.07825,36.1565,8.456,12.353,16.25
Isoprene,60.70241,21.5818695560389,38.5331946013123,46.9972545134306,53.225999894961,60.0099612123919,1.6692,31.75535,61.8415,56.479,60.7305,64.982
alpha-Pinene,51.41301,19.6915434251187,33.5545679845966,39.8989497033445,44.4081951455302,50.0452563490128,4.84175,29.14338,53.445,47.182,51.381,55.58
MVK,58.65071,19.8778865390555,36.9212976507138,45.5827322522913,51.5255598862332,57.5261944405225,2.89155,31.95027,61.009,54.481,58.732,62.983
Benzene,3.268411,0,0.125535743687309,9.3941600911444,19.1140357164002,29.6484092438981,0,15.5545,31.109,0,5.3255,10.651
Toluene,7.1899,0.774942299616028,3.43272965716046,5.65429535231733,8.31711127648751,14.8809787649053,0.12426,8.24088,16.3575,5.535,7.1625,8.79
Ethylbenzene,7.566406,1.10877530266909,3.53993817274653,5.45310378950796,8.16197540697736,15.1361116063572,0.496185,8.651093,16.806,5.605,7.396,9.187
Propylbenzene,9.696209,1.66404873047984,4.47473177969806,7.3614831548689,10.8611923464293,19.5778066031,0.83148,11.11499,21.3985,7.685,9.686999,11.689
m_p-Xylene,10.63892,0,0.329223891082181,4.14568173036021,8.81945356349438,17.2626273715185,0,12.77875,25.5575,6.297,9.4775,12.658
o-Xylene,9.286398,0,2.7830511326026,4.97708899445838,9.27517374727248,17.587955737085,0,10.82875,21.6575,6.145,8.648499,11.152
p-Isopropyl Toluene,23.24124,2.47250364572055,13.3848016683222,23.1337141544665,29.8937539838009,37.6159272158318,0,19.65275,39.3055,19.969,23.5505,27.132
Naphthalene,20.48222,7.43974056811164,12.1269749959662,15.6365953018951,20.0780456119642,31.1308507678087,0,16.46275,32.9255,17.369,20.339,23.309
Methanol,3.333988,0,0,1.47760748682681,2.90210387412513,6.60287340542408,-3.85195E-19,3.6327,7.26539999999999,0,2.5795,5.159
Ethanol,1.347501,0,0,2.21218096599258,5.20129288686205,39.1316468427119,0,19.5725,39.145,0,2.8265,5.653
Phenol,37.40192,10.9996263624265,23.8984332936311,32.5398572972405,41.3999433558052,54.5725769271535,2.8424,29.0012,55.16,33.562,37.769,41.976
Formaldehyde,30.71116,15.5938648213159,21.6430389480056,25.5387690989576,29.9274582819504,35.3081071073399,2.50135,19.73817,36.975,25.704,30.668,35.632
Acetaldehyde,23.51441,8.86976669793263,14.5697824054037,18.9955231701363,24.4821691328476,31.6863825472007,3.2267,18.05335,32.88,19.151,23.333,27.515
Isovaleraldehyde,14.64066,0.884229614936643,5.60522787191229,12.0475742277745,18.612643311936,36.3151223134206,0,23.8065,47.613,9.868,14.118,18.368
Hexaldehyde,13.94239,0,3.90105683651958,11.68927495213,19.9759017301628,37.5724549595333,0,27.107,54.214,8.661,13.4735,18.286
m_p-Tolualdehyde,20.37644,0.510466681326223,8.37561506165121,14.1853628982646,22.4986917464532,32.8041419818523,0,17.39875,34.7975,13.852,19.4555,25.059
Phenylacetaldehyde,23.13725,0.947443509884605,11.3402901840392,21.7547790921668,30.9356057066423,44.8524477016539,0,21.0615,42.123,18.779,23.3585,27.938
Cyclohexanone,10.15901,0,2.50748875754572,7.59702123108957,16.1801290847133,31.792618144273,0,14.882,29.764,5.076,9.5295,13.983
Methyl acetate,0,0,0.0754454918892914,6.10335446517694,10.7805597803473,19.1033029358347,0,10.53975,21.0795,0,1.9455,3.891
n-Butyl acetate,0,0,0,0,1.62652520282338,8.50231751048606,-5.90499999999997E-19,5.36375,10.7275,0,0.2235,0.447
D5-Siloxane,1.289595,0,0.158494061177541,6.46732463906467,11.5077437533234,22.4207358833507,0,11.65575,23.3115,0.144,1.4685,2.793

Percent of Species Sum for Summer blend gasoline,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,6.022176,0.791830285679745,3.44997521692994,6.82639126159851,11.0460580625245,19.8809534095896,0,12.7955,25.591,2.673,5.9665,9.26
Chloroform,4.263885,0,3.04768499558939,6.56829072440048,10.9252931161571,19.7159710492363,-6.44999999999997E-19,9.4915,18.983,0.911,4.2995,7.688
Trichlorofluoromethane,2.767267,0,0.0437227204804345,3.02673320721781,5.24593887972156,8.61555505185467,0,6.8995,13.799,0.697,2.758,4.819
Dichlorodifluoromethane,2.140206,0,0,4.8088358604849,10.2294557555999,17.6613857984871,0,11.27525,22.5505,0,2.5905,5.181
Carbon Tetrachloride,4.626719,0,3.62552103220783,7.25070340859348,10.4698387080375,14.4553318587916,0,7.85125,15.7025,1.703,4.6195,7.536
1_1_2-Trichlorotrifluoroethane,0,0,0,0.961337916107944,4.4826391173154,9.1594587791838,0,5.93625,11.8725,0,0.7235,1.447
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0,0,0.219834669417363,2.12834470689377,4.93989487393614,11.8318827045887,0,7.2175,14.435,0,0.487,0.974
Tetrachloroethene,17.61809,0,2.8573268189062,15.3512112349282,22.5296803232081,34.3032776192183,0,17.8875,35.775,13.966,17.7265,21.487
1_2-Dichlorobenzene,0,0,0,0.212748406521685,2.40950944081298,13.5707056956048,0,7.325,14.65,0,0.93,1.86
1_4-Dichlorobenzene,0,0,0,0.499762080854653,3.03673125011766,13.0724740962341,-7.01499999999998E-18,8.813,17.626,0,0.896,1.792
PCBTF,24.15924,0.443389421979567,9.94958648334589,17.7964629765429,29.6552026365258,46.0029574452026,0,22.93325,45.8665,21.362,24.585,27.808
N-Butane,2.450635,0,2.02244175342743,3.41797084328684,6.76864699162913,18.5081173368133,0,11.20325,22.4065,0.825,2.4055,3.986
Isobutane,0,0,0,0.225553923258602,2.41861408457656,32.3724555292422,-1.27299999999999E-18,18.96625,37.9325,0,0.6115,1.223
N-Pentane,1.332655,0,0,0,1.39308428409525,8.25181787816468,0,4.3888,8.77759999999999,0,1.4535,2.907
Isopentane,6.623209,0.0974659049971193,3.4828336705419,5.53304500575047,8.82120614799647,15.862198210615,0,9.76375,19.5275,4.83,6.927,9.024
2-Methyl pentane,0.9167051,0,0.930631339416558,2.95610103896756,7.38183738497022,28.2112327401385,0,17.87375,35.7475,0,1.7125,3.425
Butene,3.288771,0,2.7543821119926,5.52876392982408,8.53979923031911,17.9512920863308,0,11.90225,23.8045,0.215,3.296,6.377
Propylene,9.005827,0,6.57739206192274,9.82030729811963,14.2288415131364,21.3500882836425,0,11.3125,22.625,4.709,8.8225,12.936
cis-2-Pentene,0,0,0,0,0,8.45404189164869,0,6.95625,13.9125,0,0.2495,0.499
Isoprene,6.760998,0,1.63000230692444,4.95651370133526,9.92047690190346,17.8673577818683,0,8.72025,17.4405,1.268,5.8915,10.515
alpha-Pinene,10.11186,2.06098121402897,5.15071263451394,7.50260355345599,12.4145215651906,20.5561124263243,0,9.926001,19.852,4.665,9.648499,14.632
MVK,4.772656,0,0.783256064412717,4.2447108539988,8.36490717607807,15.2545346505771,0,7.70375,15.4075,0,4.3615,8.723
Benzene,3.050212,0,0,4.96658527876858,10.5113705977801,28.0447872583501,0,14.9035,29.807,0,4.3065,8.613
Toluene,32.16915,11.8585727888994,16.9977780554675,22.1128667662843,27.3711120409388,39.3417486692934,8.5706,25.33005,42.0895,29.222,32.563,35.904
Ethylbenzene,33.91989,13.7173843351922,18.8955551843285,23.1942479950991,29.8991957976541,41.6413853092883,9.0236,26.74405,44.4645,31.023,34.361,37.699
Propylbenzene,30.19878,2.46075940465427,16.5203011463315,22.5755246394396,28.9213594943479,38.4431258613079,1.547285,21.40439,41.2615,26.457,30.431,34.405
m_p-Xylene,42.86387,14.0494942163339,23.3084778378418,29.4202642423341,36.5215470237582,48.8075715102324,13.3335,33.1985,53.0635,39.579,43.2935,47.008
o-Xylene,40.46828,14.7667304570186,22.7533496428125,29.0543740420949,36.2808505203353,47.3656364664332,13.15105,31.36077,49.5705,37.337,40.9275,44.518
p-Isopropyl Toluene,1.327608,0,0,3.15174206926158,13.6345296865076,25.5519196912377,-6.68855E-17,10.9735,21.947,0,2.1895,4.379
Naphthalene,31.77186,6.40835862322568,23.5234610411345,32.2393757674046,38.2293412349713,45.9042687204393,1.4231,25.6648,49.9065,27.49,31.9675,36.445
Methanol,0,0,2.0624107055345E-05,1.09346269118293,2.77701982424082,6.0658835264892,-1.35275E-17,3.732675,7.46535,0,2.1115,4.223
Ethanol,1.64598,0,0,1.19259005053245E-11,3.73361562002366,9.31923184849953,0,3.73965,7.4793,0,2.455,4.91
Phenol,0.8093621,0,0,2.59509173094576,6.25144649096951,11.5438518557524,-1.51049999999999E-18,6.97275,13.9455,0,1.922,3.844
Formaldehyde,6.854227,1.0609801415008,4.50790952456416,8.69548955958416,14.0915589109673,23.5886093536064,0,12.939,25.878,0.476,6.8935,13.311
Acetaldehyde,18.54009,7.84338917401316,12.9209498458881,17.8682035318151,23.5179868017272,31.6467305341981,4.6082,20.65535,36.7025,13.018,18.6185,24.219
Isovaleraldehyde,16.09213,0.848670791580257,5.63113647267199,10.1993683327186,17.8089138506923,28.3328306870145,0,15.05475,30.1095,12.403,16.2145,20.026
Hexaldehyde,12.64488,0,1.17779794448887,8.03169334207244,16.8227405588241,32.3645372514668,0,17.097,34.194,8.695,13.0675,17.44
m_p-Tolualdehyde,33.74152,13.9156126238068,20.3031237310234,26.1147520436512,34.5214777847738,45.2334875393069,8.18735,27.89092,47.5945,27.718,33.797,39.876
Phenylacetaldehyde,0,0,0,0,1.30053319221804,8.97990077663239,0,6.377501,12.755,0,0.616,1.232
Cyclohexanone,34.17727,10.0989362416517,16.9821327224081,27.2058377025936,33.473258635684,46.7735349260087,2.54425,25.53863,48.533,29.856,34.3575,38.859
Methyl acetate,7.184514,0,2.65370463004827,8.58754925679712,17.0790534914973,27.1493626790769,0,15.752,31.504,3.831,7.3785,10.926
n-Butyl acetate,32.72161,6.88059111761778,12.2480163691581,20.3027975910637,28.2893630331338,49.6681581220461,7.66755,31.13602,54.6045,28.984,32.8945,36.805
D5-Siloxane,1.521863,0,3.28999990660036,13.9917573264858,31.9392838712838,47.2686582612314,0,22.82075,45.6415,0,2.159,4.318

Percent of Species Sum for VCP (EtOH),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0,0,0.0874202314380256,1.81623730578398,5.07910615555575,10.3755023474384,0,4.608,9.21599999999999,0,1.101,2.202
Chloroform,4.080211,0.0211417477574297,2.18093760176184,5.25216106933082,8.71353474335901,13.9605828746433,-3.06399999999999E-18,7.3165,14.633,1.164,4.025,6.886
Trichlorofluoromethane,0.37729,0,0,1.58644106139779,4.67852192166321,9.66887045074546,-3.39455E-17,5.154,10.308,0,1.401,2.802
Dichlorodifluoromethane,0.4311883,0,0,0.656382391057813,2.64945472321753,9.96836467565308,0,3.73095,7.46189999999999,0,1.2315,2.463
Carbon Tetrachloride,1.538889,0,0.612050015805407,3.20418446620167,5.78060690121663,9.75625463197358,0,5.3375,10.675,0,1.9875,3.975
1_1_2-Trichlorotrifluoroethane,2.186212,0,0.793877009269483,2.66721747251958,5.17637321040365,8.64251447340965,0,4.803475,9.60695,0,2.3915,4.783
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0,0,0,0.486030116184573,2.53466331369868,6.98440313870158,0,4.0325,8.065,0,0.32,0.64
Tetrachloroethene,1.771634,0,2.58271886653847,4.88902023718295,8.42358345787127,16.1988026027087,0,8.8395,17.679,0,2.1575,4.315
1_2-Dichlorobenzene,1.648252,0,0,0.104622022719694,2.15555565997273,4.1826639848968,-3.28349999999999E-18,2.5473,5.0946,0.7,2.5555,4.411
1_4-Dichlorobenzene,0,0,0,0,1.89584929035863,9.28224566015466,0,4.0995,8.199,0,1.372,2.744
PCBTF,6.098783,0.0771223716593203,4.24774967314169,8.94150769946541,12.3655882174631,18.9984781648472,0,9.047,18.094,3.444,6.0915,8.739
N-Butane,1.877428,0,0.014231363748095,2.76158196486143,5.66384276448095,9.68772257966078,-6.59999999999998E-19,4.9055,9.811,0.17,2.1665,4.163
Isobutane,0,0,0,1.17040067831222,4.90596570502614,9.37620669091781,0,5.4655,10.931,0,2.0395,4.079
N-Pentane,0,0,0,0.0882469143625565,4.01189560729583,12.4956878524154,0,4.233,8.46599999999999,0,0.346,0.692
Isopentane,4.901856,0,3.29823249632344,6.45275264495304,9.65430242819715,16.5725172929469,0,8.54375,17.0875,2.97,5.128,7.286
2-Methyl pentane,4.825765,0,0.490578015349261,5.27085033603713,9.03881014308564,15.3761609657949,-2.76449999999999E-18,8.3575,16.715,2.506,5.3065,8.107
Butene,5.991301,0.784283854812671,4.69358383142632,6.4925380698165,9.33067409295242,13.1352077780901,0,7.02575,14.0515,3.567,6.1665,8.766
Propylene,0,0,0,0,0.979782429685806,6.60087877819958,-1.254E-18,3.0038,6.00759999999999,0,0.543,1.086
cis-2-Pentene,4.671243,0,2.86417195871762,6.58971534292842,10.7697113031796,18.7912452639108,0,8.81475,17.6295,1.75,4.7115,7.673
Isoprene,12.84699,0,6.03293988680739,12.1639513441946,22.7764235569727,45.2650167361895,0,23.407,46.814,6.923,12.8775,18.832
alpha-Pinene,11.10881,0,4.62973236024601,10.0064113219196,17.4882455171888,34.7490372721965,-2.2095E-17,18.2605,36.521,5.593,10.9865,16.38
MVK,15.45183,0,9.54153052571512,16.5000180829417,24.9450788968708,46.3614982761127,0,22.87625,45.7525,9.716,15.64,21.564
Benzene,0,0,0,1.16022020115133,7.41274727594421,17.8135483448641,-1.94255E-16,10.7085,21.417,0,1.159,2.318
Toluene,2.299231,0.405481957999649,2.41861208829472,3.68040315999686,6.59495851974175,14.2740072033985,0,6.038,12.076,0.083,2.469,4.855
Ethylbenzene,1.800121,0.599894353332771,2.06622642837646,3.21562631697588,6.78155790417236,13.2312713105335,0,6.9485,13.897,0,2.147,4.294
Propylbenzene,0.8165811,0,0.735532193538693,3.06942115999955,5.5924763421983,12.5871169207764,0,6.29875,12.5975,0,1.78,3.56
m_p-Xylene,0.2056607,0,0,0,3.28035599880206,11.6301784575269,0,5.834,11.668,0,1.4325,2.865
o-Xylene,1.365573,0,0.596920526476297,1.92820964102536,5.74823094728689,12.7057326209307,0,6.23975,12.4795,0,2.032,4.064
p-Isopropyl Toluene,14.68607,2.11780053409141,9.5032433585461,15.0836559318046,24.8131282963006,39.2215197792901,1.20296,24.61373,48.0245,11.585,14.8995,18.214
