**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 16

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.14310,  0.53746,  2.20452,  0.44845,  0.62705,  1.39826,  0.00000
Dichlorodifluoromethane,  3.28802,  0.00000,  0.00628,  1.17797,  3.39259,  3.74357,  1.56687,  1.57801,  1.00711,  0.47993
Carbon Tetrachloride,  0.23005,  0.00000,  0.19733,  0.23127,  0.36650,  0.59786,  0.26951,  0.15490,  0.57476,  0.67334
1_1_2-Trichlorotrifluoroethane,  0.04671,  0.00000,  0.00000,  0.01492,  0.04828,  0.70465,  0.07020,  0.16132,  2.29790,  3.45347
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.04677,  0.00000,  0.01415,  0.03069,  0.04859,  0.18379,  0.04079,  0.04157,  1.01908,  0.88866
Tetrachloroethene,  0.07465,  0.00116,  0.05201,  0.08168,  0.10080,  0.23392,  0.09001,  0.05337,  0.59289,  0.71488
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07957,  0.00764,  0.02183,  2.85716,  0.00000
1_4-Dichlorobenzene,  0.01027,  0.00000,  0.00161,  0.00812,  0.01102,  0.23048,  0.01878,  0.05050,  2.68888,  4.91820
PCBTF,  0.20071,  0.00101,  0.13828,  0.21934,  0.28737,  0.76417,  0.25362,  0.16668,  0.65721,  0.83043
N-Butane,  0.92536,  0.29327,  0.62830,  0.81354,  1.14872,  4.22070,  1.01903,  0.83046,  0.81495,  0.89745
Isobutane,  0.15460,  0.00000,  0.00000,  0.10461,  0.17212,  3.48866,  0.28022,  0.76541,  2.73142,  4.95093
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.20677,  1.58503,  0.17863,  0.36711,  2.05515,  0.00000
Isopentane,  1.58173,  0.77861,  1.39979,  1.73640,  2.04543,  4.98881,  1.93329,  0.99496,  0.51465,  0.62903
2-Methyl pentane,  0.80003,  0.31621,  0.36660,  0.58088,  0.85892,  2.18504,  0.71248,  0.46170,  0.64802,  0.57710
Butene,  1.02144,  0.29885,  0.49858,  0.79210,  1.09517,  1.92747,  0.86471,  0.43774,  0.50623,  0.42855
Propylene,  3.77454,  0.00000,  0.00000,  1.54089,  3.66965,  4.17888,  1.82985,  1.59820,  0.87341,  0.42342
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.14469,  0.00723,  0.03235,  4.47214,  0.00000
Isoprene,  2.61354,  0.00000,  1.89186,  2.88015,  3.59761,  8.05550,  3.12213,  1.96662,  0.62990,  0.75247
alpha-Pinene,  0.82365,  0.11452,  0.57561,  0.87400,  1.03592,  2.32648,  0.94260,  0.53190,  0.56429,  0.64579
MVK,  1.09480,  0.04532,  0.77459,  1.16585,  1.37253,  3.17305,  1.20967,  0.72296,  0.59765,  0.66037
Benzene,  0.90778,  0.41128,  0.90026,  1.20605,  1.67401,  4.40289,  1.54318,  1.09417,  0.70903,  1.20532
Toluene,  4.83817,  0.23753,  3.36269,  5.29324,  8.48767, 22.04330,  6.89222,  5.00899,  0.72676,  1.03531
Ethylbenzene,  0.88323,  0.03869,  0.61258,  0.96644,  1.41559,  3.59919,  1.18283,  0.81361,  0.68785,  0.92118
Propylbenzene,  0.17621,  0.00257,  0.12392,  0.18686,  0.28088,  0.70814,  0.23299,  0.16148,  0.69308,  0.91640
m_p-Xylene,  1.29347,  0.00000,  0.88793,  1.37239,  2.17743,  5.00504,  1.73817,  1.19359,  0.68669,  0.92278
o-Xylene,  1.00562,  0.00000,  0.70769,  1.06670,  1.56426,  3.84437,  1.30795,  0.88041,  0.67312,  0.87548
p-Isopropyl Toluene,  0.05161,  0.00000,  0.00000,  0.02543,  0.05372,  0.08155,  0.02785,  0.02704,  0.97122,  0.52404
Naphthalene,  0.49036,  0.00000,  0.31574,  0.43278,  0.52461,  1.08861,  0.47143,  0.25977,  0.55103,  0.52976
Methanol, 60.92092,  2.47650, 48.15953, 58.46433, 69.72380, 84.88272, 53.32872, 23.10568,  0.43327,  0.37927
Ethanol,  4.73833,  0.00000,  1.06627,  5.18772, 17.06512, 33.18901,  9.44359,  9.65595,  1.02249,  2.03784
Phenol,  0.93561,  0.59233,  0.97120,  1.44770,  2.02840,  4.76132,  1.82873,  1.20330,  0.65800,  1.28611
Methyl acetate,  1.35388,  0.41324,  0.82221,  1.14222,  1.48733,  4.30518,  1.43774,  0.99204,  0.69000,  0.73274
n-Butyl acetate,  1.92688,  0.24258,  1.38187,  2.10370,  3.94871, 10.33351,  3.04273,  2.39227,  0.78622,  1.24153
D5-Siloxane,  3.11893,  0.00000,  0.36933,  1.56747,  3.24739,  5.54743,  1.87967,  1.57918,  0.84014,  0.50632

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.91408,  0.25539,  0.44557,  0.56385,  0.86690,  1.28938,  0.64817,  0.27151,  0.41889,  0.29703
Chloroform,  0.18525,  0.04878,  0.08306,  0.09919,  0.16989,  0.23071,  0.11840,  0.05272,  0.44532,  0.28462
Trichlorofluoromethane,  0.81704,  0.00000,  0.00000,  0.37383,  0.82067,  1.47010,  0.44581,  0.49903,  1.11936,  0.61078
Dichlorodifluoromethane,  3.71660,  1.38529,  2.06588,  3.72417,  5.73271, 14.83276,  4.32181,  3.06460,  0.70910,  0.82457
Carbon Tetrachloride,  0.01663,  0.00248,  0.01714,  0.19534,  0.42071,  0.69551,  0.24210,  0.21030,  0.86864, 12.64927
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.15364,  0.43320,  0.75931,  0.23409,  0.23188,  0.99056,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.17968,  0.02047,  0.04898,  0.09761,  0.18020,  0.28294,  0.11881,  0.07435,  0.62575,  0.41378
Tetrachloroethene,  0.04546,  0.00785,  0.01735,  0.03178,  0.04829,  0.13344,  0.04171,  0.03506,  0.84056,  0.77120
1_2-Dichlorobenzene,  0.01045,  0.00000,  0.00000,  0.00005,  0.00671,  0.01045,  0.00272,  0.00408,  1.49799,  0.39029
1_4-Dichlorobenzene,  0.01292,  0.00000,  0.00036,  0.00380,  0.00930,  0.08890,  0.00911,  0.01954,  2.14364,  1.51206
PCBTF,  0.10091,  0.00000,  0.02844,  0.06426,  0.09881,  0.24376,  0.07104,  0.06014,  0.84669,  0.59604
N-Butane, 19.96699,  1.48806,  3.01187,  6.31292,  9.62913, 19.98276,  7.32324,  5.50724,  0.75202,  0.27582
Isobutane, 14.14259,  1.56995,  3.04229,  3.84617,  7.72974, 14.98816,  5.95913,  4.20565,  0.70575,  0.29737
N-Pentane,  6.98833,  0.00000,  0.00000,  0.13657,  3.28709,  6.99623,  1.61886,  2.34747,  1.45008,  0.33591
Isopentane,  8.86666,  0.19499,  1.15569,  2.30465,  5.38224,  8.87415,  3.47119,  2.80640,  0.80848,  0.31651
2-Methyl pentane,  3.76536,  0.18879,  0.94661,  1.97001,  3.58117,  7.47583,  2.48770,  2.00171,  0.80465,  0.53161
Butene,  7.09061,  0.76254,  1.40463,  2.58059,  3.50714,  7.09667,  2.89122,  1.92836,  0.66697,  0.27196
Propylene, 17.89400,  1.62863,  3.41176,  6.76445,  8.90606, 17.91912,  7.51162,  4.94910,  0.65886,  0.27658
cis-2-Pentene,  0.24544,  0.00000,  0.00467,  0.03796,  0.11527,  0.24575,  0.06565,  0.07792,  1.18684,  0.31746
Isoprene,  1.64409,  0.00000,  0.00000,  0.67649,  1.12911,  7.16119,  0.93205,  1.56968,  1.68412,  0.95474
alpha-Pinene,  0.44895,  0.20404,  0.22518,  0.29717,  0.43854,  1.75155,  0.42633,  0.36788,  0.86289,  0.81941
MVK,  1.31067,  0.00000,  0.00061,  0.39823,  0.76240,  3.70990,  0.59060,  0.84942,  1.43824,  0.64808
Benzene,  1.11635,  0.00000,  0.28428,  0.60289,  1.07316,  2.05413,  0.69480,  0.55048,  0.79228,  0.49311
Toluene,  2.53110,  0.00000,  0.78873,  1.54524,  2.43880,  4.59653,  1.72477,  1.31413,  0.76192,  0.51919
Ethylbenzene,  0.44881,  0.01298,  0.14581,  0.28463,  0.43941,  0.90509,  0.33068,  0.26057,  0.78798,  0.58058
Propylbenzene,  0.11069,  0.00375,  0.03165,  0.07010,  0.10817,  0.24327,  0.08318,  0.06822,  0.82010,  0.61632
m_p-Xylene,  0.81569,  0.00000,  0.24521,  0.40782,  0.73977,  1.24621,  0.46222,  0.33136,  0.71689,  0.40623
o-Xylene,  0.37239,  0.00000,  0.13067,  0.26376,  0.40748,  0.97858,  0.32340,  0.28775,  0.88976,  0.77272
p-Isopropyl Toluene,  0.11095,  0.00000,  0.03269,  0.05871,  0.10533,  0.27354,  0.07593,  0.06834,  0.90010,  0.61597
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00215,  0.25294,  0.66953,  0.14526,  0.20539,  1.41399,  0.00000
Methanol,  0.00000,  0.00000, 37.12935, 54.31682, 70.39922, 84.68102, 49.97373, 28.47844,  0.56987,  0.00000
Ethanol,  1.68009,  0.00000,  0.00000,  0.86489,  6.52568, 18.32421,  3.12577,  4.88220,  1.56192,  2.90592
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.12211,  0.72971,  0.09387,  0.20544,  2.18863,  0.00000
Methyl acetate,  1.39852,  0.00937,  0.50197,  0.80722,  1.46454,  3.25859,  1.07697,  0.89214,  0.82838,  0.63791
n-Butyl acetate,  1.12181,  0.00000,  0.14337,  0.50220,  0.75434,  1.12181,  0.49685,  0.37800,  0.76078,  0.33695
D5-Siloxane,  1.93090,  0.18253,  0.64585,  1.32032,  2.09133,  7.72609,  1.86121,  1.91412,  1.02843,  0.99131

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.51147,  0.51147,  0.63208,  0.83506,  1.24330,  2.31777,  0.96602,  0.46295,  0.47923,  0.90513
Chloroform,  0.07780,  0.07780,  0.10246,  0.13002,  0.15460,  0.87526,  0.16731,  0.17049,  1.01901,  2.19153
Trichlorofluoromethane,  1.43173,  0.74089,  1.63968,  1.81381,  2.39678,  5.97234,  2.13046,  1.07088,  0.50265,  0.74796
Dichlorodifluoromethane,  3.73674,  0.35788,  1.99602,  4.52284,  5.93083,  8.85998,  4.21217,  2.35631,  0.55940,  0.63058
Carbon Tetrachloride,  0.45571,  0.00000,  0.36047,  0.44871,  0.57127,  1.45819,  0.48832,  0.37151,  0.76080,  0.81523
1_1_2-Trichlorotrifluoroethane,  0.54329,  0.00000,  0.46630,  0.54788,  0.66546,  1.72945,  0.58567,  0.43681,  0.74582,  0.80401
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.14175,  0.00000,  0.14343,  0.21328,  0.24272,  0.35725,  0.19258,  0.07658,  0.39764,  0.54025
Tetrachloroethene,  0.00734,  0.00603,  0.00703,  0.01020,  0.03255,  0.13754,  0.02515,  0.03425,  1.36201,  4.66738
1_2-Dichlorobenzene,  0.00438,  0.00000,  0.00255,  0.00382,  0.00722,  0.14322,  0.01201,  0.03147,  2.62048,  7.17881
1_4-Dichlorobenzene,  0.00307,  0.00000,  0.00000,  0.00309,  0.00467,  0.11399,  0.00782,  0.02507,  3.20471,  8.16924
PCBTF,  0.00212,  0.00000,  0.00302,  0.01485,  0.11984,  0.28050,  0.05899,  0.09396,  1.59285, 44.38830
N-Butane,  1.22885,  0.70456,  1.64243,  4.62754,  7.14701, 19.19089,  5.57535,  4.93210,  0.88463,  4.01360
Isobutane,  0.04384,  0.00000,  0.04408,  0.07464,  3.14100, 11.30176,  1.81692,  2.80343,  1.54296, 63.94132
N-Pentane,  0.09796,  0.00000,  0.10408,  1.19710,  2.56107,  6.76141,  1.87584,  2.26343,  1.20662, 23.10618
Isopentane,  0.00000,  0.00000,  0.00000,  1.18771,  1.82617, 14.14048,  2.08091,  3.51045,  1.68698,  0.00000
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.61645,  1.28456, 17.47790,  1.49965,  3.83414,  2.55669,  0.00000
Butene,  0.53758,  0.47177,  0.68045,  2.07721,  2.99613,  7.67537,  2.26066,  1.89563,  0.83853,  3.52622
Propylene,  2.04406,  0.00000,  2.16935,  4.13178,  7.94094, 14.70564,  5.36889,  3.88234,  0.72312,  1.89932
cis-2-Pentene,  0.02304,  0.02304,  0.03134,  0.08548,  0.11377,  0.25532,  0.08537,  0.05994,  0.70220,  2.60188
Isoprene,  1.11173,  0.00000,  0.00000,  0.89409,  1.61120,  2.06584,  0.85833,  0.76773,  0.89444,  0.69057
alpha-Pinene,  0.41938,  0.00000,  0.02377,  0.11760,  0.49883,  0.73984,  0.27567,  0.26192,  0.95010,  0.62453
MVK,  0.41155,  0.00000,  0.00000,  0.41417,  0.65885,  0.86517,  0.37156,  0.31118,  0.83749,  0.75611
Benzene,  0.42737,  0.21879,  0.42909,  0.52498,  2.22912,  8.28879,  1.43500,  1.89057,  1.31747,  4.42374
Toluene,  0.26071,  0.19154,  0.31235,  0.34821,  2.87408,  7.35353,  1.67242,  2.44662,  1.46292,  9.38459
Ethylbenzene,  0.04030,  0.02995,  0.04490,  0.05087,  0.42175,  1.12723,  0.24840,  0.36410,  1.46582,  9.03493
Propylbenzene,  0.00748,  0.00097,  0.00633,  0.00849,  0.07797,  0.24968,  0.05095,  0.08186,  1.60663, 10.95119
m_p-Xylene,  0.07671,  0.00000,  0.08684,  0.13157,  0.17663,  2.77795,  0.43096,  0.74228,  1.72239,  9.67616
o-Xylene,  0.04184,  0.01203,  0.01491,  0.04652,  0.39912,  1.28814,  0.22587,  0.36818,  1.63005,  8.80053
p-Isopropyl Toluene,  0.00927,  0.00000,  0.00000,  0.00002,  0.01093,  0.62385,  0.03669,  0.13842,  3.77253, 14.92608
Naphthalene,  0.01066,  0.00000,  0.00000,  0.00000,  0.01204,  0.33128,  0.02096,  0.07334,  3.49919,  6.88212
Methanol, 79.53137,  0.00000, 47.56905, 60.30689, 75.49810, 79.76454, 52.61185, 28.60400,  0.54368,  0.35966
Ethanol,  5.01792,  0.00000,  5.31118,  7.93237,  9.08191, 32.63689,  9.01525,  8.59672,  0.95358,  1.71321
Phenol,  1.61960,  0.00000,  0.28251,  1.05374,  2.20503,  3.49509,  1.30250,  1.08408,  0.83231,  0.66935
Methyl acetate,  0.07370,  0.03211,  0.10439,  0.22842,  0.98281, 10.49105,  0.91743,  2.29480,  2.50133, 31.13625
n-Butyl acetate,  0.04969,  0.00000,  0.07273,  0.29900,  1.76086,  3.11967,  0.80992,  1.13083,  1.39622, 22.75828
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.10565,  0.26355,  2.87888,  0.30616,  0.67283,  2.19766,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  1.70061,  1.25629,  1.93547,  2.68755,  3.06216,  3.13506,  2.50992,  0.61708,  0.24586,  0.36286
Chloroform,  0.42644,  0.31522,  0.47450,  0.74094,  0.87507,  0.88200,  0.67815,  0.20433,  0.30130,  0.47914
Trichlorofluoromethane,  3.05075,  2.19751,  3.19686,  4.38998,  5.98918,  6.05440,  4.42634,  1.39479,  0.31511,  0.45720
Dichlorodifluoromethane,  1.21488,  0.00000,  0.00000,  0.17366,  1.15806,  2.25902,  0.52933,  0.67430,  1.27388,  0.55504
Carbon Tetrachloride,  0.74305,  0.26298,  0.77832,  1.06338,  1.34682,  1.43963,  1.02880,  0.32866,  0.31946,  0.44232
1_1_2-Trichlorotrifluoroethane,  0.82372,  0.00000,  0.82884,  1.16258,  1.51868,  1.59077,  1.11132,  0.41847,  0.37655,  0.50803
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.09163,  0.00000,  0.06713,  0.09347,  0.09953,  0.17802,  0.08121,  0.04942,  0.60854,  0.53934
Tetrachloroethene,  0.08076,  0.06006,  0.08514,  0.12294,  0.14036,  0.19780,  0.11791,  0.03437,  0.29152,  0.42564
1_2-Dichlorobenzene,  0.01140,  0.00000,  0.01004,  0.01910,  0.04229,  0.04496,  0.02169,  0.01617,  0.74570,  1.41888
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01495,  0.02190,  0.00587,  0.00775,  1.31867,  0.00000
PCBTF,  0.21189,  0.15798,  0.22352,  0.32919,  0.34799,  0.56733,  0.31904,  0.11071,  0.34701,  0.52249
N-Butane,  2.83847,  1.08303,  2.86163,  3.82608,  4.84333, 10.34724,  4.29328,  2.13220,  0.49664,  0.75118
Isobutane,  2.61093,  0.00000,  2.63476,  5.42328,  5.61857,  9.83935,  4.58445,  2.59380,  0.56578,  0.99344
N-Pentane,  0.54425,  0.00000,  0.54929,  1.04143,  1.98918,  6.69973,  1.64955,  1.66728,  1.01075,  3.06345
Isopentane,  5.43505,  4.04100,  6.16457, 11.83020, 12.28837, 13.47748,  9.51779,  3.32885,  0.34975,  0.61248
2-Methyl pentane,  7.32282,  5.43663,  7.71085, 14.32279, 14.61195, 17.41458, 12.00319,  3.99359,  0.33271,  0.54536
Butene,  1.80221,  1.33473,  1.89723,  3.22860,  3.61304,  4.83996,  2.95227,  1.01897,  0.34515,  0.56540
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.37548,  0.41065,  1.25770,  3.06269,  0.00000
cis-2-Pentene,  0.13729,  0.09513,  0.14434,  0.25423,  0.31528,  0.35337,  0.23369,  0.08556,  0.36612,  0.62321
Isoprene,  0.00000,  0.00000,  0.00000,  0.25137,  1.85093,  6.36066,  1.04305,  1.56228,  1.49779,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00520,  1.38374,  0.07201,  0.30880,  4.28837,  0.00000
MVK,  0.00000,  0.00000,  0.00000,  1.13282,  1.62588,  3.15519,  0.96660,  0.86735,  0.89733,  0.00000
Benzene,  5.33882,  3.95507,  6.08263,  9.20572, 10.75575, 10.82289,  8.42249,  2.31822,  0.27524,  0.43422
Toluene,  5.05216,  3.76173,  5.32958,  6.72086,  9.11232, 12.99067,  7.22875,  2.56032,  0.35419,  0.50678
Ethylbenzene,  0.73046,  0.51054,  0.77113,  0.88191,  1.30781,  1.95152,  1.01701,  0.39656,  0.38993,  0.54289
Propylbenzene,  0.16324,  0.12051,  0.17228,  0.20492,  0.29705,  0.42352,  0.22974,  0.08136,  0.35414,  0.49842
m_p-Xylene,  0.44785,  0.00000,  0.00911,  0.41670,  0.54019,  2.28599,  0.45531,  0.57097,  1.25404,  1.27491
o-Xylene,  0.55151,  0.25534,  0.44201,  0.56239,  0.90045,  1.72346,  0.69897,  0.39065,  0.55889,  0.70833
p-Isopropyl Toluene,  0.22912,  0.17014,  0.24128,  0.49744,  0.56286,  0.66778,  0.42913,  0.17074,  0.39788,  0.74520
Naphthalene,  0.15041,  0.04793,  0.15202,  0.16886,  0.26308,  0.64914,  0.21578,  0.13389,  0.62049,  0.89017
Methanol, 44.95051,  0.00000,  0.00000,  0.00011, 38.28574, 59.29233, 15.56070, 22.09520,  1.41994,  0.49154
Ethanol,  3.57598,  0.00000,  0.00000,  0.00000,  2.87533,  4.35141,  1.05536,  1.68683,  1.59835,  0.47171
Phenol,  1.99814,  1.21685,  2.01026,  2.32391,  4.54652,  5.29768,  3.08674,  1.34669,  0.43628,  0.67397
Methyl acetate,  4.73512,  3.51642,  5.37486,  9.27345, 10.08009, 10.81097,  7.94708,  2.55635,  0.32167,  0.53987
n-Butyl acetate,  2.57126,  1.91426,  2.71199,  3.98317,  4.65730,  8.86685,  3.93518,  1.61066,  0.40930,  0.62641
D5-Siloxane,  0.45930,  0.00000,  0.42296,  1.47364,  1.81522,  2.42500,  1.16166,  0.83791,  0.72131,  1.82434

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.64385,  0.49425,  0.59157,  0.63917,  0.77938,  1.72808,  0.70885,  0.25978,  0.36647,  0.40347
Chloroform,  0.12237,  0.03634,  0.09417,  0.10352,  0.12667,  0.31923,  0.11499,  0.05525,  0.48050,  0.45150
Trichlorofluoromethane,  2.17589,  1.66461,  1.89799,  2.07285,  2.53255,  5.39803,  2.38955,  0.88185,  0.36905,  0.40528
Dichlorodifluoromethane,  2.16519,  1.67310,  2.40204,  3.16533,  3.81832,  6.43867,  3.26677,  1.10758,  0.33904,  0.51154
Carbon Tetrachloride,  0.59200,  0.45346,  0.54694,  0.59915,  0.73099,  1.58857,  0.67041,  0.24512,  0.36563,  0.41406
1_1_2-Trichlorotrifluoroethane,  0.65390,  0.50187,  0.63655,  0.68455,  0.81795,  1.69665,  0.76239,  0.26529,  0.34797,  0.40570
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.11661,  0.08995,  0.11816,  0.14612,  0.16729,  0.31684,  0.15442,  0.05099,  0.33024,  0.43732
Tetrachloroethene,  0.01573,  0.00793,  0.00890,  0.01168,  0.01435,  0.03638,  0.01287,  0.00646,  0.50144,  0.41049
1_2-Dichlorobenzene,  0.00483,  0.00000,  0.00262,  0.00413,  0.00495,  0.01359,  0.00404,  0.00297,  0.73598,  0.61525
1_4-Dichlorobenzene,  0.00741,  0.00000,  0.00189,  0.00390,  0.00708,  0.02247,  0.00518,  0.00498,  0.96297,  0.67244
PCBTF,  0.01485,  0.00000,  0.00000,  0.00524,  0.01451,  0.04848,  0.01032,  0.01362,  1.31958,  0.91695
N-Butane,  0.52175,  0.40625,  0.55251,  0.61258,  0.69337,  0.99695,  0.63353,  0.14699,  0.23202,  0.28173
Isobutane,  0.70816,  0.00000,  0.00000,  0.00000,  0.59338,  0.89225,  0.23407,  0.33433,  1.42836,  0.47211
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01410,  0.00070,  0.00315,  4.47214,  0.00000
Isopentane,  1.73333,  0.11107,  0.20478,  0.53194,  1.69368,  2.19616,  0.93337,  0.78350,  0.83943,  0.45202
2-Methyl pentane,  1.94170,  0.26122,  0.30171,  0.50924,  1.89749,  3.03354,  1.05503,  0.90218,  0.85513,  0.46464
Butene,  0.62410,  0.39937,  0.44897,  0.51448,  0.64588,  1.14557,  0.57661,  0.19172,  0.33250,  0.30719
Propylene,  0.00000,  0.00000,  0.00000,  0.50788,  0.95390,  1.20713,  0.48969,  0.46436,  0.94826,  0.00000
cis-2-Pentene,  0.06530,  0.03183,  0.03555,  0.04215,  0.06383,  0.12391,  0.05239,  0.02374,  0.45312,  0.36354
Isoprene, 10.01972,  3.03765,  3.49842,  5.15964, 10.33602, 29.79218,  8.04629,  6.52178,  0.81053,  0.65089
alpha-Pinene,  1.77500,  0.79512,  0.89885,  1.22890,  1.83186,  5.49785,  1.60159,  1.11573,  0.69664,  0.62858
MVK,  4.77184,  1.21438,  1.39917,  2.10329,  4.92116, 13.78707,  3.59482,  3.07518,  0.85545,  0.64444
Benzene,  1.35208,  0.00000,  0.82734,  0.99427,  1.32161,  3.93566,  1.13073,  0.75881,  0.67108,  0.56122
Toluene,  0.70571,  0.29083,  0.34358,  0.47556,  0.72671,  2.08756,  0.69511,  0.54519,  0.78432,  0.77253
Ethylbenzene,  0.10735,  0.04787,  0.05402,  0.07377,  0.11042,  0.33483,  0.10904,  0.08962,  0.82189,  0.83481
Propylbenzene,  0.03632,  0.01201,  0.01363,  0.01925,  0.03739,  0.09316,  0.03187,  0.02633,  0.82618,  0.72509
m_p-Xylene,  0.06179,  0.04749,  0.06420,  0.08268,  0.10412,  0.59109,  0.13477,  0.14678,  1.08916,  2.37557
o-Xylene,  0.08124,  0.04568,  0.05325,  0.06460,  0.08349,  0.38922,  0.10408,  0.10232,  0.98313,  1.25954
p-Isopropyl Toluene,  0.22160,  0.04175,  0.04707,  0.07841,  0.22848,  0.39123,  0.14749,  0.11804,  0.80036,  0.53267
Naphthalene,  0.12650,  0.04033,  0.04523,  0.06252,  0.13008,  0.31116,  0.10621,  0.08534,  0.80346,  0.67460
Methanol, 56.28647,  0.00000, 54.82859, 71.47276, 79.00417, 81.30954, 64.04840, 20.49679,  0.32002,  0.36415
Ethanol,  6.51307,  0.00000,  0.00000,  0.00000,  5.85717, 19.71308,  2.99146,  4.93123,  1.64844,  0.75713
Phenol,  4.51189,  2.76046,  3.10145,  3.67085,  4.69466, 11.56979,  4.42330,  2.18190,  0.49327,  0.48359
Methyl acetate,  0.85129,  0.00000,  0.26072,  0.31919,  0.76227,  1.82722,  0.51203,  0.42165,  0.82349,  0.49531
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.20372,  0.01019,  0.04555,  4.47214,  0.00000
D5-Siloxane,  0.47114,  0.00000,  0.01990,  0.03577,  0.45435,  1.11314,  0.23744,  0.29675,  1.24976,  0.62985

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00759,  0.00599,  0.00730,  0.00738,  0.00752,  0.56642,  0.03523,  0.12503,  3.54909, 16.46421
Chloroform,  0.00094,  0.00050,  0.00089,  0.00090,  0.00094,  0.09350,  0.00553,  0.02071,  3.74598, 22.07158
Trichlorofluoromethane,  0.01106,  0.00511,  0.01033,  0.01138,  0.01163,  0.57482,  0.03913,  0.12610,  3.22227, 11.39719
Dichlorodifluoromethane,  0.02111,  0.01177,  0.01981,  0.02067,  0.02114,  2.17235,  0.12754,  0.48131,  3.77391, 22.80507
Carbon Tetrachloride,  0.00269,  0.00000,  0.00211,  0.00256,  0.00272,  0.00375,  0.00234,  0.00075,  0.31891,  0.27704
1_1_2-Trichlorotrifluoroethane,  0.00352,  0.00000,  0.00321,  0.00363,  0.00367,  0.00461,  0.00331,  0.00096,  0.28975,  0.27249
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00079,  0.00038,  0.00066,  0.00080,  0.00083,  0.12690,  0.00706,  0.02821,  3.99753, 35.88632
Tetrachloroethene,  0.00021,  0.00007,  0.00008,  0.00016,  0.00020,  0.02284,  0.00127,  0.00508,  3.99779, 23.85995
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004,  0.00016,  0.00002,  0.00004,  1.82644,15467620.44481
1_4-Dichlorobenzene,  0.00008,  0.00000,  0.00006,  0.00007,  0.00011,  0.00233,  0.00019,  0.00051,  2.71267,  6.57522
PCBTF,  0.00094,  0.00068,  0.00076,  0.00076,  0.00094,  0.06550,  0.00406,  0.01446,  3.56632, 15.45184
N-Butane,  0.00819,  0.00031,  0.00282,  0.00591,  0.00859, 13.78962,  0.69458,  3.08225,  4.43756,376.44786
Isobutane,  0.01191,  0.00018,  0.00414,  0.00631,  0.01157,  8.06693,  0.41015,  1.80222,  4.39401,151.36717
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00039,  0.00069,  5.33680,  0.26719,  1.19326,  4.46589,  0.00000
Isopentane,  0.01453,  0.00439,  0.00473,  0.01060,  0.01330,  5.80514,  0.29906,  1.29600,  4.33362, 89.19741
2-Methyl pentane,  0.01808,  0.00710,  0.00772,  0.01534,  0.01732,  2.16117,  0.12072,  0.48029,  3.97857, 26.56610
Butene,  0.00331,  0.00000,  0.00000,  0.00206,  0.00304,  4.98618,  0.25075,  1.11460,  4.44503,336.92842
