
Factor Profiles (conc. of species) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,alpha-Pinene,1.660331E+000,7.114825E-002,1.808603E-001,9.975442E-001,3.054390E-001,2.476367E-001,1.002388E-002,1.309536E-001,6.846576E-001
4,MVK,4.213494E+000,2.746386E-001,5.583875E-001,1.100561E+000,4.634712E-001,1.000259E-002,2.828899E-002,2.722531E-001,1.686751E+000
4,Benzene,2.281445E-001,4.515750E+000,0.000000E+000,5.535819E-001,6.925428E-003,4.758718E-001,0.000000E+000,1.425850E+000,1.476990E+000
4,Toluene,6.233225E-001,3.141203E+000,8.824786E-002,8.399244E+000,1.762723E+000,6.554095E-002,2.437137E-002,8.273675E-001,2.452956E+000
4,Ethylbenzene,1.030089E-001,4.376292E-001,1.076383E-002,1.399610E+000,2.749652E-001,9.877424E-003,4.561433E-003,1.863277E-001,3.920259E-001
4,Propylbenzene,2.986221E-002,9.767788E-002,1.006181E-003,2.784378E-001,7.641310E-002,0.000000E+000,9.167836E-004,5.783335E-002,9.137367E-002
4,m_p-Xylene,1.731274E-001,2.009124E-001,0.000000E+000,2.122311E+000,7.684757E-001,2.666506E-002,5.231730E-003,0.000000E+000,7.389328E-001
4,o-Xylene,1.167053E-001,2.983872E-001,7.188251E-003,1.548658E+000,3.370408E-001,3.599874E-003,4.473446E-003,1.320893E-001,3.522906E-001
4,p-Isopropyl Toluene,1.190071E-001,2.084567E-001,3.751801E-002,2.275169E-002,5.088617E-002,4.897789E-003,1.587952E-003,1.156093E-001,4.096116E-002
4,Naphthalene,1.002707E-001,1.040334E-001,1.076098E-002,4.707879E-001,0.000000E+000,0.000000E+000,3.050376E-003,1.636077E-001,0.000000E+000
4,Methanol,3.498206E+001,4.003409E+001,2.776961E+001,0.000000E+000,3.331916E+001,7.532605E+001,9.939273E+001,0.000000E+000,0.000000E+000
4,Ethanol,0.000000E+000,3.250604E+000,5.959911E+001,1.604214E+001,0.000000E+000,5.219703E+000,0.000000E+000,3.895410E+000,7.428355E+000
4,Phenol,3.443122E+000,2.938920E+000,8.768510E-002,2.305487E-001,2.039106E+000,1.445193E+000,1.101680E-002,0.000000E+000,0.000000E+000
4,Formaldehyde,2.710804E+001,1.080520E+001,6.262555E+000,1.932390E+001,2.011894E+001,2.116562E+000,1.432989E-001,3.809484E+001,1.309237E+001
4,Acetaldehyde,1.138820E+001,3.564453E+000,3.063656E+000,2.786917E+001,1.374826E+001,0.000000E+000,1.195781E-001,2.497765E+001,4.385981E+000
4,Isovaleraldehyde,2.412714E-001,7.464961E-002,6.940716E-002,8.123053E-001,6.887622E-001,6.091743E-001,0.000000E+000,0.000000E+000,0.000000E+000
4,Hexaldehyde,5.581536E-001,0.000000E+000,1.380571E-001,1.588658E+000,2.056942E+000,1.656193E+000,0.000000E+000,1.340299E-001,0.000000E+000
4,m_p-Tolualdehyde,7.369224E-003,0.000000E+000,1.211821E-003,3.732080E-002,1.059875E-002,0.000000E+000,1.331031E-004,1.889922E-002,1.922499E-003
4,Phenylacetaldehyde,9.934202E-001,1.135707E+000,0.000000E+000,0.000000E+000,1.099205E+000,1.311002E+000,5.101972E-003,0.000000E+000,5.691958E-001
4,Cyclohexanone,5.309843E-003,0.000000E+000,3.820655E-003,5.666533E-002,1.209957E-002,6.537681E-003,1.956144E-004,1.759692E-002,0.000000E+000
4,Methyl acetate,0.000000E+000,3.831997E+000,1.138572E-001,1.215085E+000,3.359966E-001,2.220477E-001,1.423763E-002,1.702596E+000,4.276443E-001
4,n-Butyl acetate,0.000000E+000,1.698524E+000,8.219109E-002,3.608826E+000,2.775187E-001,8.239129E-003,1.013729E-002,0.000000E+000,1.339602E+000
4,D5-Siloxane,2.999793E-002,6.081207E-001,1.354378E-001,1.871675E-001,1.076186E+000,6.061649E-005,1.207175E-002,2.591053E+000,1.208082E+000
