**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1_1_2-Trichlorotrifluoroethane,  0.03591,  0.00000,  0.02765,  0.03838,  0.09711,  0.49318,  0.10069,  0.14243,  1.41453,  3.96674
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.03593,  0.02090,  0.02816,  0.03444,  0.06310,  0.12534,  0.04956,  0.03259,  0.65749,  0.90694
Tetrachloroethene,  0.05710,  0.03406,  0.04489,  0.05212,  0.08576,  0.16185,  0.06667,  0.03388,  0.50822,  0.59343
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01221,  0.00061,  0.00273,  4.47214,  0.00000
1_4-Dichlorobenzene,  0.00787,  0.00000,  0.00554,  0.00944,  0.01279,  0.02006,  0.00899,  0.00573,  0.63688,  0.72729
PCBTF,  0.15356,  0.06301,  0.11858,  0.13726,  0.19670,  0.30014,  0.15790,  0.06119,  0.38750,  0.39847
N-Butane,  0.70858,  0.47961,  0.56048,  0.69144,  2.21693,  9.64305,  2.11497,  2.75749,  1.30380,  3.89160
Isobutane,  0.12130,  0.06325,  0.10042,  0.15391,  2.20255, 10.22630,  1.77629,  3.10239,  1.74656, 25.57621
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.09763,  0.00488,  0.02183,  4.47214,  0.00000
Isopentane,  1.21197,  0.82623,  0.96096,  1.30430,  1.92554,  7.58392,  2.04966,  1.90924,  0.93149,  1.57532
2-Methyl pentane,  0.61528,  0.41806,  0.47898,  0.58720,  2.04750,  9.81083,  1.92999,  2.78349,  1.44223,  4.52395
Butene,  0.78082,  0.47204,  0.57810,  0.73180,  1.26432,  4.98699,  1.32048,  1.29132,  0.97792,  1.65379
Propylene,  2.88823,  0.90574,  1.71041,  2.25906,  4.32298, 10.44368,  3.34056,  2.62193,  0.78488,  0.90780
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01698,  0.00228,  0.00527,  2.31140,  0.00000
Isoprene,  2.01241,  0.15391,  1.53117,  2.10004,  2.50057,  4.61048,  2.04342,  0.97292,  0.47612,  0.48346
alpha-Pinene,  0.63212,  0.28054,  0.49054,  0.67852,  0.88639,  1.32980,  0.70976,  0.29831,  0.42030,  0.47192
MVK,  0.84299,  0.20888,  0.66003,  0.89971,  1.07330,  1.81534,  0.88913,  0.37033,  0.41651,  0.43931
Benzene,  0.69178,  0.44570,  0.60525,  0.80378,  1.12675,  3.55815,  1.10463,  0.85527,  0.77426,  1.23633
Toluene,  3.69924,  1.46715,  2.84404,  3.22780,  4.63893,  7.04055,  3.77996,  1.44262,  0.38165,  0.38998
Ethylbenzene,  0.67539,  0.27960,  0.51517,  0.58571,  0.87160,  1.33404,  0.69445,  0.27244,  0.39231,  0.40339
Propylbenzene,  0.13474,  0.06843,  0.10715,  0.11797,  0.20240,  0.32604,  0.14970,  0.06593,  0.44044,  0.48935
m_p-Xylene,  0.98918,  0.31585,  0.76341,  0.87632,  1.20332,  1.63768,  0.96629,  0.33997,  0.35183,  0.34368
o-Xylene,  0.76895,  0.28826,  0.58844,  0.66890,  0.91898,  1.37152,  0.77086,  0.28742,  0.37285,  0.37378
p-Isopropyl Toluene,  0.03975,  0.02248,  0.02684,  0.03706,  0.06330,  0.28704,  0.07050,  0.07606,  1.07887,  1.91361
Naphthalene,  0.37521,  0.17919,  0.28872,  0.34416,  0.54173,  0.84345,  0.40837,  0.17222,  0.42173,  0.45900
Methanol, 70.07825,  0.00000, 55.01679, 70.50935, 75.93780, 79.80471, 62.01787, 21.83685,  0.35211,  0.31161
Ethanol,  3.62950,  0.00000,  0.00000,  2.81412,  6.68549, 15.17431,  3.52380,  4.04916,  1.14909,  1.11562
Phenol,  0.71597,  0.00000,  0.04067,  0.66659,  1.33578,  2.46450,  0.79230,  0.68408,  0.86341,  0.95546
Methyl acetate,  1.03509,  0.58188,  0.71150,  0.95536,  1.23251,  4.92703,  1.39975,  1.21779,  0.87000,  1.17650
n-Butyl acetate,  1.47247,  0.35532,  1.13645,  1.26519,  1.50276,  2.50635,  1.35022,  0.48576,  0.35977,  0.32990
D5-Siloxane,  2.38457,  1.47915,  1.69219,  2.09705,  3.08344,  6.96575,  2.70156,  1.49996,  0.55522,  0.62903

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  2.33245,  1.05538,  1.32927,  1.75762,  2.66427,  3.07120,  2.01309,  0.72154,  0.35843,  0.30935
Chloroform,  0.58495,  0.29164,  0.41353,  0.49045,  0.86327,  0.88265,  0.58111,  0.22820,  0.39269,  0.39011
Trichlorofluoromethane,  4.18554,  2.07943,  2.58004,  3.49296,  5.52607,  6.07020,  3.82091,  1.46734,  0.38403,  0.35057
Dichlorodifluoromethane,  1.66966,  0.00000,  0.00000,  0.35093,  1.15792,  1.66966,  0.55628,  0.56527,  1.01617,  0.33855
Carbon Tetrachloride,  1.02018,  0.41327,  0.66001,  0.84970,  1.29556,  1.45788,  0.91485,  0.34217,  0.37402,  0.33540
1_1_2-Trichlorotrifluoroethane,  1.12981,  0.42632,  0.73069,  0.93936,  1.43877,  1.73003,  1.01481,  0.39690,  0.39110,  0.35129
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.12563,  0.00000,  0.00000,  0.07510,  0.09444,  0.12563,  0.05909,  0.04515,  0.76413,  0.35938
Tetrachloroethene,  0.11089,  0.04253,  0.07491,  0.09308,  0.12457,  0.16013,  0.09824,  0.03443,  0.35041,  0.31045
1_2-Dichlorobenzene,  0.01562,  0.00000,  0.01106,  0.01366,  0.02670,  0.04589,  0.01863,  0.01474,  0.79116,  0.94367
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01695,  0.00300,  0.00626,  2.09110,  0.00000
PCBTF,  0.29079,  0.12445,  0.17296,  0.22872,  0.33041,  0.40470,  0.24900,  0.08639,  0.34694,  0.29708
N-Butane,  3.87575,  1.54605,  2.47490,  3.26641,  4.77627,  4.84817,  3.38965,  1.14440,  0.33762,  0.29527
Isobutane,  3.56545,  1.88870,  2.61652,  3.97950,  5.64177, 11.30977,  4.72233,  2.59059,  0.54858,  0.72658
N-Pentane,  0.73992,  0.00000,  0.43038,  0.71383,  1.85024,  2.12283,  0.95419,  0.75710,  0.79345,  1.02322
Isopentane,  7.45019,  3.90785,  5.44428,  7.06798, 11.92197, 14.13741,  8.27450,  3.41612,  0.41285,  0.45853
2-Methyl pentane, 10.04098,  4.72716,  7.32749,  9.01518, 14.43369, 17.47948, 10.43227,  4.18074,  0.40075,  0.41637
Butene,  2.46896,  1.29110,  1.64636,  2.24797,  3.43889,  3.62102,  2.40931,  0.88187,  0.36603,  0.35718
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.70557,  0.13401,  0.42918,  3.20257,  0.00000
cis-2-Pentene,  0.18822,  0.09792,  0.13376,  0.16101,  0.25689,  0.31755,  0.19350,  0.07792,  0.40269,  0.41398
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.25814,  1.88504,  0.39919,  0.75050,  1.88008,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02338,  0.00274,  0.00716,  2.61328,  0.00000
MVK,  0.00000,  0.00000,  0.00000,  0.42488,  1.13557,  1.63990,  0.59341,  0.65327,  1.10088,  0.00000
Benzene,  7.32503,  3.16937,  4.53176,  5.87045,  9.36085, 10.83305,  6.77758,  2.70578,  0.39923,  0.36939
Toluene,  6.93936,  3.04193,  4.11148,  5.53478,  6.81680,  9.24043,  5.70470,  1.78125,  0.31224,  0.25669
Ethylbenzene,  1.00359,  0.41765,  0.59209,  0.80315,  0.91539,  1.34469,  0.80293,  0.25363,  0.31589,  0.25273
Propylbenzene,  0.22413,  0.08423,  0.14469,  0.18846,  0.20883,  0.31593,  0.18649,  0.06236,  0.33437,  0.27821
m_p-Xylene,  0.61662,  0.00000,  0.04534,  0.27868,  0.45724,  0.64134,  0.27714,  0.23094,  0.83328,  0.37452
o-Xylene,  0.75846,  0.26890,  0.40890,  0.49855,  0.63983,  0.92705,  0.53179,  0.18770,  0.35297,  0.24748
p-Isopropyl Toluene,  0.31422,  0.12210,  0.22934,  0.30577,  0.56081,  0.62329,  0.36930,  0.17772,  0.48125,  0.56561
Naphthalene,  0.20720,  0.02382,  0.14898,  0.17237,  0.20828,  0.33725,  0.18597,  0.08274,  0.44490,  0.39930
Methanol, 24.48476,  0.00000,  0.00000, 36.24330, 48.69223, 65.36552, 29.71261, 24.41075,  0.82156,  0.99698
Ethanol,  4.92384,  0.00000,  0.00000,  0.00000,  3.60743,  5.73608,  1.60048,  2.10594,  1.31581,  0.42770
Phenol,  2.74413,  0.60025,  1.14101,  1.99436,  2.67976,  4.60787,  2.22640,  1.32968,  0.59723,  0.48455
Methyl acetate,  6.49759,  3.10533,  4.71864,  5.71461, 10.06662, 10.49084,  6.75950,  2.77354,  0.41032,  0.42686
n-Butyl acetate,  3.53119,  1.39274,  2.00894,  2.65937,  4.00263,  4.70042,  2.93306,  1.03347,  0.35235,  0.29267
D5-Siloxane,  0.63488,  0.00000,  0.47388,  0.90700,  1.79011,  2.87586,  1.09795,  0.78441,  0.71443,  1.23552

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.50222,  0.33748,  0.50519,  0.70517,  1.14623,  2.17731,  0.85328,  0.47066,  0.55159,  0.93716
Chloroform,  0.07638,  0.02533,  0.06102,  0.10303,  0.15605,  0.30109,  0.11579,  0.06793,  0.58671,  0.88942
Trichlorofluoromethane,  1.40503,  0.30965,  0.76959,  1.32925,  1.89147,  2.53855,  1.36480,  0.65081,  0.47686,  0.46320
Dichlorodifluoromethane,  3.66962,  0.00000,  0.03007,  1.54605,  4.48712,  6.63253,  2.15993,  2.21346,  1.02478,  0.60319
Carbon Tetrachloride,  0.44726,  0.00000,  0.07337,  0.23473,  0.54674,  0.80854,  0.29541,  0.24838,  0.84082,  0.55534
1_1_2-Trichlorotrifluoroethane,  0.53310,  0.00000,  0.00000,  0.08376,  0.65141,  0.96303,  0.29594,  0.34170,  1.15461,  0.64096
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.13916,  0.00487,  0.03347,  0.13144,  0.18699,  0.25100,  0.12069,  0.07795,  0.64588,  0.56015
Tetrachloroethene,  0.00721,  0.00706,  0.00971,  0.03829,  0.06718,  0.12630,  0.04459,  0.03807,  0.85371,  5.28003
1_2-Dichlorobenzene,  0.00424,  0.00000,  0.00000,  0.00490,  0.00713,  0.20051,  0.02195,  0.05123,  2.33459, 12.07750
1_4-Dichlorobenzene,  0.00295,  0.00000,  0.00234,  0.00377,  0.00672,  0.14511,  0.01174,  0.03162,  2.69270, 10.72298
PCBTF,  0.00211,  0.00211,  0.00306,  0.14532,  0.23361,  0.37080,  0.13245,  0.13327,  1.00619, 63.20061
N-Butane,  1.20769,  0.40257,  0.95454,  1.70022,  4.42913, 13.36510,  3.50320,  3.83642,  1.09512,  3.17666
Isobutane,  0.04362,  0.00000,  0.00000,  0.00000,  0.05236,  0.07483,  0.02050,  0.02782,  1.35696,  0.63768
N-Pentane,  0.09639,  0.00000,  0.12377,  0.16236,  2.79811,  6.32341,  1.45990,  2.19939,  1.50653, 22.81651
Isopentane,  0.00000,  0.00000,  0.00000,  1.27931,  2.77845,  4.69289,  1.54994,  1.60338,  1.03448,  0.00000
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.22972,  1.62452,  3.47844,  0.81765,  1.12426,  1.37498,  0.00000
Butene,  0.52817,  0.31033,  0.59338,  0.71238,  2.00670,  5.00263,  1.45869,  1.43018,  0.98045,  2.70780
Propylene,  2.01000,  0.00000,  1.06122,  2.49719,  3.45327, 10.26963,  2.91612,  2.70404,  0.92727,  1.34529
cis-2-Pentene,  0.02261,  0.00000,  0.00000,  0.03052,  0.10134,  0.19552,  0.05258,  0.06066,  1.15381,  2.68305
Isoprene,  1.08592,  0.65369,  1.19609,  1.47836,  2.02100,  4.83909,  1.82750,  1.08907,  0.59593,  1.00290
alpha-Pinene,  0.41087,  0.00000,  0.00000,  0.52001,  0.62963,  1.39019,  0.46847,  0.40689,  0.86854,  0.99032
MVK,  0.40139,  0.27658,  0.49536,  0.59094,  0.76953,  1.84735,  0.71500,  0.40892,  0.57192,  1.01876
Benzene,  0.41910,  0.00000,  0.54146,  1.00912,  2.51468,  6.01023,  1.71115,  1.60038,  0.93526,  3.81856
Toluene,  0.25659,  0.25659,  0.34914,  3.90654,  5.74801, 11.35090,  3.80112,  3.66485,  0.96415, 14.28270
Ethylbenzene,  0.03968,  0.03968,  0.05394,  0.57831,  0.86692,  1.89338,  0.59826,  0.59398,  0.99285, 14.96770
Propylbenzene,  0.00736,  0.00736,  0.00997,  0.10971,  0.16942,  0.37576,  0.11561,  0.11641,  1.00693, 15.82377
m_p-Xylene,  0.07552,  0.07552,  0.10584,  0.86968,  1.52173,  2.91458,  0.94597,  0.90145,  0.95294, 11.93614
o-Xylene,  0.04123,  0.04123,  0.05597,  0.57402,  0.95172,  2.09314,  0.62440,  0.63971,  1.02451, 15.51738
p-Isopropyl Toluene,  0.00901,  0.00000,  0.00000,  0.00446,  0.01160,  0.07882,  0.01041,  0.01879,  1.80473,  2.08554
Naphthalene,  0.01046,  0.00000,  0.00000,  0.01329,  0.07459,  0.55504,  0.09283,  0.17508,  1.88611, 16.74031
Methanol, 79.91505,  0.00000, 37.85584, 68.81496, 73.46918, 79.91505, 57.53690, 22.95665,  0.39899,  0.28726
Ethanol,  4.92121,  0.00000,  1.23030,  6.93063, 12.42659, 32.64007,  9.52312,  9.45243,  0.99258,  1.92075
Phenol,  1.58731,  0.46008,  1.33234,  1.86274,  2.39938,  2.84991,  1.79877,  0.70133,  0.38990,  0.44184
Methyl acetate,  0.07234,  0.00821,  0.10033,  0.72341,  1.44125,  2.81036,  0.84564,  0.85593,  1.01217, 11.83233
n-Butyl acetate,  0.04919,  0.04919,  0.07357,  2.13409,  3.59965,  6.05284,  1.99992,  2.02425,  1.01216, 41.15104
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.27252,  1.50425,  0.18979,  0.35114,  1.85012,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00559,  0.00000,  0.00000,  0.00568,  0.00684,  0.00967,  0.00383,  0.00372,  0.97019,  0.66468
Chloroform,  0.01266,  0.00000,  0.00659,  0.01209,  0.01305,  0.01749,  0.01027,  0.00441,  0.42959,  0.34831
Trichlorofluoromethane,  0.04308,  0.00000,  0.01212,  0.04095,  0.04811,  0.06978,  0.03250,  0.02149,  0.66111,  0.49876
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.11594,  0.01172,  0.03486,  2.97394,  0.00000
Carbon Tetrachloride,  0.02144,  0.00518,  0.01248,  0.02043,  0.02481,  0.03637,  0.01866,  0.00856,  0.45887,  0.39929
1_1_2-Trichlorotrifluoroethane,  0.02838,  0.00152,  0.01191,  0.02377,  0.02802,  0.03402,  0.02126,  0.00921,  0.43313,  0.32457
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00059,  0.00000,  0.00000,  0.00000,  0.00055,  0.00072,  0.00022,  0.00029,  1.31571,  0.49419
Tetrachloroethene,  0.00074,  0.00073,  0.00075,  0.00116,  0.00355,  0.00540,  0.00192,  0.00157,  0.81932,  2.11202
1_2-Dichlorobenzene,  0.00159,  0.00000,  0.00050,  0.00138,  0.00158,  0.00191,  0.00109,  0.00066,  0.60227,  0.41347
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00225,  0.01057,  0.00115,  0.00247,  2.15896,  0.00000
PCBTF,  0.00307,  0.00002,  0.00157,  0.00306,  0.00999,  0.01930,  0.00557,  0.00564,  1.01232,  1.83770
N-Butane,  0.07491,  0.07044,  0.07711,  0.10198,  0.16665,  0.30775,  0.13093,  0.06919,  0.52844,  0.92357
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.21788,  0.01247,  0.04886,  3.91718,  0.00000
N-Pentane,  0.03734,  0.00000,  0.00000,  0.03079,  0.03548,  0.09924,  0.02325,  0.02525,  1.08595,  0.67614
Isopentane,  0.12827,  0.12140,  0.13159,  0.26802,  0.36906,  0.67155,  0.28805,  0.16623,  0.57711,  1.29599
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.07316,  0.19648,  0.42742,  0.12625,  0.14050,  1.11288,  0.00000
Butene,  0.16972,  0.15971,  0.17425,  0.20342,  0.23869,  0.29535,  0.20980,  0.04071,  0.19406,  0.23988
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.37177,  0.03387,  0.09427,  2.78310,  0.00000
cis-2-Pentene,  0.00334,  0.00157,  0.00319,  0.00509,  0.01001,  0.01419,  0.00662,  0.00388,  0.58586,  1.16312
Isoprene,  0.89890,  0.83653,  0.92154,  1.56524,  2.27950,  3.40468,  1.68024,  0.77715,  0.46252,  0.86455
alpha-Pinene,  0.16657,  0.15473,  0.16673,  0.26093,  0.37278,  0.57566,  0.28435,  0.12545,  0.44116,  0.75311
MVK,  0.54065,  0.50463,  0.55441,  0.83360,  1.13363,  1.66439,  0.87929,  0.33772,  0.38408,  0.62466
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.07425,  0.03056,  0.07206,  0.07815,  0.29578,  0.52245,  0.16496,  0.15876,  0.96239,  2.13815
Ethylbenzene,  0.00653,  0.00465,  0.00651,  0.00880,  0.04502,  0.09289,  0.02372,  0.02696,  1.13664,  4.13007
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00237,  0.01028,  0.01888,  0.00480,  0.00634,  1.32041,  0.00000
m_p-Xylene,  0.00350,  0.00000,  0.00000,  0.00347,  0.04954,  0.12075,  0.02263,  0.03404,  1.50424,  9.71854
o-Xylene,  0.00254,  0.00221,  0.00257,  0.00327,  0.04509,  0.10606,  0.02119,  0.03045,  1.43688, 11.98800
p-Isopropyl Toluene,  0.03199,  0.02999,  0.03282,  0.05312,  0.07437,  0.10990,  0.05643,  0.02361,  0.41835,  0.73787
Naphthalene,  0.00742,  0.00697,  0.00755,  0.01451,  0.03344,  0.05040,  0.02024,  0.01464,  0.72324,  1.97159
Methanol, 39.86567,  6.97295, 29.48135, 32.87151, 39.73880, 43.32218, 32.51710,  8.85296,  0.27226,  0.22207
Ethanol, 57.45001, 54.16530, 56.35949, 61.73877, 67.17594, 83.35823, 62.74356,  7.28836,  0.11616,  0.12686
Phenol,  0.22370,  0.20657,  0.22079,  0.30549,  0.45253,  0.86913,  0.37617,  0.19750,  0.52503,  0.88287
Methyl acetate,  0.08009,  0.00000,  0.02435,  0.07740,  0.09609,  0.13799,  0.06631,  0.04249,  0.64078,  0.53058
n-Butyl acetate,  0.08300,  0.00000,  0.00683,  0.08090,  0.10812,  0.21657,  0.07377,  0.05708,  0.77383,  0.68775
D5-Siloxane,  0.03445,  0.03147,  0.03505,  0.12698,  0.19691,  0.27282,  0.12583,  0.08103,  0.64395,  2.35175

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00757,  0.00472,  0.00682,  0.00737,  0.00747,  0.00898,  0.00722,  0.00077,  0.10701,  0.10209
Chloroform,  0.00094,  0.00046,  0.00090,  0.00091,  0.00093,  0.00109,  0.00090,  0.00011,  0.12684,  0.12209
Trichlorofluoromethane,  0.01102,  0.00489,  0.01034,  0.01117,  0.01172,  0.01530,  0.01089,  0.00185,  0.17026,  0.16824
Dichlorodifluoromethane,  0.02086,  0.00812,  0.01994,  0.02066,  0.02120,  0.02848,  0.01995,  0.00393,  0.19692,  0.18834
Carbon Tetrachloride,  0.00267,  0.00064,  0.00207,  0.00254,  0.00276,  0.00388,  0.00243,  0.00061,  0.25118,  0.22825
1_1_2-Trichlorotrifluoroethane,  0.00350,  0.00154,  0.00334,  0.00357,  0.00377,  0.00494,  0.00350,  0.00062,  0.17742,  0.17717
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00078,  0.00028,  0.00064,  0.00079,  0.00084,  0.00111,  0.00074,  0.00017,  0.23133,  0.21845
Tetrachloroethene,  0.00021,  0.00007,  0.00008,  0.00015,  0.00021,  0.00029,  0.00015,  0.00007,  0.49714,  0.34266
1_2-Dichlorobenzene,  0.00001,  0.00000,  0.00000,  0.00000,  0.00007,  0.00012,  0.00003,  0.00004,  1.47985,  2.54160
1_4-Dichlorobenzene,  0.00009,  0.00004,  0.00005,  0.00008,  0.00014,  0.00039,  0.00010,  0.00008,  0.77710,  0.86660
PCBTF,  0.00093,  0.00068,  0.00071,  0.00077,  0.00093,  0.00115,  0.00083,  0.00015,  0.18140,  0.16080
N-Butane,  0.00826,  0.00136,  0.00301,  0.00655,  0.00863,  0.00948,  0.00623,  0.00263,  0.42135,  0.31802
Isobutane,  0.01192,  0.00175,  0.00443,  0.00823,  0.01156,  0.01192,  0.00778,  0.00340,  0.43733,  0.28549
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00018,  0.00065,  0.00192,  0.00035,  0.00047,  1.36541,  0.00000
Isopentane,  0.01455,  0.00453,  0.00618,  0.01145,  0.01330,  0.01508,  0.01018,  0.00375,  0.36884,  0.25796
2-Methyl pentane,  0.01806,  0.00730,  0.01006,  0.01552,  0.01688,  0.01806,  0.01391,  0.00378,  0.27190,  0.20932
Butene,  0.00331,  0.00000,  0.00030,  0.00223,  0.00304,  0.00370,  0.00188,  0.00132,  0.70285,  0.39926
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00117,  0.00985,  0.00088,  0.00226,  2.55808,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.05410,  0.02850,  0.02906,  0.04221,  0.05370,  0.06238,  0.04159,  0.01246,  0.29965,  0.23035
alpha-Pinene,  0.01016,  0.00505,  0.00520,  0.00783,  0.01001,  0.01239,  0.00773,  0.00249,  0.32235,  0.24532
MVK,  0.02287,  0.00953,  0.01008,  0.01554,  0.02268,  0.02412,  0.01622,  0.00611,  0.37655,  0.26703
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.01075,  0.00120,  0.00235,  0.00666,  0.01074,  0.01650,  0.00700,  0.00507,  0.72429,  0.47140
Ethylbenzene,  0.00205,  0.00040,  0.00055,  0.00132,  0.00205,  0.00308,  0.00136,  0.00089,  0.65280,  0.43366
Propylbenzene,  0.00050,  0.00008,  0.00013,  0.00035,  0.00049,  0.00070,  0.00032,  0.00020,  0.62906,  0.40498
m_p-Xylene,  0.00228,  0.00000,  0.00000,  0.00135,  0.00228,  0.00445,  0.00131,  0.00144,  1.10135,  0.63017
o-Xylene,  0.00201,  0.00023,  0.00033,  0.00121,  0.00201,  0.00341,  0.00124,  0.00104,  0.83366,  0.51530
p-Isopropyl Toluene,  0.00124,  0.00042,  0.00064,  0.00094,  0.00120,  0.00124,  0.00093,  0.00027,  0.29315,  0.22029
Naphthalene,  0.00181,  0.00064,  0.00106,  0.00148,  0.00175,  0.00247,  0.00140,  0.00048,  0.34692,  0.26731
Methanol, 99.74925, 99.62915, 99.75069, 99.76048, 99.83890, 99.86600, 99.77495,  0.06125,  0.00061,  0.00061
Ethanol,  0.00700,  0.00000,  0.00086,  0.00791,  0.06674,  0.14406,  0.03295,  0.04234,  1.28482,  6.04765
Phenol,  0.01427,  0.00397,  0.00819,  0.01069,  0.01502,  0.02405,  0.01128,  0.00538,  0.47690,  0.37717
Methyl acetate,  0.00741,  0.00476,  0.00525,  0.00618,  0.00739,  0.00905,  0.00637,  0.00123,  0.19349,  0.16647
n-Butyl acetate,  0.00338,  0.00134,  0.00207,  0.00263,  0.00337,  0.00731,  0.00319,  0.00174,  0.54449,  0.51483
D5-Siloxane,  0.00623,  0.00137,  0.00331,  0.00404,  0.00583,  0.00906,  0.00422,  0.00205,  0.48591,  0.32897

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.63653,  0.53478,  0.57847,  0.72141,  0.86424,  1.67635,  0.78141,  0.27115,  0.34701,  0.42598
Chloroform,  0.12093,  0.08273,  0.10626,  0.12371,  0.15323,  0.34172,  0.13869,  0.05877,  0.42373,  0.48596
Trichlorofluoromethane,  2.15067,  1.54611,  1.94201,  2.30973,  2.85340,  5.27669,  2.53755,  0.84365,  0.33247,  0.39227
Dichlorodifluoromethane,  2.14594,  1.88468,  2.76685,  3.11688,  4.18244,  5.42029,  3.40158,  0.97909,  0.28784,  0.45625
Carbon Tetrachloride,  0.58530,  0.48816,  0.54522,  0.67788,  0.79548,  1.47046,  0.72050,  0.23382,  0.32453,  0.39949
1_1_2-Trichlorotrifluoroethane,  0.64688,  0.56376,  0.62692,  0.77371,  0.88837,  1.58387,  0.81505,  0.24848,  0.30486,  0.38412
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.11546,  0.10115,  0.13621,  0.14950,  0.18749,  0.26362,  0.16170,  0.04188,  0.25897,  0.36268
Tetrachloroethene,  0.01551,  0.00745,  0.00903,  0.01287,  0.01948,  0.04456,  0.01485,  0.00843,  0.56775,  0.54342
1_2-Dichlorobenzene,  0.00500,  0.00000,  0.00263,  0.00497,  0.00663,  0.00915,  0.00477,  0.00252,  0.52821,  0.50325
1_4-Dichlorobenzene,  0.00753,  0.00000,  0.00325,  0.00577,  0.00947,  0.02452,  0.00679,  0.00534,  0.78718,  0.70952
PCBTF,  0.01460,  0.00000,  0.00235,  0.00498,  0.01692,  0.07407,  0.01167,  0.01643,  1.40780,  1.12522
N-Butane,  0.51899,  0.43474,  0.54300,  0.60338,  0.69204,  0.84443,  0.61891,  0.11285,  0.18234,  0.21745
Isobutane,  0.69797,  0.00000,  0.00000,  0.00000,  0.71572,  0.94645,  0.30096,  0.38700,  1.28590,  0.55446
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isopentane,  1.70681,  0.03928,  0.25865,  0.47394,  1.95437,  3.10725,  1.06905,  0.94541,  0.88435,  0.55391
2-Methyl pentane,  1.91242,  0.00000,  0.35793,  0.57816,  2.18933,  3.89318,  1.26189,  1.09242,  0.86570,  0.57122
Butene,  0.61645,  0.26344,  0.43856,  0.57651,  0.73603,  1.17852,  0.59759,  0.21074,  0.35265,  0.34186
Propylene,  0.00000,  0.00000,  0.00000,  0.35092,  0.83400,  1.06192,  0.42845,  0.43339,  1.01154,  0.00000
cis-2-Pentene,  0.06439,  0.01728,  0.03989,  0.05265,  0.08077,  0.13603,  0.05835,  0.02765,  0.47378,  0.42933
Isoprene,  9.87833,  1.65277,  3.88412,  5.23276, 11.32527, 13.53884,  7.26309,  4.09410,  0.56369,  0.41445
