**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  6.61073,  3.95534,  5.12548,  6.51997,  6.65480, 10.14999,  6.51481,  1.67865,  0.25767,  0.25393
Tetrachloroethene, 12.50256,  8.54618, 12.48354, 12.50764, 14.45642, 20.90897, 13.60700,  2.90425,  0.21344,  0.23229
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 75.57934,  3.98864, 16.86333,  4.22784,  0.00000
1_4-Dichlorobenzene,  1.27568,  0.00000,  0.98760,  1.24336,  1.27234,  3.87696,  1.17402,  0.90513,  0.77096,  0.70953
PCBTF,  6.92288,  4.11198,  6.92175,  8.94299, 11.75922, 18.03243,  9.34509,  3.19913,  0.34233,  0.46211
N-Butane, 14.58878, 14.23962, 14.59562, 15.60220, 18.74410, 26.10212, 17.09896,  3.19659,  0.18695,  0.21911
Isobutane, 30.39040,  0.00000, 30.32290, 30.39766, 47.59845, 59.34063, 36.35361, 13.67499,  0.37617,  0.44998
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  1.07625,  2.98771,  0.47259,  0.82605,  1.74791,  0.00000
Isopentane, 14.35167,  4.53729, 14.16199, 14.34830, 14.60200, 25.14066, 14.00753,  4.97596,  0.35523,  0.34672
2-Methyl pentane, 21.51907,  1.61457, 21.37688, 21.57018, 25.40520, 40.74074, 21.93824,  7.86137,  0.35834,  0.36532
Butene, 14.54028, 11.59287, 14.53516, 14.56599, 17.77646, 25.38448, 16.20054,  3.21220,  0.19828,  0.22092
Propylene, 10.80220,  3.33892, 10.82011, 12.55866, 16.29354, 20.64120, 13.34218,  4.33661,  0.32503,  0.40146
cis-2-Pentene,  3.92084,  0.00000,  3.76421,  3.95665,  4.80762, 17.48434,  4.41483,  3.85791,  0.87385,  0.98395
Isoprene,  3.08393,  0.00000,  0.00000,  0.00000,  3.05335,  6.81599,  1.60401,  1.98921,  1.24015,  0.64502
alpha-Pinene,  4.45291,  0.00000,  1.79541,  4.39581,  4.70854,  7.34041,  3.29928,  2.00913,  0.60896,  0.45120
MVK,  4.53521,  0.00000,  1.34618,  2.47069,  4.50889,  5.88015,  2.80326,  1.96854,  0.70223,  0.43406
Benzene, 11.29551,  0.00000,  7.65788,  9.99525, 11.30987, 22.67464,  9.16894,  4.91801,  0.53638,  0.43540
Toluene,  3.75905,  2.28765,  2.95112,  3.73710,  4.88179,  8.39221,  4.14503,  1.53027,  0.36918,  0.40709
Ethylbenzene,  5.62540,  3.98267,  4.73350,  5.61175,  6.93681,  8.53511,  5.82152,  1.27027,  0.21820,  0.22581
Propylbenzene,  8.38531,  6.21703,  8.35570,  8.53367,  8.76644, 13.10346,  8.81535,  1.38403,  0.15700,  0.16505
m_p-Xylene,  0.68093,  0.00000,  0.00000,  0.62942,  0.86782, 17.80259,  2.29761,  4.50064,  1.95884,  6.60954
o-Xylene,  5.02665,  0.84544,  3.42907,  4.98703,  5.03596,  9.99013,  5.01459,  2.32897,  0.46444,  0.46332
p-Isopropyl Toluene, 11.13393,  0.00000, 10.87646, 11.10347, 11.17697, 19.08030, 10.08594,  4.11955,  0.40845,  0.37000
Naphthalene, 19.10090,  0.00000, 12.31738, 18.10552, 19.05540, 19.40070, 15.11827,  5.32429,  0.35218,  0.27875
Methanol,  1.60824,  0.03156,  0.42346,  0.82393,  1.27540,  3.00747,  1.00199,  0.81642,  0.81480,  0.50765
Ethanol,  1.93921,  0.00000,  0.23125,  2.02023,  2.32479,  4.46533,  1.85214,  1.45669,  0.78649,  0.75117
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 14.17432,  0.70872,  3.16948,  4.47214,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 26.14715,  2.82077,  6.98274,  2.47548,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.38658,  4.08564,  9.02938,  2.21003,  0.00000
m_p-Tolualdehyde, 22.42820,  1.98063, 22.39846, 23.19256, 25.31668, 29.63711, 23.21331,  5.53840,  0.23859,  0.24694
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.63442,  0.72612,  1.60714,  2.21332,  0.00000
Cyclohexanone, 16.08377,  0.36820, 12.14530, 15.27046, 16.07006, 26.27806, 14.14741,  5.96027,  0.42130,  0.37058
Methyl acetate, 13.62637,  1.04222, 13.37704, 13.65665, 17.51159, 34.27619, 14.50465,  6.76915,  0.46669,  0.49677
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.77015,  0.43210,  1.33793,  3.09636,  0.00000
D5-Siloxane, 39.63615,  2.21981, 36.43730, 39.67033, 47.27361, 51.28061, 38.76499, 10.87622,  0.28057,  0.27440

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 44.48356, 28.65277, 37.59114, 41.55724, 44.47651, 44.55026, 40.39803,  4.69033,  0.11610,  0.10544
Chloroform, 51.41716, 33.81738, 48.94422, 50.47379, 51.42018, 51.70869, 48.67939,  5.12931,  0.10537,  0.09976
Trichlorofluoromethane, 47.05098, 26.29482, 35.52062, 45.71783, 47.07269, 47.23272, 41.49990,  7.08780,  0.17079,  0.15064
Dichlorodifluoromethane, 19.14880,  0.00000,  6.99168, 16.15730, 19.13725, 19.20388, 13.35580,  6.88866,  0.51578,  0.35974
Carbon Tetrachloride, 42.62387, 18.78907, 31.54058, 39.95903, 42.61577, 42.70100, 36.53381,  7.41553,  0.20298,  0.17398
1_1_2-Trichlorotrifluoroethane, 41.12614, 16.99694, 31.20965, 39.74169, 41.12726, 41.19986, 35.37797,  7.68873,  0.21733,  0.18695
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 28.53868,  6.01532, 14.23655, 24.89850, 28.52850, 28.62292, 21.50394,  7.90881,  0.36778,  0.27713
Tetrachloroethene, 35.96763, 31.15375, 35.53828, 35.98337, 36.34524, 43.21504, 36.52810,  3.08210,  0.08438,  0.08569
1_2-Dichlorobenzene, 10.34415,  3.22127,  6.46624,  8.37507, 10.36109, 13.36184,  8.47400,  2.52501,  0.29797,  0.24410
1_4-Dichlorobenzene,  5.18908,  0.00000,  0.31865,  2.92437,  5.20174,  5.31580,  2.96042,  2.17859,  0.73591,  0.41984
PCBTF, 36.10913, 33.67095, 35.17232, 36.12750, 38.66648, 44.65627, 36.90520,  2.58910,  0.07016,  0.07170
N-Butane, 12.91976,  4.79726, 11.86022, 12.92308, 12.95165, 22.01806, 12.64644,  2.92343,  0.23117,  0.22628
Isobutane, 18.58653,  0.00000, 18.61420, 20.02670, 22.70201, 25.72824, 19.82915,  5.20494,  0.26249,  0.28004
N-Pentane, 17.34100,  0.00000, 17.17180, 17.36606, 17.85375, 62.77739, 16.83538, 12.78899,  0.75965,  0.73750
Isopentane, 38.09149, 27.37131, 37.68818, 38.15226, 39.11754, 52.13971, 39.12300,  5.29753,  0.13541,  0.13907
2-Methyl pentane, 54.63159, 34.20974, 54.62599, 55.19408, 56.14785, 66.63699, 54.62703,  7.08763,  0.12975,  0.12973
Butene, 22.72259, 11.10782, 21.79189, 22.70782, 22.76177, 23.88520, 21.59763,  2.92554,  0.13546,  0.12875
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 12.89379,  0.64469,  2.88314,  4.47214,  0.00000
cis-2-Pentene, 46.65324, 28.46286, 39.71601, 46.56366, 46.74013, 48.46065, 43.89105,  5.16212,  0.11761,  0.11065
Isoprene, 13.64246,  0.00000,  1.24446, 13.67505, 17.97531, 23.09827, 11.11126,  7.92528,  0.71327,  0.58093
alpha-Pinene, 10.98592,  0.00000,  0.79920, 10.98444, 14.22652, 17.74952,  8.56320,  6.50861,  0.76007,  0.59245
MVK, 14.44524,  0.00000,  3.00041, 14.47787, 18.69681, 26.45723, 12.25965,  8.11977,  0.66232,  0.56211
Benzene, 68.51480, 45.54997, 61.58883, 65.33432, 68.51034, 68.59602, 63.38548,  6.97531,  0.11005,  0.10181
Toluene, 34.44671, 32.97245, 34.06342, 34.47288, 36.51358, 43.11583, 35.72259,  2.79216,  0.07816,  0.08106
Ethylbenzene, 30.47187, 29.44858, 29.87892, 30.49761, 32.27125, 39.75916, 31.72988,  2.93221,  0.09241,  0.09623
Propylbenzene, 31.14674, 30.40435, 30.89226, 31.18987, 33.17088, 36.45918, 31.93430,  1.73976,  0.05448,  0.05586
m_p-Xylene, 12.91915,  9.62592, 10.62584, 12.86142, 12.97031, 29.46865, 13.83715,  5.06426,  0.36599,  0.39200
o-Xylene, 22.70331, 21.44163, 22.66858, 22.74070, 23.70564, 34.96461, 24.26080,  3.95080,  0.16285,  0.17402
p-Isopropyl Toluene, 43.10228, 23.12409, 37.34863, 43.19066, 45.32657, 48.69477, 40.84670,  7.49477,  0.18349,  0.17388
Naphthalene, 23.94000, 15.35454, 22.29179, 23.90019, 24.27469, 26.33329, 22.91247,  2.91682,  0.12730,  0.12184
Methanol,  2.01606,  0.00000,  0.66210,  1.30507,  2.08401,  3.07277,  1.39476,  0.86065,  0.61706,  0.42690
Ethanol,  2.79882,  1.07854,  2.34394,  2.60612,  2.65283,  3.84934,  2.52062,  0.50559,  0.20058,  0.18064
Phenol, 37.97696, 12.30598, 23.84199, 37.97710, 38.12396, 39.34020, 32.27866,  8.73379,  0.27057,  0.22998
Isovaleraldehyde,  5.97301,  0.00000,  3.61100,  5.62812,  5.95333,  6.20105,  4.40662,  2.35263,  0.53389,  0.39388
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.91142,  0.04557,  0.20380,  4.47214,  0.00000
Phenylacetaldehyde, 31.85071, 12.73955, 21.80149, 30.84405, 31.84252, 31.97965, 26.38838,  7.04302,  0.26690,  0.22113
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.17738,  0.81345,  2.32930,  2.86348,  0.00000
Methyl acetate, 60.37760, 43.26303, 59.98204, 60.38779, 60.80010, 70.22921, 59.63514,  5.97290,  0.10016,  0.09893
n-Butyl acetate, 40.36070, 35.33241, 40.20875, 40.37902, 45.50442, 58.49580, 43.00551,  5.97559,  0.13895,  0.14805
D5-Siloxane, 17.01846,  0.00000, 10.09349, 16.99723, 17.70235, 41.42065, 16.65670, 11.34324,  0.68100,  0.66653

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.60833,  6.62461,  6.92856,  7.58855,  8.65726, 15.13742,  8.50019,  2.52187,  0.29668,  0.33146
Chloroform,  6.22662,  2.96303,  3.64013,  6.22252,  6.78287, 14.22531,  6.19823,  3.01151,  0.48587,  0.48365
Trichlorofluoromethane,  2.68190,  1.32158,  2.55916,  2.68637,  5.59659, 16.27229,  4.88619,  4.55219,  0.93164,  1.69737
Dichlorodifluoromethane,  5.53710,  2.60969,  3.42126,  5.49018,  7.65460, 25.00579,  8.12783,  7.29270,  0.89725,  1.31706
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.47447, 13.72444,  2.45342,  5.05592,  2.06077,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.47692, 13.20788,  2.49402,  5.04508,  2.02287,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  7.77438,  7.21040,  7.75142,  9.18200, 12.08361, 26.26574, 11.69341,  6.22503,  0.53235,  0.80071
Tetrachloroethene,  7.75382,  0.00000,  4.85187,  6.40245,  7.77342,  9.69499,  5.73112,  3.00204,  0.52381,  0.38717
1_2-Dichlorobenzene,  2.01328,  0.00000,  0.00000,  2.01699,  2.61314, 71.43089,  5.04224, 15.66522,  3.10680,  7.78095
1_4-Dichlorobenzene,  2.62966,  0.00000,  1.48561,  2.62900,  4.40025,  4.76891,  2.54081,  1.66460,  0.65515,  0.63301
PCBTF,  9.64364,  3.46497,  5.27631,  6.93412,  9.70936, 10.26953,  7.57710,  2.30930,  0.30477,  0.23946
N-Butane, 41.21004, 16.21961, 35.37571, 38.25496, 41.20116, 44.56019, 37.68488,  5.90512,  0.15670,  0.14329
Isobutane, 44.03180,  0.64587, 12.75426, 41.35628, 43.98111, 53.16109, 31.46912, 16.84461,  0.53527,  0.38256
N-Pentane, 73.13215,  0.00000, 71.80193, 73.08097, 73.13542, 84.90300, 71.08625, 17.39933,  0.24476,  0.23792
Isopentane, 21.73086,  4.83116, 17.22815, 21.21807, 21.72046, 28.88886, 19.33024,  5.07371,  0.26248,  0.23348
2-Methyl pentane,  9.83478,  0.00000,  2.08906,  7.88301,  9.81969, 11.29814,  6.20630,  3.96911,  0.63953,  0.40358
Butene, 29.67291, 10.95987, 27.54986, 29.45961, 29.68164, 33.19264, 28.22350,  4.33780,  0.15369,  0.14619
Propylene, 31.85386, 11.12059, 29.17686, 31.84859, 31.92377, 34.80994, 30.00861,  5.15312,  0.17172,  0.16177
cis-2-Pentene, 24.44256,  0.00000, 18.59869, 23.68868, 24.47015, 36.22574, 22.60137,  7.96163,  0.35226,  0.32573
Isoprene,  4.75884,  0.00000,  2.09207,  2.66638,  4.80435,  7.14482,  3.06608,  2.03306,  0.66308,  0.42722
alpha-Pinene,  5.02905,  0.00000,  2.40085,  3.33955,  5.06444, 10.29255,  3.70766,  2.22412,  0.59987,  0.44225
MVK,  5.96358,  0.00000,  2.46113,  3.73078,  6.01108,  6.41543,  3.78804,  2.24556,  0.59280,  0.37655
Benzene,  8.48453,  0.00000,  7.61532,  8.46242,  8.83771, 13.49468,  8.19373,  2.33030,  0.28440,  0.27465
Toluene, 10.34717,  3.29825,  7.67341, 10.40815, 11.49349, 11.63199,  9.45030,  2.63266,  0.27858,  0.25443
Ethylbenzene, 10.34880,  3.24721,  7.82130, 10.39909, 11.50048, 11.60095,  9.41664,  2.73714,  0.29067,  0.26449
Propylbenzene, 11.24915,  2.68497,  7.98437, 11.25724, 11.29713, 12.05768,  9.59621,  3.20259,  0.33374,  0.28470
m_p-Xylene, 13.54700,  1.84426, 13.46838, 13.96541, 18.68685, 23.69267, 14.05487,  5.97593,  0.42519,  0.44113
o-Xylene,  9.44915,  0.83380,  8.73574,  9.50892, 12.28405, 13.72055,  9.14759,  3.80228,  0.41566,  0.40239
p-Isopropyl Toluene,  4.11383,  0.00000,  0.09461,  1.40196,  4.14166,  4.18236,  2.01944,  1.87028,  0.92614,  0.45463
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.05340,  1.66450,  0.24403,  0.51283,  2.10153,  0.00000
Ethanol,  1.04637,  0.00000,  1.40029,  1.61682,  2.15085,  4.31608,  1.68143,  0.98330,  0.58480,  0.93972
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.17395,  0.80870,  3.61661,  4.47214,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.05656,  1.66802,  6.72257,  4.03027,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 34.12856,  1.70643,  7.63138,  4.47214,  0.00000
m_p-Tolualdehyde,  4.88747,  0.00000,  0.00000,  1.61616,  4.89771, 13.17387,  2.69741,  3.37966,  1.25293,  0.69149
Phenylacetaldehyde,  1.47480,  0.00000,  0.00000,  1.47460,  2.85365, 16.53110,  3.57097,  5.11900,  1.43350,  3.47099
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.79949,  0.38997,  1.74402,  4.47214,  0.00000
Methyl acetate,  6.10836,  0.00000,  1.25803,  4.82429,  6.11596,  8.13393,  3.88117,  2.74323,  0.70681,  0.44910
n-Butyl acetate, 13.74559,  4.36776,  9.68230, 12.70856, 13.83302, 14.53304, 11.58809,  2.96222,  0.25563,  0.21550
D5-Siloxane, 14.62080,  0.00000,  7.35063, 10.30196, 14.56887, 19.69441, 10.24640,  5.28892,  0.51617,  0.36174

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.61941,  4.29020,  5.27325,  5.48727,  5.60926,  7.39094,  5.53584,  0.76250,  0.13774,  0.13569
Chloroform,  2.28254,  0.00000,  2.20406,  2.27085,  3.81891,  5.11358,  2.78071,  1.31835,  0.47411,  0.57758
Trichlorofluoromethane,  1.28601,  0.00000,  0.31773,  1.28967,  2.08358,  2.93080,  1.35983,  0.92633,  0.68121,  0.72031
Dichlorodifluoromethane,  3.20419,  0.00000,  1.69575,  2.66589,  3.21570, 14.25769,  3.00267,  3.01952,  1.00561,  0.94237
Carbon Tetrachloride,  2.26796,  0.57248,  2.26688,  3.17530,  4.54096,  5.66977,  3.34957,  1.48228,  0.44253,  0.65357
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.79888,  0.35437,  1.01627,  2.86782,  0.00000
Tetrachloroethene, 20.95277, 16.34111, 20.36549, 20.84903, 20.94866, 23.22967, 20.49288,  1.48854,  0.07264,  0.07104
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.95867,  0.09793,  0.43797,  4.47214,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.12511,  4.99798,  0.65402,  1.41764,  2.16757,  0.00000
PCBTF, 29.35711, 20.00228, 25.42935, 28.80296, 29.34612, 33.95891, 27.67179,  3.07781,  0.11123,  0.10484
N-Butane,  2.16298,  0.00000,  1.99697,  2.16067,  2.88733,  4.46974,  2.25639,  1.06911,  0.47381,  0.49428
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.23183,  0.20720,  0.74049,  3.57382,  0.00000
N-Pentane,  2.65420,  0.00000,  2.46619,  2.64803,  3.08599,  3.94983,  2.61474,  0.86324,  0.33014,  0.32524
Isopentane,  6.15549,  4.34157,  6.07058,  6.14295,  7.01458,  9.00667,  6.34623,  1.19978,  0.18905,  0.19491
2-Methyl pentane,  1.30271,  0.00000,  1.26827,  1.30237,  2.80502,  4.63111,  1.89870,  1.28964,  0.67922,  0.98997
Butene,  2.38136,  0.00000,  1.81158,  2.36160,  2.46649,  8.44442,  2.49026,  1.61269,  0.64760,  0.67721
Propylene, 11.14636,  5.12050,  7.03008, 10.44868, 11.15408, 20.21339,  9.90460,  3.43073,  0.34638,  0.30779
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  4.31750,  1.66099,  2.37074,  4.38376,  7.13164, 16.10749,  5.55424,  4.14216,  0.74576,  0.95939
alpha-Pinene,  7.87751,  6.13414,  6.53170,  7.94982, 11.43441, 17.66017,  9.26828,  3.48036,  0.37551,  0.44181
MVK,  2.28561,  0.15722,  1.58379,  2.34374,  5.76698, 13.67372,  3.81800,  3.96427,  1.03831,  1.73445
Benzene,  3.30694,  0.85362,  3.24294,  3.78736,  6.70397,  8.41605,  4.76311,  2.06524,  0.43359,  0.62452
Toluene, 32.61011, 23.39618, 30.78633, 32.08434, 32.60436, 35.51594, 31.37628,  2.82433,  0.09001,  0.08661
Ethylbenzene, 34.36857, 26.57438, 33.48551, 34.01838, 34.36531, 37.44384, 33.50980,  2.26688,  0.06765,  0.06596
Propylbenzene, 29.32276, 22.87741, 28.50374, 28.70175, 29.31881, 33.09683, 28.85061,  1.86652,  0.06470,  0.06365
m_p-Xylene, 42.32680, 33.01270, 39.43683, 41.57539, 42.30095, 45.99315, 40.74055,  2.66146,  0.06533,  0.06288
o-Xylene, 40.60829, 33.40813, 39.71865, 40.23346, 40.60795, 43.88034, 39.79892,  2.00211,  0.05031,  0.04930
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  2.87140,  8.46786,  1.41386,  2.39055,  1.69080,  0.00000
Naphthalene, 28.08628, 27.58034, 27.99867, 29.35772, 34.41986, 42.43603, 31.72358,  4.92988,  0.15540,  0.17553
Methanol,  1.35916,  0.45941,  0.97854,  1.37046,  2.24556,  3.91371,  1.60953,  0.83620,  0.51953,  0.61523
Ethanol,  0.24629,  0.00000,  0.00904,  0.17702,  0.65624,  4.40735,  0.70875,  1.24323,  1.75412,  5.04786
Phenol,  0.19883,  0.00000,  0.00000,  0.21342,  2.07572,  6.74071,  1.25712,  2.17993,  1.73406, 10.96404
Isovaleraldehyde, 15.64602,  7.39289, 12.64967, 14.42173, 15.71131, 16.02600, 13.62838,  2.64062,  0.19376,  0.16877
Hexaldehyde, 13.90307,  0.00000, 10.35500, 12.35900, 13.98883, 17.10183, 10.93892,  4.89572,  0.44755,  0.35213
m_p-Tolualdehyde, 34.60732, 31.96091, 34.57998, 34.68958, 37.66192, 46.05180, 36.37648,  3.43182,  0.09434,  0.09916
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.60539,  0.03027,  0.13537,  4.47214,  0.00000
Cyclohexanone, 35.01367, 26.85512, 35.01597, 35.27381, 37.97910, 45.53804, 35.93525,  4.03010,  0.11215,  0.11510
Methyl acetate,  8.21356,  2.89347,  7.81864,  8.17652,  8.46953, 12.38541,  8.17762,  1.89275,  0.23146,  0.23044
n-Butyl acetate, 35.08871, 22.54180, 31.67197, 34.71607, 35.07873, 40.66645, 33.27067,  4.54809,  0.13670,  0.12962
D5-Siloxane,  2.15042,  0.00000,  0.29466,  2.16030,  3.96260, 50.79222,  6.67274, 12.55618,  1.88171,  5.83895

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00714,  0.00602,  0.00708,  0.00715,  0.00754,  0.00796,  0.00725,  0.00040,  0.05568,  0.05651
Chloroform,  0.00083,  0.00061,  0.00083,  0.00084,  0.00090,  0.00104,  0.00085,  0.00009,  0.10516,  0.10829
Trichlorofluoromethane,  0.00685,  0.00658,  0.00685,  0.00836,  0.01041,  0.01254,  0.00866,  0.00204,  0.23505,  0.29715
Dichlorodifluoromethane,  0.01188,  0.01181,  0.01200,  0.01245,  0.01504,  0.02151,  0.01388,  0.00283,  0.20353,  0.23790
Carbon Tetrachloride,  0.00123,  0.00118,  0.00123,  0.00166,  0.00236,  0.00298,  0.00177,  0.00058,  0.32828,  0.47046
1_1_2-Trichlorotrifluoroethane,  0.00164,  0.00159,  0.00164,  0.00223,  0.00300,  0.00347,  0.00228,  0.00065,  0.28637,  0.39823
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00042,  0.00041,  0.00042,  0.00051,  0.00065,  0.00084,  0.00054,  0.00013,  0.24768,  0.31784
Tetrachloroethene,  0.00023,  0.00015,  0.00021,  0.00023,  0.00023,  0.00026,  0.00022,  0.00003,  0.13299,  0.12627
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  4.47214,  0.00000
1_4-Dichlorobenzene,  0.00007,  0.00005,  0.00007,  0.00007,  0.00012,  0.00032,  0.00010,  0.00007,  0.68369,  0.95390
PCBTF,  0.00116,  0.00067,  0.00106,  0.00109,  0.00116,  0.00124,  0.00108,  0.00013,  0.11748,  0.10916
N-Butane,  0.00264,  0.00000,  0.00014,  0.00265,  0.00271,  0.00598,  0.00194,  0.00180,  0.93005,  0.68210
Isobutane,  0.00569,  0.00000,  0.00006,  0.00491,  0.00575,  0.01039,  0.00359,  0.00324,  0.90206,  0.56882
N-Pentane,  0.00054,  0.00000,  0.00011,  0.00046,  0.00055,  0.00146,  0.00048,  0.00040,  0.84083,  0.74820
Isopentane,  0.01036,  0.00987,  0.01008,  0.01037,  0.01202,  0.01488,  0.01114,  0.00153,  0.13706,  0.14734
2-Methyl pentane,  0.01042,  0.00815,  0.00902,  0.01043,  0.01058,  0.01559,  0.01040,  0.00163,  0.15642,  0.15615
Butene,  0.00058,  0.00000,  0.00000,  0.00058,  0.00061,  0.00329,  0.00076,  0.00098,  1.29112,  1.69033
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.01756,  0.01531,  0.01761,  0.02483,  0.05121,  0.06356,  0.03229,  0.01734,  0.53707,  0.98740
alpha-Pinene,  0.00299,  0.00259,  0.00300,  0.00429,  0.00906,  0.01150,  0.00571,  0.00321,  0.56174,  1.07233
MVK,  0.00638,  0.00535,  0.00640,  0.00963,  0.02040,  0.02737,  0.01290,  0.00781,  0.60572,  1.22388
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00015,  0.00001,  0.00003,  4.47214,  0.00000
Toluene,  0.01518,  0.00718,  0.01395,  0.01518,  0.01525,  0.01883,  0.01451,  0.00255,  0.17564,  0.16781
Ethylbenzene,  0.00269,  0.00141,  0.00243,  0.00268,  0.00269,  0.00338,  0.00257,  0.00043,  0.16910,  0.16191
Propylbenzene,  0.00053,  0.00038,  0.00050,  0.00053,  0.00053,  0.00072,  0.00053,  0.00008,  0.15457,  0.15288
m_p-Xylene,  0.00285,  0.00162,  0.00269,  0.00282,  0.00289,  0.00409,  0.00278,  0.00057,  0.20336,  0.19853
o-Xylene,  0.00261,  0.00147,  0.00240,  0.00260,  0.00263,  0.00352,  0.00253,  0.00048,  0.19033,  0.18482
p-Isopropyl Toluene,  0.00074,  0.00065,  0.00068,  0.00074,  0.00106,  0.00126,  0.00084,  0.00021,  0.25206,  0.28730
Naphthalene,  0.00169,  0.00146,  0.00167,  0.00169,  0.00174,  0.00251,  0.00181,  0.00030,  0.16669,  0.17913
Methanol, 99.86211, 99.75325, 99.77820, 99.86080, 99.86257, 99.86712, 99.82941,  0.04560,  0.00046,  0.00046
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01594,  0.00080,  0.00356,  4.47214,  0.00000
Phenol,  0.00207,  0.00000,  0.00126,  0.00207,  0.01153,  0.02104,  0.00638,  0.00707,  1.10941,  3.40877
Isovaleraldehyde,  0.00002,  0.00000,  0.00003,  0.00023,  0.00054,  0.00153,  0.00034,  0.00039,  1.17222, 16.93623
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00043,  0.00243,  0.00026,  0.00057,  2.20946,  0.00000
m_p-Tolualdehyde,  0.00006,  0.00004,  0.00005,  0.00006,  0.00009,  0.00012,  0.00007,  0.00002,  0.36538,  0.41334
Phenylacetaldehyde,  0.00059,  0.00042,  0.00060,  0.00175,  0.00402,  0.00548,  0.00233,  0.00192,  0.82204,  3.22849
Cyclohexanone,  0.00012,  0.00010,  0.00012,  0.00013,  0.00014,  0.00020,  0.00013,  0.00003,  0.20698,  0.22332
