**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
alpha-Pinene,  6.14196,  2.88740,  3.92291,  5.33960,  6.14140,  6.17806,  4.98936,  1.13595,  0.22767,  0.18495
MVK,  6.62573,  3.00756,  4.11240,  5.61988,  6.62445,  6.66375,  5.22392,  1.25353,  0.23996,  0.18919
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.51730,  0.67098,  0.20012,  0.26230,  1.31066,  0.00000
Toluene,  2.53905,  0.50502,  2.54025,  2.72793,  3.39836,  3.57189,  2.62467,  0.99891,  0.38058,  0.39342
Ethylbenzene,  3.15346,  0.82434,  3.15469,  3.29708,  3.97236,  4.20532,  3.14705,  1.09025,  0.34643,  0.34573
Propylbenzene,  3.43117,  1.19588,  3.43263,  3.47823,  3.93324,  4.20131,  3.25450,  0.96749,  0.29728,  0.28197
m_p-Xylene,  3.18913,  0.00000,  2.80506,  3.19170,  3.40284,  3.52444,  2.66682,  1.19353,  0.44755,  0.37425
o-Xylene,  3.53048,  0.44191,  3.45430,  3.54599,  4.07878,  4.28386,  3.23550,  1.28691,  0.39775,  0.36451
p-Isopropyl Toluene,  4.45689,  2.35741,  3.81037,  4.15722,  4.45683,  4.47960,  3.88538,  0.71635,  0.18437,  0.16073
Naphthalene,  8.26012,  5.08391,  7.33623,  8.26056,  8.56435,  9.13767,  7.93511,  1.05718,  0.13323,  0.12799
Methanol, 86.01073, 85.27220, 86.03350, 86.54553, 87.02508, 88.19668, 86.58251,  0.72714,  0.00840,  0.00845
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  1.80733,  2.74612,  0.76061,  1.07540,  1.41386,  0.00000
Phenol,  2.77000,  0.60739,  0.86496,  2.77423,  3.51503,  4.61823,  2.36977,  1.33275,  0.56240,  0.48114
Isovaleraldehyde,  0.08021,  0.00000,  0.00000,  0.08726,  0.38565,  1.07779,  0.26361,  0.37401,  1.41878,  4.66301
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00129,  0.00006,  0.00029,  4.47214,  0.00000
m_p-Tolualdehyde,  6.80329,  1.12419,  4.38735,  5.71495,  6.80761,  6.83574,  5.14985,  1.82459,  0.35430,  0.26819
Phenylacetaldehyde,  1.03590,  0.04181,  0.38645,  1.03784,  2.22778,  2.66396,  1.28207,  0.90172,  0.70334,  0.87047
Cyclohexanone,  5.83496,  1.98891,  4.73551,  5.40332,  5.84755,  5.87586,  5.00834,  1.14984,  0.22958,  0.19706
Methyl acetate,  2.26941,  2.13761,  2.27366,  3.25410,  3.64322,  3.89358,  2.96359,  0.69346,  0.23399,  0.30557
n-Butyl acetate,  1.72723,  0.89300,  1.72825,  2.52180,  4.16555,  4.25763,  2.75490,  1.32779,  0.48197,  0.76874
D5-Siloxane,  5.50388,  0.15844,  4.50349,  5.51209,  6.37797,  6.73265,  5.18986,  1.49327,  0.28773,  0.27131

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  8.06869,  4.41956,  8.16225,  9.79695, 12.93363, 22.01675, 10.47345,  3.97580,  0.37961,  0.49274
Chloroform,  8.11398,  7.90824,  8.14776,  8.34960, 12.23125, 32.52775, 10.67871,  5.45174,  0.51052,  0.67189
Trichlorofluoromethane,  4.13852,  0.00000,  4.17800,  4.45797,  8.84158, 20.32229,  6.27120,  4.63779,  0.73954,  1.12064
Dichlorodifluoromethane,  8.32984,  0.00000,  8.43450, 21.34968, 26.20781, 32.94061, 17.73246, 10.48852,  0.59149,  1.25915
Carbon Tetrachloride,  0.82379,  0.82379,  0.97451,  7.39719,  8.97420, 22.95857,  6.37744,  5.54126,  0.86889,  6.72654
1_1_2-Trichlorotrifluoroethane,  0.30577,  0.30577,  0.42938,  7.69204,  9.01142, 24.69326,  6.13625,  5.85875,  0.95478, 19.16057
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 10.91156,  0.00000, 10.64149, 11.09664, 22.60871, 30.46372, 16.04069,  9.06681,  0.56524,  0.83094
Tetrachloroethene,  8.27720,  4.22839,  6.49146,  8.35339, 20.11758, 24.98094, 11.22344,  6.78644,  0.60467,  0.81989
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.24895,  1.33055,  4.06880,  3.05797,  0.00000
1_4-Dichlorobenzene,  0.50887,  0.00000,  0.00000,  0.00000,  0.53993, 78.45454,  8.14219, 24.05245,  2.95405, 47.26630
PCBTF,  7.29727,  0.57742,  5.43357,  7.28210, 14.96006, 23.52986,  9.24133,  6.65987,  0.72066,  0.91265
N-Butane, 45.10040,  2.51811, 28.70757, 42.67668, 45.13256, 53.20445, 36.59704, 13.81165,  0.37740,  0.30624
Isobutane, 58.04185,  0.00000, 41.89994, 52.79279, 58.02235, 72.99876, 47.77240, 18.33747,  0.38385,  0.31594
N-Pentane, 76.25422,  0.00000,  0.00000, 64.29151, 76.18419, 85.49936, 47.27001, 34.16477,  0.72276,  0.44804
Isopentane, 23.97349,  7.34920, 11.09570, 18.42977, 23.96903, 42.25523, 18.50929,  8.35953,  0.45164,  0.34870
2-Methyl pentane, 10.72239,  3.62145,  5.70851, 10.72126, 12.52999, 48.38714, 12.49716, 10.38990,  0.83138,  0.96899
Butene, 32.18867,  3.34602, 24.13733, 32.10914, 32.18821, 39.95799, 27.57160,  9.28266,  0.33667,  0.28838
Propylene, 37.58686,  6.57498, 22.73512, 37.62030, 41.96771, 51.80943, 33.74880, 12.61478,  0.37378,  0.33562
cis-2-Pentene, 24.44326,  0.00000,  5.17958, 22.82696, 24.47850, 31.46554, 17.53698, 10.56095,  0.60221,  0.43206
Isoprene,  2.49533,  0.00000,  0.00000,  0.92886,  2.26137,  6.05098,  1.43113,  1.86799,  1.30526,  0.74860
alpha-Pinene,  2.73471,  0.00000,  0.54620,  2.53714,  4.00962,  8.47498,  2.54173,  2.51614,  0.98993,  0.92007
MVK,  4.39905,  0.00000,  0.00000,  3.72180,  4.09952,  5.07649,  2.30908,  2.17104,  0.94022,  0.49352
Benzene,  6.98833,  3.01436,  6.39186,  7.08658,  9.01200, 24.73521,  7.97090,  4.51843,  0.56686,  0.64657
Toluene,  7.77048,  0.72319,  5.41649,  7.81284, 10.37066, 22.08658,  8.36562,  5.63762,  0.67390,  0.72552
Ethylbenzene,  8.50719,  1.51782,  5.93888,  8.55467, 12.57178, 22.90984,  9.39018,  5.81265,  0.61901,  0.68326
Propylbenzene,  9.59751,  2.35921,  6.26207,  9.65072, 17.02565, 18.74445, 10.34779,  5.48592,  0.53015,  0.57160
m_p-Xylene, 11.10118,  0.00000,  6.13857, 11.15708, 12.61037, 27.23773, 10.84539,  6.67520,  0.61549,  0.60131
o-Xylene,  7.31974,  0.45232,  4.23022,  7.37353, 13.27863, 27.78342,  8.90171,  7.76680,  0.87251,  1.06108
p-Isopropyl Toluene,  5.48329,  0.00000,  0.09507,  5.28364,  5.45175, 18.58407,  4.83003,  4.75168,  0.98378,  0.86657
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  3.15373, 37.85290,  6.92195, 13.95301,  2.01576,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.30651,  1.33629,  2.38852,  0.69750,  0.80577,  1.15523,  0.00000
Ethanol,  1.38663,  0.00000,  0.00000,  0.81154,  3.70242,  4.33465,  1.71296,  1.88802,  1.10220,  1.36159
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.77624,  1.07743,  3.31626,  3.07794,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000, 10.61039, 17.02202,  4.74819,  6.33074,  1.33330,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000, 10.26395, 15.60789,  4.12056,  6.23456,  1.51304,  0.00000
m_p-Tolualdehyde,  9.43379,  0.26625,  3.71034,  9.33913, 22.91489, 38.91704, 13.54822, 12.95926,  0.95653,  1.37371
Phenylacetaldehyde,  2.55142,  0.00000,  2.50005,  2.73087, 10.42981, 18.60447,  6.10290,  5.62087,  0.92102,  2.20304
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000, 17.70416, 23.28536,  5.98242,  9.99636,  1.67095,  0.00000
Methyl acetate,  6.45502,  1.25232,  3.27318,  6.51546,  9.64846, 36.83141,  8.60578,  8.03376,  0.93353,  1.24457
n-Butyl acetate,  8.05137,  0.00000,  0.00000,  8.02762,  8.05652, 19.90604,  6.79811,  6.09467,  0.89652,  0.75697
D5-Siloxane, 16.86176,  0.00000, 12.19518, 16.90122, 21.92421, 55.36647, 22.85931, 16.79735,  0.73481,  0.99618

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.53717,  0.03482,  0.12347,  3.54623,  0.00000
Chloroform,  1.51525,  0.00000,  1.02573,  1.42671,  1.54931,  5.88916,  1.60365,  1.29430,  0.80710,  0.85418
Trichlorofluoromethane,  0.38990,  0.00000,  0.33516,  0.41474,  1.49794,  2.60170,  0.86132,  0.81426,  0.94537,  2.08839
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.77983,  1.81699,  0.36783,  0.67832,  1.84413,  0.00000
Carbon Tetrachloride,  1.10172,  0.00000,  0.94809,  1.13210,  1.52186,  3.50256,  1.37473,  1.03322,  0.75158,  0.93782
1_1_2-Trichlorotrifluoroethane,  1.71123,  0.00000,  0.38320,  1.72778,  2.18276,  3.52322,  1.67906,  1.20324,  0.71662,  0.70315
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.09237,  0.00462,  0.02065,  4.47214,  0.00000
Tetrachloroethene,  0.00000,  0.00000,  0.00000,  0.00000,  1.43618,  3.69267,  0.62375,  1.04665,  1.67800,  0.00000
1_2-Dichlorobenzene,  3.37984,  0.00000,  0.00000,  0.15967,  3.32873,  3.50907,  1.22480,  1.61175,  1.31593,  0.47687
1_4-Dichlorobenzene,  0.95372,  0.00000,  0.00000,  0.90681,  1.29410,  6.47578,  1.20466,  1.86581,  1.54882,  1.95636
PCBTF,  5.31082,  0.93720,  1.00952,  2.73057,  5.31686,  8.60890,  3.45116,  2.51665,  0.72922,  0.47387
N-Butane,  1.70603,  1.23859,  1.43675,  1.69735,  2.66744,  3.75113,  2.03314,  0.77358,  0.38049,  0.45344
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.01995,  0.22444,  0.68236,  3.04028,  0.00000
N-Pentane,  3.88154,  0.00000,  1.94851,  3.82924,  5.17504,  5.97391,  3.25947,  2.06126,  0.63239,  0.53104
Isopentane,  4.05897,  4.05897,  4.09150,  6.13590,  7.19846,  8.80921,  5.91270,  1.67613,  0.28348,  0.41294
2-Methyl pentane,  3.32626,  3.24231,  3.35187,  3.53715,  4.23336,  5.97590,  3.98438,  0.88185,  0.22133,  0.26512
Butene,  5.14805,  5.13284,  5.14489,  5.83576,  6.44907,  7.80712,  5.90975,  0.73852,  0.12497,  0.14346
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.18238,  0.51768,  1.59337,  3.07794,  0.00000
cis-2-Pentene,  3.91050,  3.67006,  3.87054,  4.05793,  8.66396,  9.74846,  5.80480,  2.39714,  0.41296,  0.61300
Isoprene, 18.48577, 18.47462, 18.50681, 27.06322, 34.66372, 36.31266, 27.18430,  7.16530,  0.26358,  0.38761
alpha-Pinene, 15.73261, 13.40730, 15.73288, 20.63778, 24.88384, 27.91373, 20.66503,  4.45269,  0.21547,  0.28302
MVK, 22.19184, 22.17238, 22.19850, 30.68514, 36.81560, 38.40637, 30.09906,  6.49617,  0.21583,  0.29273
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.27787,  0.11389,  0.50935,  4.47214,  0.00000
Toluene,  1.77678,  0.90178,  1.73965,  1.79280,  2.55008,  7.90629,  2.50846,  2.02149,  0.80587,  1.13773
Ethylbenzene,  1.29112,  0.64328,  1.09980,  1.29761,  1.34960,  9.11262,  2.16552,  2.53842,  1.17220,  1.96606
Propylbenzene,  0.00000,  0.00000,  0.00000,  1.23057,  2.08608,  8.61812,  1.97558,  2.69363,  1.36347,  0.00000
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.91884,  1.23582,  3.15876,  2.55600,  0.00000
o-Xylene,  0.23755,  0.00000,  0.00000,  0.24864,  0.94604, 11.64297,  1.68732,  3.63222,  2.15266, 15.29022
p-Isopropyl Toluene, 15.56726, 15.56575, 15.58597, 21.84043, 26.72372, 29.13556, 22.08736,  5.24212,  0.23734,  0.33674
Naphthalene,  2.40737,  2.40737,  2.50157,  5.16220,  9.46189, 17.39307,  6.63392,  4.70977,  0.70995,  1.95640
Methanol,  1.51521,  0.76292,  1.64022,  2.45227,  2.81157,  7.14012,  2.54249,  1.32601,  0.52154,  0.87513
Ethanol, 89.64062, 86.37564, 88.66695, 89.30567, 89.36771, 89.91881, 88.82770,  1.02169,  0.01150,  0.01140
Phenol,  4.35423,  4.30406,  4.33171,  8.33545, 10.59765, 12.97340,  7.98174,  3.27868,  0.41077,  0.75299
Isovaleraldehyde, 10.29350,  4.07009,  5.76474, 10.17167, 11.39686, 16.14260,  9.14025,  3.46566,  0.37916,  0.33668
Hexaldehyde, 10.66950,  2.16354,  6.19756, 10.25483, 10.59921, 18.17686,  9.41926,  3.89023,  0.41301,  0.36461
m_p-Tolualdehyde,  9.00018,  0.00000,  6.38485,  8.98854, 11.76159, 27.02702, 10.58232,  6.90172,  0.65219,  0.76684
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.20754,  0.85987,  2.31804,  0.62187,  0.84507,  1.35893,  0.00000
Cyclohexanone, 14.80515,  5.98574,  8.95207, 14.69527, 18.82987, 26.35825, 14.42285,  5.83355,  0.40447,  0.39402
Methyl acetate,  1.13552,  0.00000,  0.00000,  0.56776,  1.18797,  5.37412,  0.85461,  1.25871,  1.47284,  1.10849
n-Butyl acetate,  5.25752,  0.00000,  0.00223,  0.95030,  5.27060,  6.64603,  2.54105,  2.69311,  1.05984,  0.51224
D5-Siloxane,  0.00000,  0.00000,  0.00000,  5.72372,  9.09142, 13.79235,  5.28184,  4.18646,  0.79261,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.23251,  3.12800,  3.21627,  3.30342,  3.97249,  6.32196,  3.83713,  1.05294,  0.27441,  0.32573
Chloroform,  3.13249,  2.96663,  3.14025,  3.31557,  3.70897,  5.99936,  3.59913,  0.68426,  0.19012,  0.21844
Trichlorofluoromethane,  0.90421,  0.00000,  0.91554,  1.21334,  3.10161,  8.10300,  2.21453,  1.82979,  0.82627,  2.02362
Dichlorodifluoromethane,  0.39536,  0.37991,  0.42366,  1.52889,  3.44188, 10.50981,  3.03222,  3.40528,  1.12303,  8.61315
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.94439,  2.53490,  5.73361,  1.43812,  1.67020,  1.16138,  0.00000
1_1_2-Trichlorotrifluoroethane,  1.51042,  0.21927,  1.51083,  1.84905,  4.28387,  8.37676,  2.92846,  2.01009,  0.68640,  1.33082
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.58899,  0.57283,  0.60828,  1.36950,  4.21129,  9.89655,  2.83766,  2.98872,  1.05323,  5.07434
Tetrachloroethene,  9.93261,  4.91159,  7.22846,  9.85004,  9.92983, 10.74716,  8.89235,  1.83127,  0.20594,  0.18437
1_2-Dichlorobenzene, 83.87670, 10.61140, 80.29928, 82.47745, 83.92442, 84.93384, 76.02545, 20.12607,  0.26473,  0.23995
1_4-Dichlorobenzene, 86.83943,  2.62340, 83.40768, 85.71078, 86.86037, 87.92229, 73.54827, 29.91997,  0.40681,  0.34454
PCBTF,  6.84286,  0.96320,  4.19383,  6.09982,  6.89232,  7.73947,  5.42007,  1.97061,  0.36358,  0.28798
N-Butane, 11.77101,  5.32017, 11.77291, 12.32082, 24.14868, 37.71186, 17.04926,  8.89449,  0.52169,  0.75563
Isobutane,  0.00000,  0.00000,  0.00000,  1.46166, 14.16479, 23.12327,  5.83346,  8.11965,  1.39191,  0.00000
N-Pentane,  0.85683,  0.00000,  0.00000,  0.90248, 20.19099, 34.44711,  7.90400, 12.07404,  1.52759, 14.09151
Isopentane,  6.63028,  2.93278,  6.65827,  7.97505, 11.19735, 13.36367,  8.60367,  2.67401,  0.31080,  0.40330
2-Methyl pentane,  1.43490,  0.00000,  1.00527,  1.46042,  2.16270,  3.06699,  1.52613,  0.78031,  0.51130,  0.54381
Butene,  8.92243,  4.77026,  8.93280,  9.04745, 17.93727, 26.76090, 12.49185,  6.35414,  0.50866,  0.71215
Propylene, 19.26227, 18.50475, 19.26566, 20.01279, 29.96856, 45.45266, 24.94591,  8.37247,  0.33562,  0.43466
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  2.19041, 12.82747,  1.72142,  3.89822,  2.26453,  0.00000
Isoprene,  1.12592,  0.00000,  0.23317,  1.34497,  2.82333,  3.85416,  1.54578,  1.33828,  0.86576,  1.18861
alpha-Pinene,  1.88518,  0.41994,  0.82067,  2.07446,  5.54354,  6.32804,  2.89151,  2.20607,  0.76295,  1.17021
MVK,  0.88877,  0.00000,  1.15191,  1.19244,  3.11716,  3.80076,  1.83070,  1.18835,  0.64912,  1.33708
Benzene,  2.72290,  0.00000,  1.16885,  2.28794,  2.69792,  3.11179,  2.00353,  0.86428,  0.43138,  0.31741
Toluene,  7.54404,  1.03266,  3.80891,  7.30010,  7.54585,  8.32546,  6.03981,  2.29353,  0.37973,  0.30402
Ethylbenzene,  7.25895,  1.28336,  3.92878,  7.04141,  7.26133,  8.29230,  5.88042,  2.17925,  0.37059,  0.30022
Propylbenzene,  8.71688,  3.15052,  6.09751,  8.52841,  8.71307,  9.32268,  7.64424,  1.67997,  0.21977,  0.19273
m_p-Xylene, 17.35538,  2.70134, 12.83241, 17.32799, 17.35387, 19.98326, 15.46181,  3.81741,  0.24689,  0.21996
o-Xylene,  9.58693,  1.66495,  5.25944,  9.45441,  9.58436, 11.36928,  7.80064,  3.00664,  0.38544,  0.31362
p-Isopropyl Toluene,  2.24885,  1.68593,  2.15920,  2.41817,  3.42651,  3.63825,  2.56545,  0.66515,  0.25927,  0.29578
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.58727,  0.13673,  0.37300,  0.58449,  0.89900,  1.63166,  0.67782,  0.39573,  0.58383,  0.67385
Ethanol,  0.19821,  0.00000,  0.00000,  0.22932,  1.32853,  2.07128,  0.69181,  0.78399,  1.13324,  3.95542
Phenol,  6.13361,  1.24855,  2.71807,  6.18401,  9.06246, 10.63895,  5.97593,  2.98684,  0.49981,  0.48696
Isovaleraldehyde, 11.55297,  3.49251,  6.32382, 11.69044, 17.59373, 31.72064, 12.69166,  6.89685,  0.54342,  0.59698
Hexaldehyde, 12.67870,  5.04609,  8.98753, 12.83665, 21.76262, 40.95152, 15.58230,  9.60159,  0.61619,  0.75730
m_p-Tolualdehyde,  5.74047,  0.38188,  5.05476,  5.84317,  9.72429, 10.87961,  6.33030,  3.26936,  0.51646,  0.56953
Phenylacetaldehyde,  7.58163,  3.36256,  7.56348,  8.64091, 10.71656, 14.92990,  8.86286,  2.92838,  0.33041,  0.38625
Cyclohexanone,  6.58375,  0.00000,  2.84238,  6.71964,  9.91205, 10.45387,  6.27580,  3.43439,  0.54724,  0.52165
Methyl acetate,  2.12424,  0.00000,  0.82356,  1.44224,  2.11929,  2.82880,  1.43759,  0.83302,  0.57945,  0.39215
n-Butyl acetate,  4.56825,  0.00000,  0.20643,  2.89583,  4.61356,  5.00220,  2.72155,  1.95655,  0.71891,  0.42829
D5-Siloxane, 10.38520,  3.75505, 10.36104, 10.48345, 11.84656, 14.88927, 10.93886,  2.41571,  0.22084,  0.23261

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.30114,  4.48386,  6.46719,  7.25057,  7.98130, 12.29055,  7.44670,  2.00405,  0.26912,  0.27448
Chloroform,  5.52289,  0.00000,  3.18317,  5.48428,  7.22237, 11.97680,  5.32797,  2.82338,  0.52992,  0.51121
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.86964,  0.44641,  1.03691,  2.32281,  0.00000
Dichlorodifluoromethane, 12.29887,  0.00000,  6.01875, 10.72568, 12.28885, 23.44565,  9.96201,  6.05375,  0.60768,  0.49222
Carbon Tetrachloride,  5.50777,  2.67081,  3.72132,  5.25708,  5.50858,  8.50606,  4.97306,  1.53115,  0.30789,  0.27800
1_1_2-Trichlorotrifluoroethane,  0.52928,  0.00000,  0.00000,  0.51009,  1.01061,  5.22177,  0.91093,  1.51862,  1.66711,  2.86924
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.84744,  0.00000,  0.41909,  2.74483,  2.83445, 11.46660,  2.71113,  3.24036,  1.19520,  1.13799
Tetrachloroethene, 22.52368, 14.83149, 20.69325, 22.18607, 22.54714, 25.49378, 21.48532,  2.60666,  0.12132,  0.11573
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.71067,  0.88466,  1.82725,  2.06548,  0.00000
1_4-Dichlorobenzene,  3.01417,  0.00000,  1.11669,  2.99729,  3.07093, 88.75225,  6.96574, 19.37125,  2.78093,  6.42672
PCBTF, 25.97151, 15.70521, 20.50997, 25.98624, 30.64362, 34.35904, 26.11423,  5.73070,  0.21945,  0.22065
N-Butane,  4.73213,  0.00000,  3.05795,  4.12341,  4.72800, 24.19034,  5.70876,  6.42767,  1.12593,  1.35830
Isobutane,  3.55376,  0.00000,  0.79326,  3.54605,  3.99032, 38.79919,  6.26753, 11.24363,  1.79395,  3.16387
N-Pentane,  2.52461,  0.00000,  0.00000,  0.00000,  2.52440,  3.84393,  1.06983,  1.37480,  1.28506,  0.54456
Isopentane,  8.78033,  0.68258,  5.88713,  8.44883,  8.79401, 14.42377,  7.94307,  3.10045,  0.39033,  0.35311
2-Methyl pentane,  5.08950,  0.18460,  3.16956,  5.09222,  7.53957, 15.90533,  6.06772,  4.45001,  0.73339,  0.87435
Butene,  7.90663,  2.15464,  4.45306,  5.72896,  7.90691, 20.87654,  7.13261,  5.18465,  0.72689,  0.65573
Propylene, 16.66382,  0.00000,  9.69777, 15.45072, 16.66331, 28.65246, 14.05496,  6.98175,  0.49675,  0.41898
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.30427,  0.33042,  1.01702,  3.07794,  0.00000
Isoprene,  7.59016,  0.00000,  6.04525,  7.37348,  7.57247,  9.06645,  6.16390,  2.60279,  0.42226,  0.34292
alpha-Pinene, 11.42196,  3.33323, 10.95585, 11.40872, 11.76843, 13.31195, 10.36901,  2.76131,  0.26630,  0.24175
MVK,  6.47749,  1.09034,  5.00139,  6.12572,  6.46974,  7.63311,  5.36816,  1.86433,  0.34729,  0.28782
Benzene,  4.75719,  0.00000,  3.20423,  4.78384,  7.91873, 17.96479,  5.77202,  3.81837,  0.66153,  0.80265
Toluene, 25.63951, 16.24585, 23.27696, 25.65791, 28.35223, 30.72560, 25.25859,  3.86881,  0.15317,  0.15089
Ethylbenzene, 29.67962, 18.83609, 24.68691, 29.69934, 31.57133, 34.20640, 28.37174,  4.33612,  0.15283,  0.14610
Propylbenzene, 26.50978, 19.91860, 21.91493, 26.51737, 27.58190, 30.66832, 25.53502,  2.99811,  0.11741,  0.11309
m_p-Xylene, 36.85049, 21.32991, 33.44952, 36.42341, 36.86044, 38.88989, 34.20246,  4.81968,  0.14092,  0.13079
o-Xylene, 36.69195, 21.48221, 30.49569, 36.69909, 37.96644, 40.65199, 34.40672,  5.38317,  0.15646,  0.14671
p-Isopropyl Toluene,  4.54234,  0.27085,  2.74455,  3.92213,  4.54740,  9.24870,  3.94858,  2.20002,  0.55717,  0.48434
Naphthalene, 44.19785, 20.86511, 31.08592, 38.55366, 44.14194, 44.24327, 36.03328,  8.39455,  0.23297,  0.18993
Methanol,  2.65371,  0.00000,  1.07811,  1.96464,  2.56002,  3.02204,  1.83444,  0.85304,  0.46502,  0.32145
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  4.86589,  4.99777,  1.82403,  2.32871,  1.27668,  0.00000
Phenol,  2.01799,  0.00000,  0.27008,  2.00372,  5.45939, 13.10290,  2.83708,  3.57283,  1.25933,  1.77049
Isovaleraldehyde, 12.35763,  0.09211, 12.30445, 13.18175, 16.14027, 21.62927, 12.92977,  5.57360,  0.43107,  0.45102
Hexaldehyde, 11.99391,  0.00000, 11.92340, 12.44424, 18.03658, 27.09918, 12.68645,  6.97060,  0.54945,  0.58118
m_p-Tolualdehyde, 43.49748, 22.21346, 34.07541, 43.49687, 45.83136, 47.93719, 40.67637,  6.84217,  0.16821,  0.15730
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  1.57107,  2.29886,  0.59493,  0.92764,  1.55923,  0.00000
Cyclohexanone, 39.36048, 22.83984, 33.47446, 39.36276, 44.16274, 44.91021, 37.84100,  7.17591,  0.18963,  0.18231
Methyl acetate, 11.44746,  2.03056,  9.43611, 11.45346, 12.44466, 19.25314, 10.92703,  4.14619,  0.37944,  0.36219
n-Butyl acetate, 24.15775, 11.43147, 23.38476, 24.18698, 30.02156, 36.21064, 25.45248,  6.22447,  0.24455,  0.25766
D5-Siloxane, 44.40505,  7.07513, 24.72306, 35.59391, 44.41716, 45.16481, 31.65356, 13.21736,  0.41756,  0.29765

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 15.81777,  3.51785, 15.78919, 17.26548, 25.42380, 27.51906, 19.33626,  6.55510,  0.33901,  0.41441
Chloroform, 14.86546,  3.09081, 12.93430, 14.87115, 26.67807, 38.52220, 19.49786,  9.80330,  0.50279,  0.65947
Trichlorofluoromethane, 25.03748,  1.02562, 11.50065, 25.04253, 36.31181, 41.07012, 25.37677, 13.49334,  0.53172,  0.53893
Dichlorodifluoromethane, 16.12734,  0.00000, 11.69004, 16.11607, 23.33466, 26.69423, 15.59914,  8.21622,  0.52671,  0.50946
Carbon Tetrachloride, 24.40959,  0.00000, 11.92472, 24.41239, 36.26222, 38.26295, 24.18437, 13.41402,  0.55466,  0.54954
1_1_2-Trichlorotrifluoroethane, 23.95244,  0.00000, 10.71696, 23.95617, 36.46687, 39.25716, 24.13721, 14.26289,  0.59091,  0.59547
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 21.33357,  1.83789,  9.63919, 21.28199, 30.19866, 33.05335, 20.26782,  9.76819,  0.48196,  0.45788
Tetrachloroethene,  9.28201,  7.78436,  9.28758, 11.35337, 20.39818, 24.89299, 14.24991,  5.80610,  0.40745,  0.62552
1_2-Dichlorobenzene,  1.62628,  0.00000,  1.52265,  1.64201,  4.40656, 77.77602,  7.60949, 17.28652,  2.27171, 10.62948
1_4-Dichlorobenzene,  3.13815,  0.00000,  1.79769,  3.14791,  4.40317, 13.65405,  4.21701,  4.26981,  1.01252,  1.36061
