**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.09663,  0.59872,  1.07027,  2.52867,  0.67375,  0.61237,  0.90891,  0.00000
1_4-Dichlorobenzene,  4.57642,  0.00000,  0.63843,  1.21134,  1.44861,  4.57642,  1.25489,  1.14384,  0.91150,  0.24994
PCBTF,  4.07026,  0.92911,  1.16479,  1.23980,  2.46063,  4.56057,  1.84593,  1.11574,  0.60443,  0.27412
N-Butane,  0.63624,  0.63624,  2.82687,  3.34969,  3.40358,  3.41921,  2.92901,  0.83903,  0.28646,  1.31873
Isobutane,  0.00000,  0.00000,  3.46635,  3.61785,  3.92078,  4.31199,  3.01844,  1.56251,  0.51766,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.35190,  0.01760,  0.07869,  4.47214,  0.00000
Isopentane,  5.82258,  4.42537,  6.09717,  7.01632,  7.23447,  8.32879,  6.76380,  0.95608,  0.14135,  0.16420
2-Methyl pentane,  4.88113,  4.61538,  6.25272,  8.81455,  9.15779,  9.35465,  7.93294,  1.74040,  0.21939,  0.35656
Butene,  2.90130,  2.90130,  4.80616,  5.82840,  5.85451,  6.66996,  5.41084,  0.95047,  0.17566,  0.32760
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene, 11.98052,  8.99456, 10.23554, 10.48292, 10.55175, 12.19888, 10.40459,  0.74570,  0.07167,  0.06224
Isoprene, 63.84110, 56.98418, 58.11998, 58.39590, 59.65592, 63.84110, 58.96979,  1.63975,  0.02781,  0.02568
alpha-Pinene, 52.87914, 46.51992, 46.94641, 47.08523, 49.53414, 52.87914, 48.11510,  2.04434,  0.04249,  0.03866
MVK, 61.88798, 54.63079, 58.09458, 58.42620, 58.59254, 61.88798, 58.45871,  1.34158,  0.02295,  0.02168
Benzene,  2.07855,  0.00000,  0.00000,  0.00000,  0.29175,  6.82640,  0.61489,  1.59453,  2.59317,  0.76713
Toluene,  7.20637,  3.53231,  3.70056,  3.80188,  5.64283,  8.22980,  4.59310,  1.47128,  0.32032,  0.20416
Ethylbenzene,  7.65151,  3.21822,  3.37441,  3.46103,  6.28172,  9.63193,  4.57082,  1.95487,  0.42769,  0.25549
Propylbenzene, 10.08173,  6.39875,  6.88173,  7.01653,  8.56915, 12.01355,  7.80049,  1.52495,  0.19549,  0.15126
m_p-Xylene,  9.84167,  1.07216,  1.42141,  1.63480,  7.26732, 12.08972,  3.73167,  3.50769,  0.93998,  0.35641
o-Xylene,  9.29684,  2.43918,  2.71467,  2.84579,  7.07976, 11.83949,  4.53024,  2.90005,  0.64015,  0.31194
p-Isopropyl Toluene, 25.76849, 19.98434, 25.86926, 26.61008, 26.82666, 30.22724, 25.89919,  2.37845,  0.09183,  0.09230
Naphthalene, 20.28664,  9.36599,  9.52173,  9.68578, 20.43245, 27.47607, 13.43714,  5.84766,  0.43519,  0.28825
Methanol,  3.94858,  0.00000,  0.00000,  0.00034,  2.22661,  4.32732,  0.97684,  1.46374,  1.49844,  0.37070
Ethanol,  0.00000,  0.00000,  0.34916,  0.47085,  3.40673,  4.41363,  1.66250,  1.66199,  0.99970,  0.00000
Phenol, 36.19372, 25.84315, 26.25364, 26.49080, 33.29999, 36.19372, 28.77236,  3.84120,  0.13350,  0.10613
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.06656,  0.31982,  2.05124,  0.22009,  0.45894,  2.08520,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
D5-Siloxane,  1.26528,  0.00000,  0.00000,  0.00000,  1.29560, 16.91576,  1.93810,  4.22067,  2.17773,  3.33574

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.00472,  0.21298,  3.98357,  4.28909,  4.41208,  5.79897,  4.00173,  1.07005,  0.26740,  0.35612
Chloroform,  3.01760,  0.58728,  3.57891,  5.20328,  5.29487,  5.35977,  4.52802,  1.24053,  0.27397,  0.41110
Trichlorofluoromethane,  0.00000,  0.00000,  3.04121,  4.41042,  4.50295,  8.58968,  3.66803,  2.21415,  0.60363,  0.00000
Dichlorodifluoromethane,  2.27144,  0.00000,  0.00000,  0.00000,  1.80244, 11.51005,  1.90074,  3.89654,  2.05001,  1.71545
Carbon Tetrachloride,  2.71686,  0.00000,  2.70696,  2.95654,  3.02772,  4.54290,  2.58935,  1.03091,  0.39813,  0.37945
1_1_2-Trichlorotrifluoroethane,  0.95279,  0.70602,  2.94007,  4.60013,  4.64582,  7.31954,  4.12143,  1.65960,  0.40268,  1.74184
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.29501,  0.00000,  1.65505,  2.00009,  2.92531,  9.97795,  2.97391,  2.76533,  0.92986,  9.37381
Tetrachloroethene,  7.69866,  2.50069,  8.06789, 10.55440, 10.75912, 11.17704,  9.34163,  2.43491,  0.26065,  0.31628
1_2-Dichlorobenzene, 28.52723, 15.10481, 83.69466, 84.62411, 85.03571, 88.72363, 75.06421, 23.74398,  0.31632,  0.83233
1_4-Dichlorobenzene, 88.73851,  0.00000, 84.32996, 86.09692, 86.23721, 88.73851, 74.72422, 26.42374,  0.35362,  0.29777
PCBTF,  5.82432,  1.18935,  6.01032,  7.28199,  7.44535,  7.53661,  6.08198,  2.31044,  0.37988,  0.39669
N-Butane,  7.53715,  3.66164,  8.12359,  9.59095,  9.80551, 20.00218,  9.83521,  3.63078,  0.36916,  0.48172
Isobutane,  2.19819,  0.00000,  0.00000,  0.00000,  2.06539, 10.59722,  1.87814,  3.55336,  1.89195,  1.61649
N-Pentane,  0.63426,  0.00000,  0.08547,  3.45322,  3.78924, 15.67981,  3.02872,  3.44669,  1.13800,  5.43423
Isopentane,  7.02308,  0.00000,  5.03092,  6.95907,  7.25646,  7.61378,  5.82703,  2.44993,  0.42044,  0.34884
2-Methyl pentane,  0.62965,  0.00000,  0.15741,  1.59884,  1.70533,  1.76490,  1.17054,  0.73946,  0.63172,  1.17439
Butene,  6.95235,  0.00000,  6.71217,  8.01633,  8.28059, 13.85314,  7.32607,  3.45398,  0.47146,  0.49681
Propylene, 21.43982,  7.38447, 16.72942, 17.18918, 19.74952, 28.11008, 18.21841,  4.18921,  0.22994,  0.19539
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.31251,  0.31587,  0.80796,  2.55792,  0.00000
Isoprene,  0.00000,  0.00000,  0.51727,  0.55196,  0.63131,  7.41648,  1.54709,  2.27967,  1.47352,  0.00000
alpha-Pinene,  1.13822,  0.80968,  1.66530,  1.75383,  1.92236,  8.14924,  2.81466,  2.42827,  0.86272,  2.13340
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.12331,  6.71166,  1.09142,  2.24548,  2.05739,  0.00000
Benzene,  1.11551,  0.00000,  0.00000,  0.90509,  1.11396,  1.36290,  0.66801,  0.57840,  0.86585,  0.51850
Toluene,  6.57227,  1.08878,  6.59693,  7.90818,  8.05248,  9.79700,  6.75175,  2.70957,  0.40131,  0.41227
Ethylbenzene,  6.70495,  0.94993,  6.36555,  7.56427,  7.75104,  9.87778,  6.47055,  2.69291,  0.41618,  0.40163
Propylbenzene,  8.67619,  2.63754,  7.52896,  8.45398,  8.56208, 10.17966,  7.41892,  2.42099,  0.32633,  0.27904
m_p-Xylene, 14.44518,  0.00000, 12.31324, 16.38613, 17.16892, 23.69128, 13.91240,  6.72369,  0.48329,  0.46546
o-Xylene,  9.14207,  0.11120,  8.21768, 10.12397, 10.40797, 12.97314,  8.47006,  3.92303,  0.46316,  0.42912
p-Isopropyl Toluene,  3.68676,  0.00000,  1.80277,  1.88871,  2.61170,  4.32622,  2.25709,  1.02095,  0.45233,  0.27692
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.26675,  0.14669,  0.73700,  0.97690,  1.13755,  2.08610,  0.98935,  0.43462,  0.43930,  1.62929
Ethanol,  0.13643,  0.00000,  0.00000,  0.00000,  0.00000,  3.03327,  0.15848,  0.67734,  4.27384,  4.96475
Phenol,  2.40232,  0.11632,  9.42142,  9.54524,  9.69371, 12.80029,  8.78814,  3.26918,  0.37200,  1.36084
Methyl acetate,  2.02443,  0.00000,  0.54608,  3.27449,  3.33447,  3.38022,  2.30304,  1.40160,  0.60859,  0.69234
n-Butyl acetate,  2.42741,  0.29758,  3.14884,  4.07835,  4.28395,  5.28983,  3.68677,  1.32416,  0.35916,  0.54550
D5-Siloxane,  9.13938,  1.16907,  6.54921, 10.69673, 10.90171, 11.14419,  8.52302,  3.41631,  0.40083,  0.37380

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 37.48628, 28.27868, 34.82998, 34.93178, 36.41549, 39.74382, 35.29744,  2.40000,  0.06799,  0.06402
Chloroform, 49.68046, 41.25355, 49.02592, 49.91536, 50.27036, 51.06000, 49.05210,  2.38493,  0.04862,  0.04801
Trichlorofluoromethane, 35.32833, 31.77832, 33.01788, 36.01518, 36.96988, 47.72980, 36.50997,  4.45879,  0.12213,  0.12621
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.95701,  1.23255,  3.07560,  2.49532,  0.00000
Carbon Tetrachloride, 29.25018, 26.47427, 27.90529, 30.90404, 31.22955, 41.51561, 30.88401,  4.00331,  0.12962,  0.13686
1_1_2-Trichlorotrifluoroethane, 27.89938, 26.16203, 29.49396, 32.34240, 32.67643, 41.86193, 32.10847,  3.83349,  0.11939,  0.13740
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  9.04270,  4.55399,  5.98727,  8.51517,  8.99443, 18.48861,  9.01867,  3.88863,  0.43118,  0.43003
Tetrachloroethene, 36.80119, 28.22723, 33.89894, 34.47642, 36.83995, 40.68621, 34.86044,  2.87513,  0.08248,  0.07813
1_2-Dichlorobenzene,  0.00000,  0.00000,  2.64243,  3.44731,  4.21357,  7.08615,  3.51103,  1.77084,  0.50437,  0.00000
1_4-Dichlorobenzene,  4.69325,  0.00000,  0.00000,  0.00000,  1.07888,  9.22155,  1.32461,  2.62385,  1.98084,  0.55907
PCBTF, 38.34201, 27.56979, 34.94635, 35.70357, 39.92271, 44.62469, 36.90286,  3.73276,  0.10115,  0.09735
N-Butane, 13.83975,  4.53422,  9.98678, 12.52091, 14.78856, 15.24013, 12.03010,  3.28362,  0.27295,  0.23726
Isobutane, 26.27138,  5.45053, 25.19392, 41.89430, 42.43815, 44.26944, 34.40711, 12.44094,  0.36158,  0.47355
N-Pentane, 24.22552,  0.00000, 15.27342, 20.86560, 24.54443, 25.22201, 18.34511,  8.12462,  0.44288,  0.33537
Isopentane, 49.20545, 33.35029, 44.94938, 51.33843, 53.79811, 53.83125, 49.35705,  5.66544,  0.11478,  0.11514
2-Methyl pentane, 61.11769, 43.83780, 59.30553, 67.76532, 70.03954, 71.53273, 64.95853,  7.09791,  0.10927,  0.11614
Butene, 22.20318, 12.37759, 18.84225, 21.14192, 22.19735, 22.32358, 20.38850,  2.54287,  0.12472,  0.11453
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene, 45.91578, 37.07609, 44.47331, 46.83701, 48.12502, 48.17580, 45.55550,  3.59040,  0.07881,  0.07820
Isoprene,  1.66318,  0.00000,  0.00000,  0.18477,  0.92076,  1.78982,  0.51958,  0.63498,  1.22210,  0.38178
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MVK,  3.89563,  1.08202,  3.27451,  4.17496,  4.35631,  4.96477,  3.76098,  1.13649,  0.30218,  0.29173
Benzene, 62.04595, 48.78646, 62.29983, 64.24403, 65.28683, 65.48734, 62.60398,  4.45080,  0.07109,  0.07173
Toluene, 34.26581, 26.15126, 26.22098, 30.18982, 32.75371, 36.29850, 29.69076,  3.41260,  0.11494,  0.09959
Ethylbenzene, 29.68164, 22.53974, 22.65536, 25.91324, 28.78361, 31.28124, 25.81353,  3.20333,  0.12410,  0.10792
Propylbenzene, 30.22578, 24.75045, 24.87546, 26.13477, 30.09621, 32.42037, 27.50148,  2.87872,  0.10468,  0.09524
m_p-Xylene, 10.84108,  0.00000,  0.00000,  2.72620,  9.18647, 12.79163,  4.10577,  4.91685,  1.19755,  0.45354
o-Xylene, 21.23057, 12.76902, 12.92449, 16.47774, 21.01204, 23.48294, 16.85556,  3.84165,  0.22792,  0.18095
p-Isopropyl Toluene, 38.90862, 31.98681, 34.17166, 37.92937, 41.35991, 42.97588, 37.74047,  3.83575,  0.10164,  0.09858
Naphthalene, 14.94647, 10.06513, 18.22241, 18.54444, 19.31382, 27.46069, 18.35022,  3.62608,  0.19760,  0.24260
Methanol,  0.00000,  0.00000,  0.00000,  0.00007,  0.04110,  0.42339,  0.03978,  0.09772,  2.45623,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.79177,  0.03959,  0.17704,  4.47214,  0.00000
Phenol, 20.01878, 14.06446, 14.80389, 15.19798, 20.76561, 24.77440, 17.47692,  3.85107,  0.22035,  0.19237
Methyl acetate, 64.47899, 50.93209, 62.32512, 68.63431, 69.71597, 72.39769, 66.36335,  5.25266,  0.07915,  0.08146
n-Butyl acetate, 43.51952, 23.95909, 27.45800, 34.68878, 38.20766, 44.30842, 33.60871,  6.58497,  0.19593,  0.15131
D5-Siloxane, 25.70374,  0.00000, 21.05322, 26.40912, 31.76877, 32.52718, 24.53458,  9.77424,  0.39839,  0.38027

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.91873,  3.28617,  3.73243,  4.09123,  6.48870, 11.80979,  5.10201,  2.24769,  0.44055,  0.32487
Chloroform,  7.57003,  4.41540,  5.85678,  6.75353,  8.07088, 19.44997,  7.85184,  3.50262,  0.44609,  0.46270
Trichlorofluoromethane,  0.00000,  0.00000,  4.46313,  4.86704,  6.29190, 10.51395,  4.98653,  2.67510,  0.53647,  0.00000
Dichlorodifluoromethane, 10.95299,  0.00000,  0.00000,  0.00000,  3.67039, 17.93439,  2.97621,  5.92116,  1.98950,  0.54060
Carbon Tetrachloride,  2.36223,  2.13003,  8.47904,  8.58541, 10.48886, 12.56671,  8.53904,  2.80229,  0.32817,  1.18629
1_1_2-Trichlorotrifluoroethane,  2.94464,  1.93691,  2.01636,  3.40418,  3.87209, 10.01371,  3.78241,  2.26665,  0.59926,  0.76976
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.88171,  0.00000,  0.81831,  0.87468,  2.21663,  7.69214,  1.86040,  2.23786,  1.20289,  0.77657
Tetrachloroethene, 15.04752,  9.35426, 13.62389, 13.76071, 14.79285, 22.53772, 14.40214,  2.97589,  0.20663,  0.19777
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 73.76896,  3.99448, 16.45447,  4.11930,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  1.06783,  4.31660,  4.73261, 76.45548,  6.97464, 16.47531,  2.36218,  0.00000
PCBTF,  8.68393,  3.20712,  9.12046, 13.64567, 14.19542, 33.81033, 12.65690,  6.16774,  0.48730,  0.71025
N-Butane, 17.71110,  0.00000,  1.50778,  1.62856, 11.96434, 20.46524,  5.54414,  7.24095,  1.30605,  0.40884
Isobutane, 29.78816,  0.00000,  1.05962,  1.68534,  3.42093, 43.86637,  7.97397, 13.33119,  1.67184,  0.44753
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.67990,  0.28400,  1.27006,  4.47214,  0.00000
Isopentane, 12.22904,  6.51179,  6.59544,  7.98457,  9.06133, 28.46847,  8.99552,  4.81855,  0.53566,  0.39403
2-Methyl pentane, 19.69143,  0.00000,  1.77857,  2.29594,  5.53089, 34.47418,  6.13932,  8.83683,  1.43938,  0.44877
Butene, 15.78677,  1.01090,  3.32008,  3.86284, 11.46560, 21.02329,  6.52109,  5.52887,  0.84784,  0.35022
Propylene, 13.74193,  0.00000,  1.96863,  2.18251,  6.62413, 15.98057,  4.70418,  5.33520,  1.13414,  0.38824
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.22504,  0.35713,  1.38833,  3.88746,  0.00000
Isoprene,  3.27566,  0.00000,  3.26691,  6.60529,  7.37547,  7.77562,  5.46168,  2.55973,  0.46867,  0.78144
alpha-Pinene,  4.85238,  0.00000,  5.41944,  8.10150,  8.81359,  9.20612,  6.99993,  2.77121,  0.39589,  0.57110
MVK,  5.08449,  0.00000,  4.10055,  6.22960,  6.91441,  7.69623,  5.56330,  2.07786,  0.37349,  0.40867
Benzene,  5.01603,  0.00000,  5.39910,  5.59188,  6.97751, 17.59731,  6.79156,  3.62215,  0.53333,  0.72211
Toluene,  2.82380,  1.10640,  6.08900, 13.11046, 13.43295, 26.67829, 11.25491,  5.60226,  0.49776,  1.98394
Ethylbenzene,  4.43983,  2.15415,  7.40978, 15.76482, 16.04544, 30.88675, 13.61414,  6.29303,  0.46224,  1.41740
Propylbenzene,  6.32238,  0.16089,  9.17394, 13.00194, 13.21598, 27.46556, 12.08699,  4.94311,  0.40896,  0.78184
m_p-Xylene,  0.00000,  0.00000,  7.11115, 21.11335, 21.47596, 38.07683, 17.18371, 10.29560,  0.59915,  0.00000
o-Xylene,  3.14054,  1.10549,  8.04546, 20.07626, 20.32982, 38.11122, 16.73079,  8.70653,  0.52039,  2.77230
p-Isopropyl Toluene,  6.67711,  0.00000,  0.00000,  0.00000,  2.93469, 11.11843,  1.99335,  3.76208,  1.88732,  0.56343
Naphthalene, 13.59673,  0.00000, 16.74003, 33.00755, 34.70817, 50.02439, 27.27908, 13.11126,  0.48063,  0.96430
Methanol,  0.78210,  0.00000,  1.00534,  1.19304,  1.25513,  1.77710,  1.05520,  0.43870,  0.41575,  0.56092
Ethanol,  0.00000,  0.00000,  0.00000,  2.73447,  2.74014,  3.21820,  1.88054,  1.30447,  0.69367,  0.00000
Phenol,  0.00000,  0.00000,  3.58548,  4.25278,  4.41499, 12.98076,  4.27770,  3.35821,  0.78505,  0.00000
Methyl acetate, 11.83685,  1.53651,  8.41379,  9.38775, 10.38576, 25.49057, 10.24194,  4.43956,  0.43347,  0.37506
n-Butyl acetate,  0.00000,  0.00000,  1.25430,  7.25738,  9.10961, 24.83676,  6.69213,  5.61329,  0.83879,  0.00000
D5-Siloxane, 39.73753,  6.68315, 36.42831, 37.74803, 42.29037, 56.82521, 38.29879,  8.85310,  0.23116,  0.22279

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  1.21203,  0.39365,  0.58745,  0.66756,  0.84459,  1.56757,  0.74392,  0.27517,  0.36989,  0.22703
Chloroform,  0.13488,  0.01587,  0.03248,  0.04562,  0.06144,  0.15906,  0.05841,  0.04072,  0.69708,  0.30189
Trichlorofluoromethane,  0.19944,  0.00000,  0.00000,  0.00562,  0.09346,  0.98803,  0.11271,  0.24293,  2.15542,  1.21804
Dichlorodifluoromethane,  2.63829,  0.13752,  2.39496,  2.50888,  2.66915,  3.68813,  2.33001,  0.89946,  0.38603,  0.34093
Carbon Tetrachloride,  0.54915,  0.00000,  0.11680,  0.13387,  0.16706,  0.54915,  0.15697,  0.10340,  0.65874,  0.18830
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.04122,  0.00000,  0.04370,  0.06060,  0.07648,  0.21338,  0.06394,  0.04270,  0.66783,  1.03575
Tetrachloroethene,  0.16339,  0.04074,  0.04952,  0.05735,  0.07251,  0.16339,  0.06810,  0.03295,  0.48383,  0.20166
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00061,  0.00393,  0.00452,  0.02945,  0.00559,  0.00842,  1.50736,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04199,  0.00210,  0.00939,  4.47214,  0.00000
PCBTF,  0.60069,  0.13734,  0.16182,  0.18447,  0.24322,  0.60069,  0.22491,  0.11521,  0.51224,  0.19179
N-Butane,  0.09224,  0.09224,  0.49937,  0.67483,  1.49650,  8.54787,  1.27677,  1.80149,  1.41097, 19.53060
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.91305,  0.11363,  0.43108,  3.79376,  0.00000
N-Pentane,  0.20587,  0.00000,  0.00000,  0.10809,  0.38818,  4.74190,  0.38813,  1.04017,  2.67996,  5.05259
Isopentane,  2.65950,  0.00000,  0.00000,  0.00000,  0.71837,  3.44524,  0.56774,  1.05839,  1.86422,  0.39797
2-Methyl pentane,  1.16795,  0.34685,  0.60973,  1.25688,  1.42490,  2.57296,  1.14582,  0.54834,  0.47856,  0.46949
Butene,  0.89863,  0.22577,  0.46714,  0.64660,  0.72340,  3.37496,  0.75518,  0.65080,  0.86178,  0.72421
Propylene,  4.58367,  0.00000,  0.00000,  1.12007,  2.08547,  5.25861,  1.44558,  1.70321,  1.17822,  0.37158
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.10704,  0.00535,  0.02393,  4.47214,  0.00000
Isoprene,  1.56968,  0.47843,  0.91297,  1.03814,  1.35981,  4.62275,  1.38832,  0.91553,  0.65945,  0.58326
alpha-Pinene,  0.86362,  0.12106,  0.23787,  0.29470,  0.52088,  1.31595,  0.41144,  0.28839,  0.70092,  0.33393
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.34751,  1.69677,  0.23826,  0.45743,  1.91989,  0.00000
Benzene,  3.37009,  0.30998,  0.44154,  0.63589,  1.06384,  3.96024,  1.04888,  1.01930,  0.97181,  0.30246
Toluene, 17.18342,  4.35354,  4.78002,  5.54166,  6.83274, 17.18342,  6.55968,  3.29314,  0.50203,  0.19165
Ethylbenzene,  2.89980,  0.70885,  0.79283,  0.87544,  1.11402,  2.89980,  1.07619,  0.55315,  0.51399,  0.19075
Propylbenzene,  0.58379,  0.14116,  0.15641,  0.17666,  0.22497,  0.58379,  0.21400,  0.10983,  0.51320,  0.18813
m_p-Xylene,  4.19294,  1.00373,  1.07986,  1.15039,  1.41997,  4.19294,  1.47136,  0.84282,  0.57282,  0.20101
o-Xylene,  3.19521,  0.74927,  0.82977,  0.90988,  1.15678,  3.19521,  1.13411,  0.61525,  0.54250,  0.19255
p-Isopropyl Toluene,  0.11374,  0.00000,  0.04201,  0.09555,  0.12151,  0.16202,  0.08373,  0.04675,  0.55837,  0.41106
Naphthalene,  0.94113,  0.00000,  0.21767,  0.23890,  0.34316,  0.94113,  0.30191,  0.18978,  0.62860,  0.20165
Methanol, 24.00934, 13.82048, 67.09886, 77.54515, 78.60316, 79.38932, 67.72514, 19.55298,  0.28871,  0.81439
Ethanol, 15.18853,  0.00000,  0.00000,  0.00000,  4.00599, 25.40025,  3.35388,  6.93742,  2.06848,  0.45675
Phenol,  0.00000,  0.00000,  0.45108,  1.24789,  1.35277,  2.17986,  1.05930,  0.63219,  0.59679,  0.00000
Methyl acetate,  2.91689,  0.06692,  0.38524,  0.68659,  1.15977,  2.91689,  0.90209,  0.75525,  0.83722,  0.25892
n-Butyl acetate,  7.38034,  1.84517,  2.45721,  2.98562,  3.87773,  7.38034,  3.37353,  1.39879,  0.41464,  0.18953
D5-Siloxane,  0.44450,  0.00000,  0.03813,  0.05980,  0.31929,  0.76381,  0.19332,  0.21910,  1.13334,  0.49291

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.62264,  0.42474,  0.67326,  0.76887,  0.92087,  1.42117,  0.83117,  0.27845,  0.33501,  0.44720
Chloroform,  0.07301,  0.05926,  0.07881,  0.11795,  0.16328,  0.21935,  0.12397,  0.04905,  0.39567,  0.67187
Trichlorofluoromethane,  0.80551,  0.00000,  0.90458,  1.89052,  2.08670,  2.83662,  1.61160,  0.85401,  0.52991,  1.06020
Dichlorodifluoromethane,  5.39127,  0.00000,  0.00000,  0.00000,  4.60801,  6.53276,  1.74340,  2.56755,  1.47272,  0.47624
Carbon Tetrachloride,  0.17268,  0.00000,  0.08888,  0.09781,  0.20912,  0.32498,  0.13488,  0.08604,  0.63792,  0.49826
1_1_2-Trichlorotrifluoroethane,  0.19261,  0.00000,  0.00064,  0.00921,  0.14754,  0.38950,  0.07516,  0.10762,  1.43195,  0.55875
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.21584,  0.07894,  0.14438,  0.15639,  0.25035,  0.39007,  0.18215,  0.07621,  0.41836,  0.35307
Tetrachloroethene,  0.00434,  0.00000,  0.00000,  0.00000,  0.00748,  0.02428,  0.00483,  0.00860,  1.77930,  1.97933
1_2-Dichlorobenzene,  0.00914,  0.00000,  0.00000,  0.00000,  0.00000,  0.22458,  0.01169,  0.05015,  4.29153,  5.48504
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00103,  0.01985,  0.02196,  0.05732,  0.01633,  0.01393,  0.85316,  0.00000
PCBTF,  0.03038,  0.01855,  0.05837,  0.06662,  0.07046,  0.10693,  0.06382,  0.02206,  0.34569,  0.72619
N-Butane, 10.31109,  3.14419, 12.44580, 15.67128, 16.06565, 21.58951, 14.61998,  4.32791,  0.29603,  0.41973
Isobutane,  6.88988,  0.27296,  1.34275,  1.97447,  6.62677, 12.19994,  3.75611,  3.75228,  0.99898,  0.54461
N-Pentane,  4.40735,  0.00000,  6.09421,  7.14789,  7.26809, 11.45236,  6.66396,  2.36963,  0.35559,  0.53765
Isopentane,  2.89410,  1.11262,  4.52882,  7.43321,  8.76342,  9.61944,  6.78288,  2.38742,  0.35198,  0.82493
2-Methyl pentane,  1.28641,  0.00000,  0.26597,  0.38139,  0.64020,  4.94011,  0.94414,  1.42113,  1.50522,  1.10473
Butene,  3.75957,  0.97022,  4.61969,  5.82804,  5.97925,  8.23401,  5.43393,  1.69254,  0.31148,  0.45019
Propylene,  9.87808,  2.28093, 10.50822, 12.64542, 15.10123, 18.18370, 12.33202,  3.57284,  0.28972,  0.36169
cis-2-Pentene,  0.17490,  0.00000,  0.19407,  0.21874,  0.23400,  0.44323,  0.22994,  0.10520,  0.45750,  0.60145
Isoprene,  0.36487,  0.36487,  2.06061,  4.69514,  5.20328,  5.24031,  3.60024,  1.82745,  0.50759,  5.00843
alpha-Pinene,  0.25863,  0.25863,  0.48070,  0.89054,  0.98960,  1.02885,  0.73115,  0.28533,  0.39025,  1.10325
MVK,  0.26129,  0.26129,  0.93354,  2.33103,  2.55649,  2.57634,  1.84834,  0.85832,  0.46437,  3.28500
Benzene,  0.77574,  0.00000,  1.07781,  1.40780,  2.19487,  3.81259,  1.68026,  0.92641,  0.55135,  1.19422
Toluene,  0.49791,  0.49791,  1.66882,  1.93249,  2.10110,  3.77111,  1.88961,  0.68469,  0.36234,  1.37513
