**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Trichlorofluoromethane,  0.02120,  0.00000,  0.00000,  0.00076,  0.01649,  0.02276,  0.00592,  0.00924,  1.56047,  0.43565
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00125,  0.00849,  0.02567,  0.04420,  0.01551,  0.01552,  1.00088,  0.00000
Carbon Tetrachloride,  0.00061,  0.00000,  0.00000,  0.00014,  0.00193,  0.00431,  0.00098,  0.00136,  1.38773,  2.23420
1_1_2-Trichlorotrifluoroethane,  0.00543,  0.00097,  0.00103,  0.00171,  0.00472,  0.00580,  0.00250,  0.00183,  0.73108,  0.33666
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00044,  0.00010,  0.00016,  0.00040,  0.00062,  0.00164,  0.00055,  0.00050,  0.90052,  1.12528
Tetrachloroethene,  0.00050,  0.00034,  0.00040,  0.00050,  0.00059,  0.00060,  0.00049,  0.00010,  0.19390,  0.19047
1_2-Dichlorobenzene,  0.00477,  0.00096,  0.00468,  0.00509,  0.00510,  0.00521,  0.00441,  0.00144,  0.32670,  0.30219
1_4-Dichlorobenzene,  0.00032,  0.00032,  0.00155,  0.00492,  0.00618,  0.00887,  0.00456,  0.00284,  0.62297,  8.95825
PCBTF,  0.00073,  0.00010,  0.00050,  0.00057,  0.00071,  0.00079,  0.00053,  0.00022,  0.40840,  0.29847
N-Butane,  0.07411,  0.02067,  0.03573,  0.05409,  0.06923,  0.07891,  0.05128,  0.01866,  0.36388,  0.25179
Isobutane,  0.00000,  0.00000,  0.00436,  0.02356,  0.02557,  0.02815,  0.01633,  0.01118,  0.68471,  0.00000
N-Pentane,  0.00039,  0.00000,  0.00000,  0.00000,  0.00040,  0.00475,  0.00068,  0.00146,  2.13957,  3.71778
Isopentane,  0.02382,  0.00000,  0.01531,  0.02297,  0.02362,  0.02632,  0.01865,  0.00860,  0.46091,  0.36096
2-Methyl pentane,  0.00253,  0.00000,  0.00012,  0.00345,  0.00594,  0.00814,  0.00331,  0.00278,  0.84020,  1.09965
Butene,  0.02681,  0.00000,  0.01137,  0.02012,  0.02516,  0.02803,  0.01711,  0.00910,  0.53174,  0.33924
Propylene,  0.02594,  0.02590,  0.03773,  0.07738,  0.08933,  0.10474,  0.06847,  0.02713,  0.39627,  1.04614
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00021,  0.00003,  0.00007,  2.48753,  0.00000
Isoprene,  0.03567,  0.00000,  0.00000,  0.02438,  0.03326,  0.03846,  0.01723,  0.01646,  0.95542,  0.46162
alpha-Pinene,  0.00803,  0.00035,  0.00104,  0.00621,  0.00797,  0.00875,  0.00471,  0.00353,  0.74958,  0.44019
MVK,  0.01539,  0.00000,  0.00089,  0.01134,  0.01407,  0.01676,  0.00794,  0.00702,  0.88476,  0.45617
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00189,  0.00295,  0.00068,  0.00110,  1.62166,  0.00000
Toluene,  0.02774,  0.00499,  0.01374,  0.01465,  0.02496,  0.03035,  0.01659,  0.00805,  0.48537,  0.29035
Ethylbenzene,  0.00429,  0.00059,  0.00225,  0.00231,  0.00386,  0.00474,  0.00257,  0.00130,  0.50446,  0.30214
Propylbenzene,  0.00091,  0.00031,  0.00073,  0.00075,  0.00088,  0.00097,  0.00073,  0.00020,  0.27510,  0.21904
m_p-Xylene,  0.01319,  0.00000,  0.00554,  0.00712,  0.01179,  0.01416,  0.00729,  0.00439,  0.60237,  0.33310
o-Xylene,  0.00537,  0.00000,  0.00272,  0.00288,  0.00479,  0.00584,  0.00307,  0.00181,  0.59070,  0.33773
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00012,  0.00054,  0.00081,  0.00095,  0.00051,  0.00034,  0.65301,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.56164,  0.13403,  0.52750,  0.64654,  0.98078,  1.19480,  0.71679,  0.28624,  0.39934,  0.50966
Ethanol,  0.02634,  0.00000,  0.00000,  0.00000,  0.02658,  0.14817,  0.02725,  0.05151,  1.89011,  1.95548
Phenol,  0.03791,  0.00422,  0.02161,  0.02970,  0.03790,  0.04311,  0.02776,  0.01212,  0.43658,  0.31973
Formaldehyde,  0.33805,  0.00000,  0.21569,  0.24364,  0.28293,  0.33805,  0.22181,  0.10448,  0.47105,  0.30908
Acetaldehyde,  0.15393,  0.08629,  0.12965,  0.14095,  0.15021,  0.15847,  0.13475,  0.02160,  0.16028,  0.14031
Isovaleraldehyde,  0.01552,  0.00264,  0.00622,  0.00799,  0.01442,  0.01719,  0.00934,  0.00451,  0.48253,  0.29042
Hexaldehyde,  0.04366,  0.00806,  0.01372,  0.02557,  0.04249,  0.04917,  0.02785,  0.01401,  0.50302,  0.32087
m_p-Tolualdehyde,  0.00012,  0.00000,  0.00009,  0.00011,  0.00012,  0.00015,  0.00010,  0.00004,  0.46286,  0.36341
Phenylacetaldehyde,  0.00398,  0.00302,  0.00812,  0.01325,  0.02079,  0.03347,  0.01521,  0.00958,  0.62955,  2.40603
Cyclohexanone,  0.00009,  0.00000,  0.00009,  0.00012,  0.00017,  0.00019,  0.00011,  0.00006,  0.53380,  0.68862
Methyl acetate,  0.00297,  0.00000,  0.00055,  0.00292,  0.00434,  0.00602,  0.00270,  0.00186,  0.68827,  0.62510
n-Butyl acetate,  0.00424,  0.00000,  0.00000,  0.00230,  0.00497,  0.00675,  0.00250,  0.00245,  0.97960,  0.57912
D5-Siloxane,  0.00787,  0.00312,  0.00732,  0.00857,  0.01509,  0.01519,  0.00976,  0.00415,  0.42497,  0.52714

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.72340,  3.77215,  4.33699,  4.37834,  4.67894,  5.08890,  4.46723,  0.27591,  0.06176,  0.05841
Chloroform,  3.05194,  1.53912,  2.14349,  2.32621,  2.94560,  3.29092,  2.45642,  0.49011,  0.19952,  0.16059
Trichlorofluoromethane,  2.27798,  1.16393,  1.27211,  2.14813,  2.46202,  4.35576,  2.20298,  1.00737,  0.45728,  0.44222
Dichlorodifluoromethane,  2.55675,  1.49511,  2.13945,  2.53632,  2.67189,  4.40614,  2.67414,  0.88542,  0.33110,  0.34631
Carbon Tetrachloride,  1.66750,  0.00000,  0.27400,  1.50740,  1.74120,  3.42570,  1.40771,  1.07842,  0.76608,  0.64673
1_1_2-Trichlorotrifluoroethane,  1.98735,  1.23903,  1.30810,  1.62442,  2.10262,  4.16844,  2.03527,  1.02557,  0.50390,  0.51605
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.29626,  0.93457,  1.14771,  1.87496,  2.32098,  4.93123,  2.27284,  1.33298,  0.58648,  0.58050
Tetrachloroethene,  3.11184,  0.75847,  2.70923,  3.30913,  3.54461,  3.78404,  2.92482,  0.89010,  0.30433,  0.28604
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.82753,  0.88311,  0.32011,  0.40738,  1.27262,  0.00000
1_4-Dichlorobenzene,  1.40744,  0.00000,  0.88893,  1.12083,  1.35920,  1.46712,  0.99760,  0.47405,  0.47519,  0.33682
PCBTF,  6.50297,  3.17183,  5.71713,  6.91356,  7.78770,  8.04755,  6.44540,  1.65293,  0.25645,  0.25418
N-Butane,  0.10473,  0.00000,  0.33038,  0.59987,  0.80502,  1.28678,  0.59843,  0.35804,  0.59831,  3.41862
Isobutane,  0.48031,  0.09969,  0.42500,  1.69744,  2.57892,  2.85024,  1.57034,  1.04805,  0.66741,  2.18204
N-Pentane,  0.59009,  0.00000,  0.00000,  0.47044,  0.98007,  1.34404,  0.47007,  0.50124,  1.06631,  0.84944
Isopentane,  2.65598,  1.85037,  2.51142,  2.61822,  3.05710,  3.50967,  2.68306,  0.41213,  0.15361,  0.15517
2-Methyl pentane,  2.66452,  1.73154,  2.55362,  3.06475,  4.58409,  5.04658,  3.26448,  1.13266,  0.34697,  0.42509
Butene,  0.16919,  0.16180,  0.48216,  0.56717,  0.80146,  1.09913,  0.59985,  0.27890,  0.46496,  1.64842
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.23429,  0.02299,  0.07077,  3.07856,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  1.79777,  0.69770,  2.14091,  2.92446,  5.69368,  8.10432,  3.74660,  2.07908,  0.55493,  1.15648
alpha-Pinene,  1.33528,  0.33719,  1.47185,  2.12767,  4.64316,  6.49052,  2.92234,  1.77598,  0.60773,  1.33005
MVK,  1.42064,  0.40291,  1.64825,  2.54086,  5.33797,  7.57250,  3.36695,  2.07478,  0.61622,  1.46045
Benzene,  0.17773,  0.00000,  0.00000,  0.00000,  0.16029,  0.43192,  0.08355,  0.14672,  1.75600,  0.82552
Toluene,  3.49959,  0.40018,  3.06354,  3.74703,  4.01167,  4.44790,  3.15543,  1.41089,  0.44713,  0.40316
Ethylbenzene,  3.83438,  0.72434,  3.36660,  4.25153,  4.31769,  4.90293,  3.54449,  1.39233,  0.39282,  0.36312
Propylbenzene,  3.33551,  0.77904,  2.90245,  3.90963,  4.13615,  4.53920,  3.30626,  1.27400,  0.38533,  0.38195
m_p-Xylene,  3.03232,  0.24510,  2.48766,  2.90862,  4.00604,  4.62379,  2.86806,  1.34328,  0.46836,  0.44299
o-Xylene,  3.88770,  0.57398,  3.24711,  4.09075,  4.57617,  5.12380,  3.57895,  1.48015,  0.41357,  0.38073
p-Isopropyl Toluene,  2.45780,  1.83316,  2.77716,  3.57594,  4.52701,  4.72813,  3.55204,  0.94849,  0.26703,  0.38591
Naphthalene,  6.73129,  4.50390,  5.35259,  6.29885,  7.76914,  9.08949,  6.54162,  1.40190,  0.21430,  0.20827
Methanol, 87.31995, 84.83479, 85.85775, 86.41324, 86.60399, 87.53164, 86.28389,  0.67547,  0.00783,  0.00774
Ethanol,  0.00000,  0.00000,  0.00004,  0.73620,  1.03455,  1.54877,  0.64546,  0.50004,  0.77470,  0.00000
Phenol,  0.29818,  0.00000,  0.00000,  0.27842,  1.82777,  4.67174,  1.21529,  1.59994,  1.31650,  5.36574
Formaldehyde,  0.00000,  0.00000,  0.08483,  2.27901,  2.78841,  3.55452,  1.80315,  1.27151,  0.70516,  0.00000
Acetaldehyde,  0.51898,  0.00000,  0.51501,  2.18103,  2.70003,  4.01220,  1.93186,  1.24294,  0.64339,  2.39495
Isovaleraldehyde,  0.38591,  0.00000,  0.00000,  0.06946,  0.36871,  1.48780,  0.22482,  0.37242,  1.65651,  0.96505
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.17875,  0.06310,  0.26325,  4.17193,  0.00000
m_p-Tolualdehyde,  2.33197,  0.00000,  2.24818,  4.35299,  5.02986,  5.41680,  3.53736,  1.77214,  0.50098,  0.75993
Phenylacetaldehyde,  0.77578,  0.00000,  0.03934,  0.57367,  1.36563,  3.83908,  1.01445,  1.27918,  1.26096,  1.64891
Cyclohexanone,  4.34537,  1.92824,  3.69660,  5.29259,  5.59417,  5.81184,  4.60884,  1.29099,  0.28011,  0.29710
Methyl acetate,  3.29976,  0.97886,  2.37690,  3.29997,  3.53160,  3.60267,  2.88248,  0.89147,  0.30927,  0.27016
n-Butyl acetate,  4.27154,  0.00000,  2.94638,  4.24858,  5.09891,  5.18583,  3.61830,  1.95514,  0.54035,  0.45771
D5-Siloxane,  3.83225,  0.00000,  0.03799,  2.80592,  4.11375,  6.51115,  2.87543,  2.36389,  0.82210,  0.61684

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 16.67470, 16.66576, 17.62719, 18.47558, 20.15601, 20.23489, 18.62351,  1.28611,  0.06906,  0.07713
Chloroform, 13.89748, 13.48418, 13.89113, 15.55938, 16.45822, 16.54640, 15.18440,  1.22193,  0.08047,  0.08792
Trichlorofluoromethane, 24.20109, 22.66424, 24.42053, 26.39817, 27.66023, 29.76838, 26.23509,  1.84950,  0.07050,  0.07642
Dichlorodifluoromethane, 35.40915, 35.39651, 37.10523, 39.90991, 43.93508, 44.38603, 40.16619,  3.18880,  0.07939,  0.09006
Carbon Tetrachloride, 26.91353, 26.90714, 27.58432, 30.24757, 31.10607, 33.49791, 29.84762,  2.18542,  0.07322,  0.08120
1_1_2-Trichlorotrifluoroethane, 28.64896, 28.64320, 30.21220, 32.14866, 34.06929, 35.63888, 31.86115,  2.12500,  0.06670,  0.07417
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 33.32186, 33.31440, 35.37988, 37.17295, 40.36133, 40.87372, 37.24114,  2.56479,  0.06887,  0.07697
Tetrachloroethene,  2.05656,  1.99759,  2.20112,  2.62904,  3.89428,  4.05322,  2.91890,  0.77000,  0.26380,  0.37441
1_2-Dichlorobenzene,  3.35168,  0.00000,  0.00000,  2.16607,  4.03228,  4.27546,  2.04625,  1.84530,  0.90180,  0.55056
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  3.02522,  3.20687,  1.08989,  1.45202,  1.33227,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
N-Butane,  8.20838,  3.38144,  6.97116,  8.76284, 10.80061, 12.05642,  8.50043,  2.61925,  0.30813,  0.31909
Isobutane,  2.44452,  0.00000,  0.15420,  3.08256,  4.01488,  7.02336,  2.65946,  2.19573,  0.82563,  0.89822
N-Pentane,  4.61832,  0.00000,  1.18054,  1.29691,  3.84352,  5.21344,  2.13719,  1.69226,  0.79182,  0.36642
Isopentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00533,  0.80861,  0.07911,  0.20093,  2.53985,  0.00000
2-Methyl pentane,  2.29859,  0.05807,  0.13309,  0.86424,  2.30239,  4.58832,  1.39565,  1.32664,  0.95056,  0.57715
Butene,  7.37784,  4.83934,  6.89458,  8.29107,  8.66868, 10.28995,  7.93602,  1.58156,  0.19929,  0.21437
Propylene, 15.67912, 15.66664, 17.33591, 18.47328, 21.71343, 23.78183, 19.11138,  2.45095,  0.12825,  0.15632
cis-2-Pentene, 11.43099,  9.68798, 11.32084, 11.42742, 12.05805, 14.14579, 11.55396,  1.11772,  0.09674,  0.09778
Isoprene,  2.81839,  1.32063,  1.79121,  2.03384,  4.53577, 11.66541,  3.13221,  2.43024,  0.77589,  0.86228
alpha-Pinene,  8.18966,  6.98676,  7.79267,  9.16074, 10.21344, 17.87903,  9.31960,  2.32659,  0.24965,  0.28409
MVK,  1.43701,  0.00000,  0.00000,  0.00000,  2.96862, 10.00610,  1.41026,  2.48539,  1.76236,  1.72956
Benzene,  8.65316,  4.38447,  7.12014,  7.57320,  9.44138, 11.64543,  8.16896,  2.01298,  0.24642,  0.23263
Toluene,  1.26045,  0.79542,  1.26063,  1.65046,  2.04378,  2.13498,  1.62263,  0.41415,  0.25523,  0.32858
Ethylbenzene,  1.30217,  0.72669,  1.30257,  1.66939,  2.04492,  2.09075,  1.66980,  0.40825,  0.24449,  0.31352
Propylbenzene,  0.00000,  0.00000,  0.07128,  0.50115,  0.65164,  0.68661,  0.40549,  0.26676,  0.65788,  0.00000
m_p-Xylene,  2.64215,  0.60507,  2.29451,  3.39299,  3.75670,  4.99430,  3.08439,  1.31162,  0.42525,  0.49642
o-Xylene,  0.96581,  0.00000,  0.98756,  1.57279,  2.00919,  2.98555,  1.63216,  0.76479,  0.46858,  0.79187
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00474,  1.38299,  3.13965,  0.71571,  1.11081,  1.55205,  0.00000
Naphthalene,  1.50753,  0.00000,  0.00000,  0.00416,  2.56051,  4.08443,  1.12710,  1.54236,  1.36843,  1.02311
Methanol,  3.81790,  3.01895,  3.63183,  4.61369,  4.91544,  5.29670,  4.28410,  0.73981,  0.17269,  0.19377
Ethanol,  5.49557,  1.82005,  4.18256,  4.57122,  4.89864,  5.49557,  4.20837,  1.11161,  0.26414,  0.20227
Phenol, 14.04606, 12.31545, 14.52763, 16.75436, 19.44869, 20.35377, 16.79611,  2.39089,  0.14235,  0.17022
Formaldehyde,  2.34013,  0.00000,  1.47608,  2.65544,  3.39043,  8.58405,  2.54445,  1.86137,  0.73154,  0.79541
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.04630,  0.15231,  0.68117,  4.47214,  0.00000
Isovaleraldehyde, 31.90466, 28.80144, 32.09355, 38.26466, 41.92442, 43.13586, 36.74664,  5.06303,  0.13778,  0.15869
Hexaldehyde, 33.50484, 27.93697, 32.99927, 42.50630, 46.25023, 47.32008, 39.59608,  6.94943,  0.17551,  0.20742
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.48968,  0.22448,  1.00392,  4.47214,  0.00000
Phenylacetaldehyde, 28.41313, 28.41313, 30.60453, 33.18490, 38.10418, 39.24467, 33.91893,  3.66905,  0.10817,  0.12913
Cyclohexanone, 11.89545, 11.54175, 13.30485, 14.00574, 15.59936, 16.05812, 14.13796,  1.49916,  0.10604,  0.12603
Methyl acetate,  3.78539,  1.48685,  2.61435,  2.98273,  4.79569,  5.62496,  3.45250,  1.18543,  0.34335,  0.31316
n-Butyl acetate,  0.34428,  0.00000,  0.00000,  0.34415,  1.32551,  1.41390,  0.57708,  0.61250,  1.06138,  1.77909
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.33613,  0.02027,  0.07594,  3.74629,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.34328,  3.26799,  3.79377,  6.55310,  7.72185, 29.28024,  7.45456,  5.88097,  0.78891,  1.35404
Chloroform,  3.81639,  2.65203,  3.79969, 10.44434, 14.23699, 32.33703, 10.26144,  7.78243,  0.75842,  2.03921
Trichlorofluoromethane,  0.00000,  0.00000,  1.52372,  7.30226, 12.27095, 42.36925,  8.64661,  9.21038,  1.06520,  0.00000
Dichlorodifluoromethane, 12.50489,  0.00000,  2.18812,  2.58482, 10.23661, 21.51400,  5.76916,  5.49750,  0.95291,  0.43963
Carbon Tetrachloride,  6.08030,  0.00000,  5.18993,  8.08328, 18.28340, 43.17170, 11.31080,  9.66326,  0.85434,  1.58927
1_1_2-Trichlorotrifluoroethane,  3.43312,  2.62077,  3.51244,  5.21273,  9.57514, 40.25944,  8.17877,  8.17773,  0.99987,  2.38201
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  9.57752,  1.76917,  3.13176,  7.61645,  8.11649, 33.90313,  7.29699,  6.80159,  0.93211,  0.71016
Tetrachloroethene,  5.02902,  4.36573,  5.09356, 12.62770, 17.63534, 20.72657, 11.27846,  6.08439,  0.53947,  1.20986
1_2-Dichlorobenzene, 10.93724,  0.00000,  0.00000,  0.00000, 10.95484, 70.54803,  6.50950, 15.97228,  2.45369,  1.46036
1_4-Dichlorobenzene, 81.82476,  0.00000,  4.30146,  5.94278, 71.95378, 83.63184, 29.31479, 34.22809,  1.16760,  0.41831
PCBTF,  0.41459,  0.41459,  1.45116,  6.56380, 10.58524, 19.64293,  7.16394,  5.89081,  0.82229, 14.20881
N-Butane,  4.10891,  0.21444,  0.31514,  2.90723, 12.10913, 22.60457,  6.16755,  7.49855,  1.21581,  1.82495
Isobutane,  4.54948,  0.00000,  0.00000,  0.00000,  4.54891, 47.32046,  6.24573, 14.27646,  2.28580,  3.13804
N-Pentane,  1.44106,  0.00000,  0.00000,  0.00000,  1.44023,  9.59091,  1.59817,  3.13412,  1.96107,  2.17487
Isopentane,  1.44460,  1.44460,  2.65809,  7.80395, 10.89873, 27.58882,  9.67663,  8.15096,  0.84233,  5.64234
2-Methyl pentane,  0.00000,  0.00000,  0.07061,  1.19296,  2.71843, 37.91146,  5.96094, 12.17604,  2.04264,  0.00000
Butene,  3.28036,  1.81768,  3.28068,  3.95259, 12.64138, 22.25466,  7.36703,  6.48623,  0.88044,  1.97729
Propylene, 24.27555,  0.00000,  0.00000,  3.71423, 20.62713, 24.28041,  9.01918, 10.13634,  1.12387,  0.41755
cis-2-Pentene,  0.97486,  0.00000,  0.00000,  0.00000,  1.25895, 28.59888,  2.79880,  6.84664,  2.44628,  7.02322
Isoprene,  0.00000,  0.00000,  0.04647,  0.45213,  5.89915, 28.43942,  4.09148,  6.66157,  1.62816,  0.00000
alpha-Pinene,  1.99217,  1.00767,  1.83578,  3.05590,  6.66503, 23.84877,  4.89888,  5.26880,  1.07551,  2.64475
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  6.20864, 28.28614,  4.41766,  6.83803,  1.54788,  0.00000
Benzene,  0.86074,  0.00000,  0.85786, 10.84695, 18.11680, 41.97621, 10.39252, 10.96509,  1.05509, 12.73919
Toluene,  0.15001,  0.15001,  1.50930,  5.82463,  8.48317, 19.02896,  6.75524,  5.61674,  0.83146, 37.44341
Ethylbenzene,  0.19396,  0.18750,  1.65855,  5.67635, 11.38287, 21.74228,  7.93438,  6.66538,  0.84006, 34.36400
Propylbenzene,  1.92892,  1.82656,  2.78756,  8.97677,  9.09817, 18.27870,  7.75007,  4.89134,  0.63113,  2.53579
m_p-Xylene,  0.39250,  0.00000,  0.39388, 16.06929, 17.65913, 28.91437, 11.57273, 10.07063,  0.87020, 25.65778
o-Xylene,  0.17111,  0.00000,  0.91154,  8.57664, 15.02277, 27.05078,  9.59231,  8.77118,  0.91440, 51.26012
p-Isopropyl Toluene,  2.95990,  0.00000,  0.00000,  0.42983,  2.98912, 18.71074,  3.12540,  5.46555,  1.74875,  1.84653
Naphthalene,  0.00000,  0.00000,  0.00000, 14.41965, 37.09689, 38.24680, 17.63348, 17.67913,  1.00259,  0.00000
Methanol,  1.10106,  0.00000,  0.62011,  1.04556,  1.78374,  2.81532,  1.21098,  0.76538,  0.63203,  0.69513
Ethanol,  0.00000,  0.00000,  0.00000,  1.07553,  2.58674,  3.49356,  1.29558,  1.28841,  0.99447,  0.00000
Phenol,  3.75578,  0.00000,  1.75334,  4.47908, 10.83046, 41.85755,  7.48215,  9.31117,  1.24445,  2.47916
Formaldehyde,  0.06705,  0.00000,  0.31251,  5.37054,  6.66504, 29.36891,  6.96664,  9.01682,  1.29429,134.48672
Acetaldehyde,  1.55354,  0.38268,  2.10873, 14.74303, 15.65344, 25.55529, 10.95148,  8.49201,  0.77542,  5.46624
Isovaleraldehyde,  4.42800,  0.00000,  1.16644,  4.43682,  6.47872, 26.67452,  5.42240,  6.04145,  1.11417,  1.36437
Hexaldehyde,  6.07911,  0.00000,  0.00000,  3.50350,  6.09033, 30.40162,  5.59021,  7.92353,  1.41739,  1.30340
m_p-Tolualdehyde,  0.00000,  0.00000,  0.04798,  7.41430, 13.91958, 22.68425,  8.19859,  7.97267,  0.97244,  0.00000
Phenylacetaldehyde, 16.34501,  0.00000,  0.13865,  3.23163, 15.69546, 34.02569,  6.99564,  9.07288,  1.29693,  0.55509
Cyclohexanone,  4.76299,  0.00000,  3.83435,  5.97714,  7.88603, 23.39487,  7.10621,  6.60834,  0.92994,  1.38744
Methyl acetate,  0.00000,  0.00000,  0.33499, 11.16699, 12.77653, 28.44517,  9.05911,  9.06638,  1.00080,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  2.12838, 13.58933,  2.68244,  4.91410,  1.83195,  0.00000
D5-Siloxane,  5.27989,  1.94996,  5.28076, 35.15804, 46.88031, 54.14758, 27.80268, 21.15671,  0.76096,  4.00704

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.06652,  0.00000,  0.00000,  0.02819,  0.42674,  2.39230,  0.42479,  0.75821,  1.78491, 11.39806
Chloroform,  6.12031,  3.11256,  5.05482,  6.12133,  6.44275,  9.18500,  6.12825,  1.54640,  0.25234,  0.25267
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.89854,  1.33084,  2.43608,  0.83918,  0.80763,  0.96240,  0.00000
Dichlorodifluoromethane,  0.00957,  0.00000,  0.00000,  0.00000,  0.00208,  0.42562,  0.06107,  0.14775,  2.41930, 15.43312
Carbon Tetrachloride,  1.20497,  0.42238,  0.94683,  2.62995,  3.38140,  3.72487,  2.25488,  1.27555,  0.56568,  1.05857
1_1_2-Trichlorotrifluoroethane,  1.82417,  0.77092,  1.82388,  2.86288,  3.17081,  4.44221,  2.61397,  0.97753,  0.37396,  0.53588
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Tetrachloroethene,  2.59060,  1.38703,  1.99892,  2.42587,  3.29645,  3.76544,  2.60834,  0.76581,  0.29360,  0.29561
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.42800,  1.08117,  2.23917,  0.57409,  0.62905,  1.09573,  0.00000
1_4-Dichlorobenzene,  3.12079,  0.00000,  0.00000,  0.00000,  3.12948,  3.90238,  1.37576,  1.74232,  1.26644,  0.55829
PCBTF,  2.84420,  0.43313,  0.69432,  1.67762,  2.54598,  6.40801,  1.85458,  1.35745,  0.73194,  0.47727
N-Butane,  2.52150,  0.51741,  1.23299,  1.66887,  3.60470,  4.29735,  2.16812,  1.29058,  0.59525,  0.51183
Isobutane,  0.00000,  0.00000,  0.00000,  2.36459,  3.01353,  4.54700,  1.89846,  1.59909,  0.84231,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isopentane,  3.09401,  1.91822,  2.91882,  4.23759,  4.65948,  7.34609,  4.19361,  1.72784,  0.41202,  0.55845
2-Methyl pentane,  1.71685,  0.00000,  0.00000,  1.71641,  2.54169,  5.74967,  1.78226,  2.13525,  1.19806,  1.24370
Butene,  6.45654,  4.77180,  6.06204,  6.57802,  6.91265,  8.70675,  6.62054,  1.20727,  0.18235,  0.18698
Propylene,  1.39991,  0.00000,  0.00000,  0.00000,  0.00444,  1.39991,  0.19566,  0.45002,  2.30003,  0.32146
cis-2-Pentene,  2.28040,  1.86127,  2.12923,  2.88865,  4.42783,  5.47458,  3.26474,  1.26349,  0.38701,  0.55406
Isoprene,  3.76079,  0.00000,  3.34460,  6.62523, 10.75777, 13.79143,  6.91545,  4.58982,  0.66371,  1.22044
alpha-Pinene,  3.73353,  0.00000,  3.10997,  5.86198,  9.51314, 12.27114,  6.19938,  3.99522,  0.64445,  1.07009
MVK,  6.41201,  2.34098,  6.03934,  9.52799, 13.68290, 16.68449,  9.61379,  4.78016,  0.49722,  0.74550
Benzene,  0.49536,  0.00000,  0.39707,  1.52494,  3.09483,  5.15263,  1.80122,  1.67110,  0.92776,  3.37350
Toluene,  1.66086,  0.00000,  0.34748,  1.10712,  2.01499,  2.53240,  1.14755,  0.84547,  0.73676,  0.50905
Ethylbenzene,  0.90907,  0.08562,  0.24465,  0.42394,  1.12549,  2.01196,  0.70241,  0.58754,  0.83647,  0.64631
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.64086,  1.20767,  0.24365,  0.38146,  1.56563,  0.00000
