
Factor Profiles (conc. of species) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,1_2-Dichlorobenzene,0.000000E+000,0.000000E+000,0.000000E+000,1.068570E-002,1.376682E-003,4.466955E-001,1.131653E-002,0.000000E+000,1.541781E-003
59,1_4-Dichlorobenzene,7.534296E-005,0.000000E+000,2.505669E-003,1.258088E-002,0.000000E+000,4.509076E-001,5.751675E-003,3.907982E-003,0.000000E+000
59,PCBTF,1.178810E-003,3.738667E-001,3.415179E-003,1.088678E-001,0.000000E+000,4.887993E-002,8.513530E-002,4.935959E-002,9.293119E-003
59,N-Butane,2.871358E-003,8.911172E-001,1.035732E-001,1.425570E+001,8.374482E-001,5.194989E+000,9.533955E-001,3.302604E+000,1.109797E-001
59,Isobutane,5.641186E-003,0.000000E+000,0.000000E+000,8.758691E+000,2.780093E-002,9.509625E-001,7.883639E-001,4.003887E+000,0.000000E+000
59,N-Pentane,6.450951E-004,2.463804E-001,0.000000E+000,5.643717E+000,9.880599E-002,4.545867E-002,2.741097E-001,0.000000E+000,0.000000E+000
59,Isopentane,1.050252E-002,2.198220E+000,4.110630E-001,6.645260E+000,0.000000E+000,2.226748E+000,2.509090E+000,2.868172E+000,2.529648E-001
59,2-Methyl pentane,1.060748E-002,4.495825E-001,1.677264E-001,2.799698E+000,9.315945E-002,3.305123E-001,3.304122E+000,3.946905E+000,2.240733E-001
59,Butene,7.293369E-004,5.163101E-001,1.863162E-001,5.349554E+000,3.957249E-001,1.954358E+000,8.922434E-001,1.714958E+000,1.723077E-001
59,Propylene,0.000000E+000,4.437125E+000,0.000000E+000,1.070665E+001,1.803210E+000,7.802140E+000,0.000000E+000,2.390947E+000,0.000000E+000
59,cis-2-Pentene,0.000000E+000,0.000000E+000,2.156017E-002,1.969993E-001,2.049837E-002,0.000000E+000,8.160467E-002,2.161841E-002,4.470536E-003
59,Isoprene,1.520470E-002,2.208218E+000,7.831436E+000,2.220756E+000,1.766033E-001,1.661170E+000,1.499576E+000,1.089333E+000,6.245687E-001
59,alpha-Pinene,2.517377E-003,9.096279E-001,1.436211E+000,5.076170E-001,1.995073E-001,4.094505E-001,2.581099E-001,3.214270E-001,1.203878E-001
59,MVK,5.370899E-003,5.005314E-001,3.624718E+000,1.339525E+000,0.000000E+000,7.974033E-001,7.527638E-001,7.596112E-001,3.895149E-001
59,Benzene,1.794873E-004,8.520468E-001,0.000000E+000,1.809632E+000,3.622307E-001,6.648261E-002,3.134939E+000,1.524214E+000,0.000000E+000
59,Toluene,1.537071E-002,1.074908E+001,5.041544E-001,3.004966E+000,9.901907E-002,1.451175E+000,2.113411E+000,6.986472E-001,1.029166E-001
59,Ethylbenzene,2.712753E-003,1.780393E+000,8.400592E-002,4.722102E-001,1.527200E-002,2.260830E-001,2.942243E-001,1.649003E-001,1.382473E-002
59,Propylbenzene,5.348535E-004,3.413889E-001,2.425279E-002,1.140875E-001,1.533368E-004,7.184739E-002,6.764752E-002,5.461192E-002,1.087142E-003
59,m_p-Xylene,2.855442E-003,2.616840E+000,1.446843E-001,7.312342E-001,4.088459E-002,7.613206E-001,1.500237E-001,1.960890E-002,0.000000E+000
59,o-Xylene,2.623297E-003,1.950652E+000,9.636183E-002,3.997294E-001,1.281695E-002,2.951200E-001,2.038831E-001,1.351697E-001,9.115938E-003
59,p-Isopropyl Toluene,7.334530E-004,0.000000E+000,9.284177E-002,6.883791E-002,2.774859E-003,6.162031E-002,1.571897E-001,1.205765E-001,3.536544E-002
59,Naphthalene,1.694990E-003,5.196658E-001,7.750093E-002,0.000000E+000,0.000000E+000,0.000000E+000,8.528776E-002,1.982426E-001,1.156895E-002
59,Methanol,9.982523E+001,0.000000E+000,3.934388E+001,0.000000E+000,7.987953E+001,2.723116E+001,5.371059E+001,7.558536E-003,2.904968E+001
59,Ethanol,0.000000E+000,1.608749E-001,4.049028E+000,6.892337E+000,4.006967E+000,0.000000E+000,2.641534E+000,6.476662E+000,5.998302E+001
59,Phenol,1.433621E-003,3.726393E-002,2.932834E+000,0.000000E+000,1.148092E+000,2.412799E+000,2.440388E+000,0.000000E+000,0.000000E+000
59,Formaldehyde,1.643951E-002,2.027368E+001,2.412673E+001,1.469138E+001,1.503594E+000,2.341752E+001,9.628925E+000,3.635859E+001,5.379456E+000
59,Acetaldehyde,2.307184E-002,3.518915E+001,1.043129E+001,5.324168E+000,0.000000E+000,1.482285E+001,2.850212E+000,2.465091E+001,2.821649E+000
59,Isovaleraldehyde,0.000000E+000,9.710102E-001,2.221567E-001,0.000000E+000,5.004503E-001,6.732154E-001,6.613388E-002,0.000000E+000,6.785458E-002
59,Hexaldehyde,0.000000E+000,2.088641E+000,5.832608E-001,0.000000E+000,1.388644E+000,1.972885E+000,0.000000E+000,0.000000E+000,1.305197E-001
59,m_p-Tolualdehyde,5.368017E-005,4.725575E-002,7.352183E-003,5.741743E-003,0.000000E+000,9.485156E-003,0.000000E+000,1.767566E-002,9.273189E-004
59,Phenylacetaldehyde,4.948867E-004,0.000000E+000,7.921102E-001,1.666112E-001,1.114803E+000,1.197486E+000,9.491154E-001,0.000000E+000,0.000000E+000
59,Cyclohexanone,1.211121E-004,7.227787E-002,5.229915E-003,0.000000E+000,5.587474E-003,1.028039E-002,0.000000E+000,1.860274E-002,3.781871E-003
59,Methyl acetate,8.193276E-003,1.833154E+000,0.000000E+000,1.190056E+000,1.343749E-001,1.998489E-001,2.453614E+000,1.657864E+000,1.252892E-001
59,n-Butyl acetate,7.982533E-003,4.871384E+000,0.000000E+000,1.687644E+000,2.006474E-002,1.325248E-002,1.040798E+000,0.000000E+000,1.018391E-001
59,D5-Siloxane,4.424070E-003,2.649110E-001,2.502102E-002,1.398006E+000,0.000000E+000,1.159209E+000,3.554682E-001,2.505304E+000,1.635129E-001
