**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
o-Xylene, 10.82568,  2.54798,  5.89458,  9.19392, 10.64699, 11.02136,  8.10055,  2.90194,  0.35824,  0.26806
p-Isopropyl Toluene,  3.21235,  0.00000,  2.49047,  3.02951,  3.53323,  4.76776,  2.92748,  1.20394,  0.41125,  0.37478
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.22361
Methanol,  1.13212,  0.06378,  0.90264,  1.12042,  1.36961,  3.26880,  1.23691,  0.66519,  0.53779,  0.58757
Ethanol,  2.02808,  0.00000,  0.00000,  0.00000,  2.03361,  3.10786,  0.96084,  1.13788,  1.18426,  0.56106
Phenol,  9.48251,  1.73829,  8.46409,  9.46672, 10.44446, 18.20084,  9.80030,  3.84163,  0.39199,  0.40513
Methyl acetate,  2.75182,  0.00000,  0.90267,  1.90021,  2.70802,  3.51237,  1.87263,  0.97516,  0.52074,  0.35437
n-Butyl acetate,  3.67745,  0.00000,  2.24745,  3.57206,  4.16753,  6.19994,  3.19375,  1.69281,  0.53004,  0.46032
D5-Siloxane, 12.51964,  1.78975,  7.21618, 11.13060, 12.58431, 13.02305,  9.46780,  3.66361,  0.38696,  0.29263

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  8.74413,  6.43171,  7.95448,  8.80417, 17.92508, 35.26081, 14.29976,  9.36067,  0.65460,  1.07051
Chloroform,  8.44533,  3.74707,  8.43667, 10.11845, 30.54179, 49.71882, 19.15012, 16.13251,  0.84242,  1.91023
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  1.96987, 21.10319, 38.49165, 10.14357, 12.89868,  1.27161,15055455792803900.00000
Dichlorodifluoromethane, 13.53117,  0.00000,  2.24304, 12.45875, 15.08072, 39.64114, 10.87756,  9.48522,  0.87200,  0.70099
Carbon Tetrachloride,  5.25276,  0.00000,  3.52709,  6.08239, 18.19270, 36.10393, 11.70880, 10.82298,  0.92435,  2.06044
1_1_2-Trichlorotrifluoroethane,  3.20082,  0.00000,  3.29231,  4.42521, 18.53107, 36.00794, 10.89964, 11.09407,  1.01784,  3.46601
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  4.36267,  0.00000,  1.92858,  4.35157,  8.55723, 36.15357,  6.48084,  7.98457,  1.23203,  1.83020
Tetrachloroethene, 18.53894,  3.31621, 12.76367, 17.26592, 24.58469, 37.58941, 19.25879,  9.85389,  0.51166,  0.53152
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  1.87973,  5.50042,  0.86612,  1.58947,  1.83515,43165340168472000.00000
1_4-Dichlorobenzene,  1.67075,  0.00000,  0.00000,  1.41892,  1.69194,  3.28894,  1.05678,  0.96719,  0.91523,  0.57890
PCBTF, 14.96322,  0.00000,  8.62058, 14.01324, 19.22665, 41.13939, 15.88376, 11.33323,  0.71351,  0.75741
N-Butane, 14.50714,  0.43062, 14.42152, 15.50727, 15.89156, 38.79502, 15.69209,  6.95637,  0.44330,  0.47951
Isobutane, 27.84730,  1.42332, 27.85956, 43.20002, 52.81510, 55.88086, 36.11544, 17.85392,  0.49436,  0.64114
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  1.74952, 80.63219,  6.52496, 18.50119,  2.83545,61941573219311500.00000
Isopentane, 14.35092,  0.00000, 13.92143, 14.61018, 39.35449, 51.64009, 24.22121, 16.30219,  0.67305,  1.13597
2-Methyl pentane, 20.35796,  2.45117, 16.10018, 23.11781, 49.31164, 72.02518, 32.11436, 22.11791,  0.68872,  1.08645
Butene, 14.50495,  6.66864, 14.34445, 15.54342, 19.76095, 29.75296, 16.77373,  5.06619,  0.30203,  0.34927
Propylene, 14.46476,  0.00000,  0.00000, 13.41945, 15.75975, 28.61792, 10.20233,  8.98406,  0.88059,  0.62110
cis-2-Pentene,  1.48548,  0.00000,  2.26437,  9.46299, 25.46905, 43.69077, 14.75111, 15.24343,  1.03337, 10.26163
Isoprene,  7.16897,  0.00000,  0.00000,  3.43119,  6.13369, 53.86665,  5.50633, 11.77336,  2.13815,  1.64227
alpha-Pinene,  8.81923,  0.00000,  0.00000,  6.29778,  8.37673, 41.00058,  6.15772,  9.06131,  1.47154,  1.02745
MVK,  7.99242,  0.00000,  2.13279,  3.88640,  7.51997, 53.98989,  6.91178, 11.46034,  1.65809,  1.43390
Benzene,  9.20025,  0.58338,  6.21019,  9.22911, 27.95813, 56.42376, 19.07310, 18.27976,  0.95841,  1.98688
Toluene, 12.96974,  1.65499,  5.23934, 12.84573, 16.39538, 30.43909, 12.79312,  9.15997,  0.71601,  0.70626
Ethylbenzene, 15.53727,  1.81823,  6.97188, 13.63850, 16.36103, 26.96294, 13.02375,  7.49457,  0.57545,  0.48236
Propylbenzene, 17.05513,  0.26543, 10.00189, 16.50686, 18.14598, 30.22141, 15.63299,  7.92627,  0.50702,  0.46474
m_p-Xylene, 12.99709,  0.00000,  0.00000,  0.00000,  7.50862, 32.24359,  4.50884,  8.08975,  1.79420,  0.62243
o-Xylene, 16.65217,  1.03021,  5.67774,  8.60627, 16.55752, 19.76166, 10.21665,  5.60806,  0.54891,  0.33678
p-Isopropyl Toluene, 10.96161,  0.00000, 10.95966, 13.92687, 29.43413, 44.78953, 19.55238, 14.00513,  0.71629,  1.27765
Naphthalene, 28.35865,  0.00000, 13.54922, 20.01912, 23.29529, 28.52035, 17.61589,  8.62606,  0.48967,  0.30418
Methanol,  0.00000,  0.00000,  0.00000,  0.34174,  0.94162,  3.61706,  0.79227,  1.14877,  1.44997,2920872693435480000.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.28086,  0.87355,  1.85672,  2.12548,283938660.86825
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  6.30004, 28.16747,  4.26890,  7.91921,  1.85509,47447426197752.60000
Methyl acetate, 14.49335,  3.71125,  9.55396, 15.45562, 40.53450, 68.93441, 26.61628, 22.41500,  0.84215,  1.54657
n-Butyl acetate,  8.10089,  0.00000,  0.33942,  7.97960, 13.17914, 36.20654,  9.61997, 11.87577,  1.23449,  1.46598
D5-Siloxane, 40.22380,  0.00000, 22.27444, 39.89052, 40.39026, 56.71600, 34.29076, 14.03791,  0.40938,  0.34900

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.37168,  3.78607,  6.29539,  9.62257, 17.03113, 17.76735, 11.18442,  5.15113,  0.46056,  0.80844
Chloroform,  4.54595,  2.23956,  4.25401,  7.06872, 12.78480, 14.08404,  8.03752,  4.49643,  0.55943,  0.98911
Trichlorofluoromethane,  2.11529,  0.00000,  2.40078,  5.48168, 18.40911, 23.52923, 10.29113,  9.02655,  0.87712,  4.26729
Dichlorodifluoromethane,  7.58630,  5.01905,  8.80826, 25.24293, 37.92218, 48.16917, 25.21407, 14.88105,  0.59019,  1.96157
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000, 10.69653, 26.09059, 27.11776, 12.05798, 11.80817,  0.97928,15329702177228300.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.11635,  9.93096, 26.98197, 28.60194, 12.32044, 12.22027,  0.99187,11585234049567000.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 10.06769,  7.85454, 10.09317, 21.73661, 34.83089, 39.15396, 22.82044, 11.51238,  0.50448,  1.14350
Tetrachloroethene,  3.86925,  0.00000,  3.12711,  3.76226,  4.56779, 11.19491,  3.97520,  2.34753,  0.59054,  0.60671
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  1.44999,  4.08877,  0.91827,  1.38922,  1.51286,31066420270029600.00000
1_4-Dichlorobenzene,  0.45540,  0.00000,  0.00000,  0.36736,  0.58483,  1.96397,  0.44024,  0.57657,  1.30969,  1.26608
PCBTF,  5.68891,  0.00000,  0.03883,  1.91287,  5.66487,  6.55281,  2.81867,  2.71242,  0.96231,  0.47679
N-Butane, 40.75608, 11.59348, 20.45285, 31.28933, 40.20701, 44.36828, 29.50231, 11.68076,  0.39593,  0.28660
Isobutane, 41.70449,  6.95515, 18.43782, 37.30367, 42.34871, 47.84335, 31.02902, 14.07253,  0.45353,  0.33743
N-Pentane, 71.94368,  0.00000,  5.77570, 35.33787, 71.48366, 84.26058, 39.34663, 31.23559,  0.79386,  0.43417
Isopentane, 17.92988,  0.00000,  1.06875,  7.70150, 16.57241, 19.45840,  8.29209,  7.48742,  0.90296,  0.41759
2-Methyl pentane,  8.51978,  0.00000,  1.68547,  3.34709,  8.32709, 10.22893,  4.82604,  3.50938,  0.72718,  0.41191
Butene, 28.25456,  9.11092, 13.92852, 22.91474, 28.23435, 30.11119, 20.75484,  7.78551,  0.37512,  0.27555
Propylene, 37.29360, 20.18549, 24.99449, 33.41565, 37.15084, 48.50645, 32.34567,  8.29094,  0.25632,  0.22232
cis-2-Pentene, 26.52671,  2.83280, 12.72696, 17.45271, 24.86060, 34.54322, 18.30197,  7.53189,  0.41153,  0.28394
Isoprene,  6.87366,  0.00000,  0.37321,  5.94061,  7.54521,  9.33373,  4.93824,  3.50288,  0.70934,  0.50961
alpha-Pinene,  6.70285,  0.35645,  6.18937,  8.23666, 10.17095, 14.38918,  8.17715,  3.91568,  0.47886,  0.58418
MVK,  8.01746,  0.00000,  0.85112,  6.64783,  8.28789,  9.06654,  5.16159,  3.49158,  0.67645,  0.43550
Benzene,  4.97382,  0.00000,  2.28546,  4.51253,  7.13215, 10.39685,  4.58323,  2.83553,  0.61867,  0.57009
Toluene,  4.70556,  0.37241,  1.09691,  1.68921,  5.03482,  5.99527,  2.83655,  2.14214,  0.75519,  0.45524
Ethylbenzene,  4.48486,  0.66213,  1.17444,  2.53632,  4.87534,  6.50775,  3.09167,  2.02826,  0.65604,  0.45225
Propylbenzene,  5.58389,  0.51525,  0.63337,  3.21694,  5.79281,  6.35201,  3.29145,  2.49869,  0.75915,  0.44748
m_p-Xylene,  6.79563,  0.00000,  1.16296,  3.35400,  7.45705, 13.37003,  4.76791,  4.21399,  0.88382,  0.62010
o-Xylene,  2.96801,  0.00000,  0.18482,  1.28799,  3.52393,  6.90346,  2.24112,  2.28325,  1.01880,  0.76929
p-Isopropyl Toluene,  3.80199,  0.00000,  0.00000,  2.29210,  3.77869,  5.70227,  2.13703,  2.14981,  1.00598,  0.56544
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.44312,  0.18014,  0.76885,  4.26801,70081439831182.00000
Methanol,  0.02651,  0.00000,  0.00000,  0.93459,  3.43453,  4.48331,  1.57211,  1.78153,  1.13321, 67.20294
Ethanol,  0.00000,  0.00000,  0.00000,  2.89277,  3.93319,  5.30459,  2.36033,  2.13029,  0.90254,174277942264963000.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000, 12.15504, 18.32420,  5.62550,  7.44572,  1.32357,29877196385280.10000
Methyl acetate,  3.72119,  0.00000,  1.16385,  2.76655,  3.71659,  7.24970,  2.75983,  1.89401,  0.68628,  0.50898
n-Butyl acetate,  7.86267,  0.00000,  0.22346,  1.21010,  7.87975,  8.72057,  3.72495,  3.83217,  1.02879,  0.48739
D5-Siloxane, 11.91758,  0.00000,  0.00000,  4.55937, 11.90412, 23.94567,  6.49870,  6.52566,  1.00415,  0.54757

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 39.10066,  6.45677, 25.55315, 33.95246, 39.05119, 41.27396, 29.48128, 10.95500,  0.37159,  0.28017
Chloroform, 50.26353,  3.88214, 25.82081, 46.17920, 49.93046, 51.63014, 36.48762, 17.04832,  0.46724,  0.33918
Trichlorofluoromethane, 42.03338,  4.48957, 19.03154, 30.77113, 39.36963, 42.03338, 26.77324, 13.52726,  0.50525,  0.32182
Dichlorodifluoromethane, 11.66575,  0.00000,  0.00000,  5.17408,  8.93069, 12.26298,  4.93087,  4.50388,  0.91340,  0.38608
Carbon Tetrachloride, 36.57110,  0.00000, 14.12129, 25.62038, 34.28838, 36.76496, 21.70547, 13.21855,  0.60900,  0.36145
1_1_2-Trichlorotrifluoroethane, 36.51357,  0.00000, 13.43031, 25.83472, 33.17197, 36.51357, 21.05502, 13.29867,  0.63162,  0.36421
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 21.20528,  0.00000,  7.33787, 10.45784, 17.53566, 21.64042, 11.72163,  6.34844,  0.54160,  0.29938
Tetrachloroethene, 29.80781,  0.88034, 21.08048, 29.82677, 33.60978, 47.98209, 27.14033, 12.10582,  0.44605,  0.40613
1_2-Dichlorobenzene,  9.51006,  0.00000,  0.14295,  9.53446, 10.61887, 11.66643,  6.58508,  4.87167,  0.73980,  0.51227
1_4-Dichlorobenzene,  4.12712,  0.00000,  0.00000,  3.99187,  5.16263,  7.42951,  3.02021,  2.65644,  0.87955,  0.64366
PCBTF, 31.96130,  4.95921, 29.28727, 35.81684, 37.95856, 52.78113, 32.90752, 11.62775,  0.35335,  0.36381
N-Butane, 11.67497,  7.30975,  9.24570, 11.72054, 21.09055, 33.42848, 15.69054,  8.39689,  0.53516,  0.71922
Isobutane, 23.14117,  0.00000,  0.47762, 22.56473, 26.35371, 52.20579, 19.87639, 15.86796,  0.79833,  0.68570
N-Pentane, 18.43052,  0.00000, 18.44100, 20.30556, 55.09576, 70.72724, 31.99238, 22.53267,  0.70431,  1.22257
Isopentane, 39.83089, 10.84651, 20.52799, 38.25499, 41.30502, 51.89106, 33.94788, 12.32065,  0.36293,  0.30932
2-Methyl pentane, 56.88204,  3.05824, 28.76036, 56.27080, 57.44385, 69.11129, 44.60131, 22.07659,  0.49498,  0.38811
Butene, 19.51073, 13.27999, 15.38489, 19.27202, 21.64705, 26.32205, 19.30056,  4.10265,  0.21257,  0.21028
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  6.93588, 30.35507,  5.11564,  9.77354,  1.91052,51946914913100.70000
cis-2-Pentene, 45.73219, 16.05521, 26.20307, 43.23573, 45.11721, 45.73219, 36.64289, 10.74211,  0.29316,  0.23489
Isoprene,  0.15908,  0.00000,  0.00000,  0.13903,  0.90693,  7.49943,  1.07415,  1.98910,  1.85178, 12.50381
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.90460,  0.33997,  0.84947,  2.49866,605388587052648.00000
MVK,  2.03016,  0.00000,  0.82104,  1.88422,  3.26347,  9.44397,  2.33685,  2.43755,  1.04309,  1.20067
Benzene, 62.68431,  9.68299, 39.94483, 56.26941, 62.55759, 67.24999, 47.18161, 18.44116,  0.39085,  0.29419
Toluene, 25.59282,  6.26677, 25.41797, 28.43667, 33.79546, 45.14055, 28.52333,  9.51781,  0.33369,  0.37189
Ethylbenzene, 20.97867,  6.02201, 20.98889, 24.89689, 29.05096, 41.65397, 25.02968,  8.80413,  0.35175,  0.41967
Propylbenzene, 22.32745,  5.69289, 22.17369, 23.62552, 28.35485, 42.51971, 24.68958,  9.03349,  0.36588,  0.40459
m_p-Xylene,  0.00000,  0.00000,  0.00000,  9.28055, 18.00964, 30.93408, 10.60808,  9.82366,  0.92605,38556690159002000.00000
o-Xylene, 11.38982,  6.34521, 11.97404, 18.08584, 24.82307, 33.46855, 18.47302,  8.13219,  0.44022,  0.71399
p-Isopropyl Toluene, 39.53987,  0.00000, 20.58017, 36.10316, 39.46865, 46.01766, 28.58374, 15.01619,  0.52534,  0.37977
Naphthalene, 11.19137,  0.00000,  1.69800, 11.09514, 15.59952, 36.78251, 10.61901,  9.05508,  0.85272,  0.80911
Methanol,  0.00012,  0.00000,  0.00000,  0.29588,  1.23169,  3.31598,  0.67033,  0.87085,  1.29914,7506.72214
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.92278,  4.41328,  0.50675,  1.08942,  2.14979,45214934.26657
Phenol, 25.11457,  0.00000,  8.27371, 17.57813, 22.88637, 25.33206, 15.49954,  8.28742,  0.53469,  0.32998
Methyl acetate, 60.51191,  0.74664, 34.02210, 59.97239, 62.10428, 68.61617, 46.60981, 22.89497,  0.49120,  0.37835
n-Butyl acetate, 33.11050,  8.00836, 33.85795, 40.76214, 45.12368, 56.40417, 38.21175, 12.03397,  0.31493,  0.36345
D5-Siloxane, 17.48226,  0.00000,  0.00000,  8.73952, 17.52276, 35.18332, 10.85287,  9.93477,  0.91541,  0.56828

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.09240,  3.89268,  4.04840,  4.34963,  4.74865,  4.98377,  4.37168,  0.36212,  0.08283,  0.08849
Chloroform,  2.81623,  1.97922,  2.26694,  2.60322,  2.81607,  3.31986,  2.56311,  0.34682,  0.13531,  0.12315
Trichlorofluoromethane,  2.36213,  1.92025,  2.38603,  3.16010,  3.64762,  4.14226,  3.04779,  0.69515,  0.22808,  0.29429
Dichlorodifluoromethane,  1.86454,  1.77741,  2.20010,  3.00848,  4.53866,  6.71922,  3.30164,  1.38333,  0.41898,  0.74191
Carbon Tetrachloride,  1.53169,  1.44609,  1.55786,  2.61434,  3.12422,  4.16043,  2.45207,  0.84499,  0.34460,  0.55167
1_1_2-Trichlorotrifluoroethane,  2.10468,  1.83245,  2.14548,  3.04385,  3.50595,  4.59438,  2.95985,  0.83086,  0.28071,  0.39477
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  1.87442,  1.63882,  1.94631,  2.90972,  4.23619,  5.71414,  3.09968,  1.19775,  0.38641,  0.63900
Tetrachloroethene,  1.64019,  0.78345,  1.65287,  2.01247,  2.82974,  3.12196,  2.13757,  0.69404,  0.32468,  0.42314
1_2-Dichlorobenzene,  0.70269,  0.00000,  0.00000,  0.00000,  0.57776,  0.72570,  0.18993,  0.30340,  1.59742,  0.43176
1_4-Dichlorobenzene,  1.59339,  0.00000,  0.70751,  1.01758,  1.44914,  1.73680,  1.00527,  0.45174,  0.44937,  0.28351
PCBTF,  5.16249,  3.48990,  4.70869,  5.50180,  6.37907,  7.05636,  5.45832,  1.06081,  0.19435,  0.20548
N-Butane,  0.51064,  0.34828,  0.45044,  0.56464,  1.41478,  1.58886,  0.83037,  0.48411,  0.58300,  0.94804
Isobutane,  2.05315,  0.00000,  1.12323,  1.61699,  2.29425,  4.61959,  1.71790,  1.14472,  0.66635,  0.55754
N-Pentane,  0.54878,  0.00000,  0.03387,  0.40075,  0.54464,  1.00276,  0.35188,  0.27885,  0.79246,  0.50814
Isopentane,  2.33374,  1.09721,  2.05791,  2.35214,  2.59209,  3.32229,  2.31247,  0.50903,  0.22012,  0.21812
2-Methyl pentane,  3.10441,  1.38498,  2.39949,  2.75814,  3.14035,  4.67524,  2.78245,  0.67934,  0.24415,  0.21883
Butene,  0.14671,  0.00000,  0.17329,  0.38377,  0.86821,  1.41678,  0.49240,  0.40074,  0.81384,  2.73155
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.25182,  0.13642,  0.37827,  2.77275,7506707491862.54000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.22361
Isoprene,  2.04338,  0.91426,  2.67277,  5.99325,  7.49890, 11.25389,  5.45664,  2.83700,  0.51992,  1.38839
alpha-Pinene,  1.50736,  0.55946,  2.01569,  4.95950,  6.64575,  9.87765,  4.56406,  2.56369,  0.56171,  1.70078
MVK,  1.70003,  0.47131,  2.27449,  5.29994,  6.41225, 10.56464,  4.79866,  2.65519,  0.55332,  1.56185
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.39222,  0.06077,  0.14155,  2.32934,376092493927078.00000
Toluene,  1.03671,  0.37776,  1.11254,  2.16828,  3.33762,  3.62298,  2.12917,  1.11028,  0.52146,  1.07096
Ethylbenzene,  1.22451,  0.52513,  1.30764,  2.34967,  3.81115,  4.07646,  2.46934,  1.21984,  0.49400,  0.99619
Propylbenzene,  1.13659,  0.83063,  1.33539,  1.95926,  3.39554,  3.63181,  2.34144,  1.02457,  0.43758,  0.90145
m_p-Xylene,  0.00000,  0.00000,  0.00000,  1.90460,  3.85633,  4.45047,  2.02367,  1.68567,  0.83298,241569537853302000.00000
o-Xylene,  0.82708,  0.21748,  0.90305,  2.18523,  3.97538,  4.54500,  2.49301,  1.54471,  0.61961,  1.86766
p-Isopropyl Toluene,  3.48219,  1.94390,  3.24807,  3.82763,  4.09839,  5.13247,  3.75225,  0.86168,  0.22964,  0.24745
Naphthalene,  4.40854,  3.43363,  4.37016,  5.68821,  7.80105,  9.12209,  5.95775,  1.81979,  0.30545,  0.41279
Methanol, 87.29647, 85.81432, 86.19295, 86.62935, 87.24739, 88.51181, 86.74312,  0.71868,  0.00829,  0.00823
Ethanol,  0.19998,  0.00000,  0.02829,  0.27731,  1.00957,  2.42852,  0.56992,  0.64937,  1.13940,  3.24711
Phenol,  0.21519,  0.00000,  0.39444,  2.05106,  3.28462,  5.69306,  2.06689,  1.70080,  0.82288,  7.90369
Methyl acetate,  2.86108,  0.46488,  1.65943,  2.42208,  2.85487,  3.46619,  2.28927,  0.75728,  0.33080,  0.26468
n-Butyl acetate,  1.66860,  0.00000,  1.25542,  1.83806,  3.37676,  4.17831,  2.22275,  1.25849,  0.56618,  0.75422
D5-Siloxane,  3.18820,  0.00000,  2.20205,  2.96461,  3.47300,  4.47695,  2.63349,  1.26174,  0.47911,  0.39575

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.47618,  0.00000,  0.00000,  0.24139,  0.96791,  1.82951,  0.49597,  0.63629,  1.28293,  1.33625
Chloroform,  5.42868,  2.24612,  2.74674,  4.32415,  5.75322,  7.23790,  4.37893,  1.73855,  0.39703,  0.32025
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.55551,  3.89713,  0.52736,  1.17683,  2.23155,7106075033212850.00000
Dichlorodifluoromethane,  1.51577,  0.00000,  0.00000,  0.00000,  1.19233,  1.69065,  0.41977,  0.68911,  1.64166,  0.45463
Carbon Tetrachloride,  2.23897,  0.04157,  1.29259,  1.97740,  2.59901,  4.25517,  1.95974,  1.12289,  0.57298,  0.50152
1_1_2-Trichlorotrifluoroethane,  2.37878,  0.63020,  1.90466,  2.38223,  2.68264,  5.31600,  2.44587,  1.15520,  0.47231,  0.48563
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.85606,  0.08812,  0.26170,  2.96979,668318674979682.00000
Tetrachloroethene,  2.25062,  1.02883,  1.52143,  2.19009,  2.76998,  4.90792,  2.25029,  1.00811,  0.44799,  0.44793
1_2-Dichlorobenzene,  1.48850,  0.00000,  0.71128,  1.74410,  2.25453,  2.88541,  1.59994,  0.98962,  0.61854,  0.66484
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  1.58597,  7.45816,  1.26911,  2.48034,  1.95439,26900853362413800.00000
PCBTF,  1.73670,  0.00000,  0.30259,  1.72846,  3.90011,  7.01748,  2.24068,  1.94214,  0.86677,  1.11829
N-Butane,  2.26661,  0.57997,  1.57139,  2.04221,  2.34804,  5.87411,  2.16063,  1.11572,  0.51639,  0.49224
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.36096,  0.26890,  0.98958,  3.68016,1795267624926440.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.84797,  0.55000,  1.66897,  3.03449,8816398642175940.00000
Isopentane,  3.63157,  0.00000,  1.41673,  3.62127,  4.72167,  6.09673,  3.25252,  2.07615,  0.63832,  0.57170
2-Methyl pentane,  1.92781,  0.00000,  0.00000,  0.26029,  2.18599,  4.00886,  1.20380,  1.45056,  1.20498,  0.75244
Butene,  7.09261,  5.53501,  6.04894,  7.06147,  7.35870,  9.13855,  6.85656,  0.98366,  0.14346,  0.13869
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.36156,  3.52693,  0.50074,  1.01149,  2.01998,1034273468918890.00000
cis-2-Pentene,  2.28109,  1.08489,  2.29667,  4.19213,  5.06857,  6.05866,  3.84055,  1.55045,  0.40371,  0.67970
Isoprene,  7.98017,  0.51503,  8.00570, 11.52669, 13.66415, 22.20534, 11.73379,  5.20919,  0.44395,  0.65277
alpha-Pinene,  6.67756,  0.92160,  6.69666,  8.96540, 11.18295, 16.06397,  9.15544,  3.63569,  0.39711,  0.54446
MVK, 10.41146,  3.14489, 10.43967, 15.04263, 17.55372, 25.38132, 14.96235,  5.70643,  0.38139,  0.54809
Benzene,  0.04277,  0.00000,  0.00000,  0.07588,  1.05454,  3.38107,  0.69646,  1.12978,  1.62218, 26.41540
Toluene,  1.77007,  0.98775,  1.60780,  2.33713,  3.86367,  7.18023,  2.68218,  1.48928,  0.55525,  0.84137
Ethylbenzene,  1.38270,  0.63290,  0.99468,  1.33789,  3.23080,  6.61957,  2.06287,  1.55326,  0.75296,  1.12335
Propylbenzene,  0.52183,  0.00000,  0.09525,  0.57586,  1.94669,  5.68251,  1.17547,  1.50547,  1.28074,  2.88500
m_p-Xylene,  0.23393,  0.00000,  0.00011,  0.16716,  2.29525,  5.89976,  1.22293,  1.87056,  1.52957,  7.99638
o-Xylene,  1.12903,  0.00000,  0.42475,  0.99900,  3.01464,  6.70893,  1.74290,  1.88472,  1.08137,  1.66932
p-Isopropyl Toluene, 12.69039,  9.87419, 11.96552, 13.21480, 16.69218, 21.41408, 14.02568,  2.91964,  0.20816,  0.23007
Naphthalene,  5.46506,  0.40328,  2.21323,  4.58874,  5.75915, 11.98807,  4.65838,  2.95785,  0.63495,  0.54123
Methanol,  5.56082,  1.43018,  2.34509,  2.83252,  3.35902,  5.56082,  2.88888,  0.92987,  0.32188,  0.16722
Ethanol, 87.00520, 86.71157, 86.99770, 87.65768, 88.10931, 89.63951, 87.64518,  0.78495,  0.00896,  0.00902
Phenol,  1.13149,  0.27030,  1.29238,  2.64843,  5.99793,  8.44211,  3.44127,  2.42918,  0.70590,  2.14688
Methyl acetate,  4.00691,  0.00000,  2.66344,  3.99929,  4.66659,  7.16879,  3.76573,  1.94137,  0.51553,  0.48450
n-Butyl acetate,  3.64625,  2.17661,  3.37170,  4.65353,  6.81430,  9.24601,  5.18509,  2.32593,  0.44858,  0.63790
D5-Siloxane, 10.01919,  0.00000,  0.59436,  7.50902, 10.01099, 14.26426,  6.27966,  4.43732,  0.70662,  0.44288

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.00226,  3.02034,  6.47050,  6.93202,  7.64655, 10.60110,  7.29840,  1.72205,  0.23595,  0.24593
Chloroform,  3.31652,  0.00000,  2.61166,  3.39569,  5.08501,  8.35002,  3.66106,  2.05482,  0.56126,  0.61957
Trichlorofluoromethane,  2.26169,  0.00000,  0.16003,  1.81819,  2.16247,  6.53648,  1.57910,  1.51159,  0.95725,  0.66835
Dichlorodifluoromethane,  2.01632,  0.00000,  1.52399,  2.56236,  6.11121, 14.96706,  4.93207,  5.11204,  1.03649,  2.53533
