
Residuals from Base Run #6 (Convergent Run)

Base_Run,Date_Time,1-Butene + Isobutylene,2-Methyl pentane,Acetaldehyde,Benzene,Benzene_ 1_2-dichloro-,Benzene_ 1_4-dichloro,Benzene_ propyl-,Carbon Tetrachloride,Chloroform,Cyclohexanone,Decamethylcyclopentasiloxane,Dichlorodifluoromethane,Dichloromethane,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,Ethanol,Ethylbenzene,Formaldehyde,Hexaldehyde,Isobutane,Isopentane,Isoprene,Isovaleraldehyde,MVK,Methanol,Methyl acetate,N-Butane,Naphthalene,Parachlorobenzotrifluoride,Pentane,Phenol,Phenylacetaldehyde,Propylene,Tetrachloroethene,Toluene,Trichlorofluoromethane,a-Pinene,cis-2-Pentene,m_p-Tolualdehyde,m_p-Xylene,n-Butyl acetate,o-Xylene,p-Cymene,p-Isopropyl Toluene
6,10/18/21,7.352000E-003,1.884000E-003,2.098000E+000,2.836000E-002,1.342000E-006,1.192000E-005,2.469000E-004,-5.523000E-003,5.540000E-004,2.210000E-003,-7.756000E-005,4.815000E-001,7.284000E-004,-4.957000E-003,-1.493000E-004,2.094000E-003,-3.677000E-004,3.941000E+000,1.502000E-001,2.161000E-003,-6.775000E-004,6.891000E-003,6.258000E-002,-2.837000E-003,-1.270000E-005,6.001000E-003,1.630000E-004,-9.047000E-005,3.593000E-005,-2.187000E-004,-3.087000E-002,-6.603000E-003,7.059000E-003,1.435000E-004,-1.399000E-003,-2.048000E-002,2.768000E-002,8.869000E-005,1.749000E-003,-1.484000E-003,1.437000E-003,-5.525000E-004,1.654000E-005,-8.673000E-004
6,10/19/21,2.914000E-002,8.734000E-002,1.941000E-001,-2.269000E-002,-3.205000E-003,5.123000E-002,9.754000E-004,7.735000E-003,-8.885000E-004,5.798000E-004,-6.676000E-003,-2.206000E-002,-6.326000E-003,1.046000E-003,-1.009000E-003,1.067000E-003,2.123000E-003,-1.423000E+000,8.380000E-002,-2.769000E-002,3.988000E-002,2.757000E-003,1.501000E-002,-1.024000E-003,2.058000E-005,1.345000E-003,-1.818000E-003,-1.240000E-005,1.893000E-004,3.476000E-002,-5.455000E-002,-6.242000E-002,8.311000E-002,-1.149000E-003,2.721000E-003,4.198000E-002,2.839000E-003,-3.886000E-003,4.050000E-004,2.719000E-002,-1.019000E-002,6.987000E-003,-3.564000E-003,-4.738000E-004
6,10/20/21,8.989000E-002,1.304000E-002,-2.576000E-001,-3.217000E-002,-1.444000E-002,3.033000E-002,-7.376000E-004,8.652000E-003,5.207000E-004,5.083000E-004,1.678000E-002,-7.513000E-002,-1.433000E-002,1.177000E-002,-1.151000E-003,-4.774000E-004,-5.757000E-003,1.366000E-001,1.590000E-001,-3.390000E-002,-1.506000E-003,8.024000E-003,2.122000E-002,1.224000E-003,-1.384000E-006,-1.457000E-002,1.696000E-001,-4.869000E-003,8.500000E-003,1.019000E-002,-2.667000E-002,-2.776000E-002,-7.210000E-002,6.845000E-003,-1.952000E-002,4.187000E-002,-1.761000E-004,-4.663000E-003,1.709000E-004,1.955000E-002,-5.769000E-003,8.272000E-003,4.649000E-004,-2.542000E-004
6,10/21/21,-3.370000E-002,1.147000E-002,1.295000E-001,-1.271000E-002,-3.622000E-003,2.342000E-002,3.991000E-004,-1.886000E-002,-1.198000E-003,5.075000E-004,9.473000E-003,2.334000E-002,-6.202000E-003,5.612000E-003,-2.125000E-004,-8.406000E-005,-5.192000E-003,1.391000E+000,3.680000E-001,-1.810000E-002,-2.370000E-002,1.920000E-002,8.408000E-002,8.246000E-003,-6.037000E-005,-2.712000E-002,7.170000E-002,-4.263000E-003,4.624000E-003,1.170000E-002,9.318000E-002,5.179000E-002,-6.940000E-002,1.292000E-003,-7.259000E-003,3.459000E-002,7.988000E-003,-3.855000E-003,3.013000E-004,1.279000E-004,3.516000E-003,-4.928000E-003,-4.355000E-003,-7.635000E-004
6,10/22/21,8.158000E-002,-8.171000E-003,-2.388000E-001,-4.743000E-002,-1.961000E-002,1.810000E-002,-1.230000E-003,-4.669000E-003,-3.578000E-003,-4.391000E-004,-2.750000E-003,-2.402000E-002,5.786000E-003,1.209000E-002,-1.401000E-003,9.080000E-002,2.945000E-003,2.194000E-001,1.544000E-001,1.997000E-002,-1.897000E-002,1.325000E-002,2.515000E-002,-6.629000E-003,-1.679000E-007,2.998000E-002,-3.310000E-002,-3.768000E-003,1.255000E-002,1.389000E-002,-1.077000E-002,1.516000E-002,3.071000E-002,-3.290000E-004,1.315000E-002,5.812000E-002,-3.035000E-003,-6.358000E-003,1.040000E-004,3.899000E-002,-1.507000E-002,4.458000E-003,-1.839000E-003,3.489000E-004
6,10/23/21,4.442000E-003,1.151000E-002,8.488000E-003,3.214000E-002,-3.195000E-006,5.192000E-005,3.700000E-004,-5.071000E-003,5.494000E-004,1.158000E-003,-2.776000E-004,2.154000E-002,2.924000E-003,-4.847000E-003,-1.940000E-003,1.823000E-001,-2.767000E-004,1.666000E-002,2.121000E-001,1.043000E-002,1.553000E-003,9.031000E-003,6.650000E-002,-4.713000E-003,3.644000E-005,9.435000E-003,1.450000E-003,-1.359000E-004,6.467000E-005,-7.323000E-004,-2.931000E-002,-6.763000E-003,6.897000E-003,2.117000E-004,-1.514000E-003,-1.788000E-002,2.901000E-002,1.169000E-004,8.094000E-005,-2.018000E-003,-3.019000E-004,-6.822000E-004,-2.149000E-004,-1.518000E-003
6,10/24/21,-1.543000E-001,-1.118000E-003,5.898000E-002,-8.723000E-003,4.045000E-004,3.871000E-002,7.318000E-004,1.419000E-003,2.686000E-003,-7.527000E-005,-3.672000E-003,1.469000E-001,9.881000E-003,-1.247000E-002,5.243000E-003,1.554000E-005,2.107000E-003,-1.606000E+000,-1.673000E-002,2.361000E-001,1.289000E-001,-3.564000E-003,-1.046000E-002,-7.150000E-004,4.308000E-005,-3.050000E-002,-2.234000E-003,-2.440000E-003,-7.383000E-004,-2.584000E-004,3.714000E-002,1.871000E-001,-1.504000E-001,2.356000E-004,3.008000E-002,-9.035000E-002,1.819000E-003,-1.094000E-003,-7.853000E-004,-4.118000E-003,4.924000E-002,-2.518000E-003,-2.367000E-003,8.100000E-004
6,10/25/21,1.017000E-002,1.629000E-003,2.081000E+000,3.126000E-002,3.759000E-006,-2.865000E-006,2.067000E-004,-1.721000E-003,1.325000E-003,2.261000E-003,-5.554000E-005,7.544000E-001,4.933000E-003,-4.346000E-004,-8.416000E-004,1.546000E-003,-3.376000E-004,3.907000E+000,1.631000E-001,1.587000E-003,-2.660000E-003,8.061000E-003,6.721000E-002,-3.404000E-003,5.457000E-006,7.099000E-003,6.494000E-003,-1.930000E-004,1.831000E-005,-1.646000E-004,-2.511000E-002,3.262000E-003,2.456000E-002,1.855000E-004,-1.307000E-003,-9.154000E-003,3.064000E-002,1.969000E-004,1.739000E-003,-1.236000E-003,1.445000E-003,-5.201000E-004,2.880000E-005,-1.110000E-003
6,10/26/21,1.016000E-001,-1.711000E-002,-5.353000E-001,-2.541000E-003,-1.812000E-003,3.035000E-002,1.264000E-003,1.604000E-004,-4.021000E-004,-2.298000E-004,-5.451000E-003,9.853000E-002,6.434000E-003,7.082000E-003,2.985000E-003,8.924000E-004,-2.697000E-004,-8.320000E-001,-2.563000E-002,4.869000E-002,8.530000E-003,-6.463000E-003,-2.188000E-002,6.908000E-004,-2.377000E-001,-1.317000E-002,-1.290000E-002,-1.023000E-003,2.183000E-004,-4.640000E-003,-3.518000E-002,8.918000E-002,1.554000E-001,3.625000E-004,8.933000E-004,-8.649000E-002,2.535000E-004,-2.524000E-003,-4.069000E-004,-1.495000E-003,-5.833000E-004,-3.168000E-004,1.614000E-002,9.025000E-004
6,10/27/21,1.121000E-001,-8.960000E-003,-6.495000E-001,-1.177000E-002,1.372000E-002,-1.106000E-004,-1.779000E-003,-8.129000E-003,2.505000E-003,-9.936000E-004,2.104000E-003,-1.110000E-001,1.295000E-002,5.913000E-003,1.611000E-004,-3.947000E-002,9.181000E-003,-1.209000E+000,7.328000E-002,-3.232000E-003,2.797000E-002,-1.994000E-002,5.605000E-003,-6.927000E-005,3.002000E-006,-8.873000E-003,4.605000E-001,-5.911000E-003,-3.696000E-004,-9.848000E-005,3.584000E-002,-5.089000E-003,-1.304000E-002,-1.172000E-003,1.662000E-002,5.230000E-002,-3.374000E-003,-2.488000E-003,-5.307000E-004,3.646000E-002,1.318000E-001,6.135000E-003,2.187000E-003,-3.827000E-003
6,10/28/21,-9.817000E-003,3.802000E-003,-4.562000E-001,-1.502000E-002,1.419000E-002,-5.832000E-005,7.698000E-004,-4.620000E-002,2.794000E-004,-2.064000E-004,-2.009000E-005,7.294000E-002,5.686000E-003,4.171000E-003,-1.352000E-003,2.615000E-003,-7.230000E-004,-1.105000E+000,1.825000E-001,1.595000E-003,2.230000E-002,5.186000E-002,3.358000E-002,4.211000E-002,4.072000E-004,3.240000E-003,1.429000E-001,-3.823000E-003,-4.097000E-004,-7.240000E-003,3.948000E-002,1.621000E-002,-8.499000E-002,1.891000E-003,1.853000E-002,3.625000E-002,5.418000E-003,-4.757000E-003,-4.467000E-004,1.250000E-002,1.736000E-002,-8.044000E-004,-1.023000E-004,-3.673000E-003
6,10/29/21,9.495000E-002,-1.861000E-003,-5.299000E-001,-4.556000E-002,1.938000E-002,-7.336000E-005,-7.787000E-004,4.697000E-004,9.299000E-004,-3.757000E-004,3.645000E-002,-9.435000E-002,1.367000E-002,1.623000E-002,-2.102000E-004,-6.098000E-002,-4.679000E-003,1.487000E+000,2.510000E-001,-1.962000E-002,2.592000E-002,1.203000E-001,5.172000E-002,6.906000E-002,-2.442000E-002,-2.897000E-002,2.820000E-001,-5.539000E-003,2.723000E-004,8.476000E-003,6.203000E-002,-6.175000E-002,-9.808000E-002,1.593000E-003,-1.994000E-002,6.445000E-002,1.866000E-002,-5.597000E-003,-5.116000E-004,1.359000E-002,2.402000E-002,-3.950000E-003,-4.757000E-003,-5.004000E-003
6,10/30/21,1.086000E-002,9.537000E-004,-1.353000E-001,3.604000E-002,1.730000E-005,-5.401000E-005,-8.737000E-005,-5.563000E-004,2.356000E-003,-1.259000E-005,-2.342000E-005,7.673000E-003,7.810000E-003,1.084000E-003,-2.851000E-004,7.267000E-004,-9.709000E-004,-3.264000E-001,1.876000E-004,1.081000E-003,-8.943000E-003,5.848000E-002,6.172000E-004,2.123000E-002,-3.029000E-005,1.148000E-002,1.165000E-002,-1.310000E-003,8.203000E-005,-1.170000E-004,-6.231000E-002,2.785000E-003,4.394000E-002,2.186000E-004,-4.820000E-003,-9.175000E-003,4.421000E-002,9.650000E-006,-5.300000E-005,-2.488000E-003,3.344000E-003,-1.372000E-003,-7.016000E-004,-2.810000E-003
6,10/31/21,1.873000E-002,-1.512000E-002,6.137000E-002,-8.175000E-002,-3.410000E-003,2.753000E-002,3.884000E-003,9.197000E-004,6.058000E-003,-4.783000E-004,2.122000E-001,8.512000E-002,-5.028000E-003,-3.935000E-003,2.288000E-003,-6.722000E-004,1.110000E-002,-2.069000E+000,-6.091000E-002,3.665000E-002,2.974000E-001,-7.107000E-003,-2.327000E-002,-5.530000E-003,3.151000E-005,-7.049000E-003,-1.523000E-001,-9.889000E-003,-5.165000E-003,-1.254000E-002,-1.011000E-002,-5.894000E-002,-3.732000E-003,-1.217000E-004,6.496000E-002,9.171000E-003,-9.628000E-003,-7.672000E-003,-4.130000E-004,5.729000E-002,1.143000E-002,9.997000E-003,3.716000E-003,8.864000E-003

Scaled Residuals from Base Run #6 (Convergent Run)

Base_Run,Date_Time,1-Butene + Isobutylene,2-Methyl pentane,Acetaldehyde,Benzene,Benzene_ 1_2-dichloro-,Benzene_ 1_4-dichloro,Benzene_ propyl-,Carbon Tetrachloride,Chloroform,Cyclohexanone,Decamethylcyclopentasiloxane,Dichlorodifluoromethane,Dichloromethane,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,Ethanol,Ethylbenzene,Formaldehyde,Hexaldehyde,Isobutane,Isopentane,Isoprene,Isovaleraldehyde,MVK,Methanol,Methyl acetate,N-Butane,Naphthalene,Parachlorobenzotrifluoride,Pentane,Phenol,Phenylacetaldehyde,Propylene,Tetrachloroethene,Toluene,Trichlorofluoromethane,a-Pinene,cis-2-Pentene,m_p-Tolualdehyde,m_p-Xylene,n-Butyl acetate,o-Xylene,p-Cymene,p-Isopropyl Toluene,Q(true)/Qexp
6,07/10/21,1.421000E+000,-2.710000E-001,-1.820000E+000,5.810000E-001,-1.701000E+000,1.463500E+001,-1.016000E+000,-3.728000E+000,3.590000E-001,-1.684000E+000,1.629000E+000,9.770000E-001,8.970000E-001,9.500000E-002,-1.270000E+000,-8.600000E-002,4.960000E-001,-1.382000E+000,2.200000E-001,-2.021000E+000,5.200000E-002,6.620000E-001,1.491000E+000,4.000000E-002,-7.700000E-002,3.406000E+000,2.022000E+000,1.615000E+000,2.440000E-001,-5.760000E-001,3.179000E+000,1.859000E+000,8.230000E-001,3.477000E+000,-4.910000E-001,-2.219000E+000,4.160000E-001,-1.282000E+000,-2.561000E+000,2.040000E-001,2.660000E-001,-4.090000E-001,-2.300000E-002,-4.940000E-001,1.035523E+001
6,07/11/21,8.270000E-001,-5.996000E+000,-1.203000E+000,2.000000E+000,-1.521000E+000,1.493000E+000,1.766000E+000,6.880000E-001,2.324000E+000,-2.747000E+000,-5.550000E-001,1.217000E+000,1.293000E+000,1.732000E+000,1.228000E+000,3.861000E+000,6.100000E-001,-1.217000E+000,-6.176000E+000,2.750000E+000,-1.270000E+000,-3.170000E-001,-3.526000E+000,-9.170000E-001,6.400000E-002,1.973000E+000,-7.400000E-001,3.479000E+000,-1.709700E+001,-7.820000E-001,2.358000E+000,2.635000E+000,1.137000E+000,1.197000E+000,1.418000E+000,1.436000E+000,-2.330000E-001,-1.646000E+000,-2.914000E+000,4.767000E+000,-1.428000E+000,2.586000E+000,9.000000E-003,-1.273000E+000,1.716058E+001
6,07/12/21,6.640000E-001,8.740000E-001,-8.740000E-001,1.748000E+000,-2.540000E-001,6.120000E-001,1.185000E+000,1.490000E+000,1.541000E+000,8.740000E-001,1.615000E+000,-4.810000E-001,-1.194000E+000,1.082000E+000,-5.500000E-002,-3.650000E-001,9.360000E-001,-5.560000E-001,-9.070000E-001,-2.986000E+000,1.613000E+000,-1.500000E-002,-4.720000E-001,-1.197000E+000,3.000000E-002,3.627000E+000,-1.777000E+000,2.556000E+000,-3.565000E+000,3.907000E+000,8.670000E-001,-3.367000E+000,4.560000E-001,-3.455000E+000,1.336000E+000,-8.890000E-001,1.180000E-001,1.250000E-001,3.050000E-001,1.340000E+000,-3.213000E+000,1.290000E+000,8.500000E-002,3.530000E-001,4.100222E+000
6,07/13/21,1.539000E+000,-4.121000E+000,5.810000E-001,4.470000E-001,-1.377000E+000,1.227000E+000,-6.150000E-001,1.322000E+000,5.600000E-002,1.141000E+000,-1.045000E+000,-2.978000E+000,2.581000E+000,1.339000E+000,-5.550000E-001,2.280000E-001,-1.041000E+000,9.800000E-002,2.854000E+000,2.406000E+000,-1.662000E+000,5.640000E-001,2.194000E+000,1.680000E-001,6.000000E-003,7.422000E+000,1.738000E+000,-1.381000E+000,6.092000E+000,-1.545000E+000,2.348000E+000,-2.440000E+000,-1.315000E+000,1.989000E+000,-1.094000E+000,7.530000E-001,2.980000E-001,4.171000E+000,-1.068000E+000,-6.600000E-002,7.070000E-001,-1.162000E+000,-7.810000E-001,-1.977000E+000,6.969561E+000
6,07/14/21,4.012000E+000,-2.437000E+000,-6.700000E-001,1.345000E+000,-3.060000E-001,-5.380000E-001,-4.700000E-001,-5.143000E+000,1.185000E+000,5.790000E-001,3.857000E+000,-2.097000E+000,3.280000E-001,-4.540000E-001,7.000000E-003,-1.610000E-001,-5.190000E-001,2.410000E-001,1.512000E+000,-3.485000E+000,-1.899000E+000,-9.640000E-001,2.547000E+000,-7.400000E-001,1.560000E-001,4.736000E+000,3.120000E-001,1.330000E+000,-2.330000E-001,3.490000E-001,1.725000E+000,1.807000E+000,1.194000E+000,6.980000E-001,-1.660000E+000,-1.036000E+000,-6.140000E-001,3.091000E+000,-5.000000E-001,-3.960000E-001,8.020000E-001,-9.430000E-001,1.899000E+000,4.083000E+000,5.515006E+000
6,07/15/21,-3.540000E-001,4.920000E-001,-1.377000E+000,-1.680000E-001,-1.143000E+000,1.605000E+000,-7.880000E-001,1.921000E+000,1.328000E+000,1.291000E+000,2.871000E+000,6.650000E-001,-7.120000E-001,1.515000E+000,-2.850000E-001,-7.260000E-001,-3.700000E-001,-1.480000E+000,-8.480000E-001,-6.993000E+000,3.298000E+000,1.148000E+000,3.510000E-001,8.060000E-001,-9.500000E-002,5.218000E+000,-5.800000E-002,3.645000E+000,-6.159000E+000,5.734000E+000,-4.761000E+000,-2.637000E+000,-3.850000E-001,-3.630000E+000,-3.180000E-001,-2.980000E-001,9.260000E-001,-1.548000E+000,-2.270000E+000,2.583000E+000,7.780000E-001,1.070000E+000,1.640000E+000,2.768000E+000,8.966483E+000
6,07/16/21,1.220000E+000,-1.562000E+000,-6.930000E-001,2.310000E+000,-6.720000E-001,7.520000E-001,8.040000E-001,1.418000E+000,-1.613000E+000,-1.770000E+000,3.290000E+000,-6.180000E-001,8.100000E-001,2.046000E+000,1.670000E+000,3.390000E-001,9.860000E-001,-6.010000E-001,-2.197000E+000,-1.766000E+000,-4.090000E-001,-4.380000E-001,-4.150000E-001,-9.720000E-001,2.100000E-002,-2.608000E+000,6.080000E-001,1.987000E+000,-4.431000E+000,1.426000E+000,2.130000E-001,1.470000E+000,-2.504000E+000,4.400000E-002,5.470000E-001,1.741000E+000,-2.700000E-002,-4.700000E-002,4.180000E-001,2.237000E+000,1.230000E-001,1.448000E+000,-6.000000E-001,-9.200000E-001,3.353829E+000
6,07/17/21,-1.150000E+000,-1.297000E+000,2.770000E-001,4.720000E-001,-2.970000E-001,6.080000E-001,1.054000E+000,2.704000E+000,1.043000E+000,2.833000E+000,4.201000E+000,-9.150000E-001,1.175000E+000,2.629000E+000,5.870000E-001,-5.000000E-002,2.260000E-001,-3.900000E-002,-1.263000E+000,-3.849000E+000,4.840000E-001,-2.190000E-001,1.722000E+000,-1.550000E-001,-1.000000E-003,-7.770000E-001,7.200000E-002,6.260000E-001,5.000000E-001,3.679000E+000,-2.498000E+000,-2.274000E+000,-2.426000E+000,-2.899000E+000,1.980000E-001,1.829000E+000,1.460000E-001,1.030000E-001,9.000000E-001,7.900000E-002,-1.661000E+000,-5.300000E-001,-3.950000E-001,4.390000E-001,3.824513E+000
6,07/18/21,2.407000E+000,-1.461000E+000,-1.850000E-001,1.244000E+000,1.151000E+000,-8.120000E-001,-1.629000E+000,3.308000E+000,1.992000E+000,1.895000E+000,1.762000E+000,-3.192000E+000,8.000000E-001,2.740000E+000,7.930000E-001,-2.600000E-002,-7.830000E-001,-7.150000E-001,-3.274000E+000,2.240000E-001,-8.190000E-001,2.640000E-001,1.001000E+000,5.660000E-001,4.000000E-003,-1.690000E+000,1.877000E+000,-2.309000E+000,-2.296000E+000,-1.640000E-001,7.500000E-002,4.590000E-001,-5.437000E+000,3.002000E+000,2.210000E-001,2.542000E+000,-1.030000E-001,2.750000E+000,-2.888000E+000,-1.600000E-001,-8.920000E-001,-8.410000E-001,3.650000E-001,9.310000E-001,4.915394E+000
6,07/19/21,9.497000E+000,-5.080000E-001,4.030000E-001,1.204000E+000,-3.300000E-002,-3.960000E-001,1.794000E+000,-6.950000E-001,-1.990000E+000,-2.971000E+000,1.264400E+001,1.022400E+001,6.821000E+000,-4.416000E+000,7.709000E+000,-1.300000E-002,1.219000E+000,5.500000E-002,-3.213000E+000,-3.815000E+000,-8.078000E+000,9.000000E-003,-8.230000E-001,4.490000E-001,-1.000000E-003,7.696000E+000,9.735000E+000,3.106000E+000,6.716000E+000,1.370500E+001,3.781000E+000,1.181000E+000,7.577000E+000,2.934000E+000,3.140000E-001,-9.267000E+000,2.380000E-001,-1.160000E-001,-4.113000E+000,-1.463000E+000,-1.222000E+000,-1.350000E-001,4.100000E-001,2.278000E+000,3.885939E+001
6,07/20/21,8.420000E-001,3.314000E+000,7.000000E-003,2.108000E+000,1.053000E+000,-5.030000E-001,6.970000E-001,1.362000E+000,-4.110000E-001,-1.080000E-001,3.620000E-001,-1.630000E+000,1.345000E+000,-7.400000E-001,3.401000E+000,5.520000E-001,4.930000E-001,3.000000E-002,7.000000E-002,2.181000E+000,-2.922000E+000,1.810000E-001,3.800000E-002,3.740000E-001,2.730000E-001,-3.293000E+000,-1.246000E+000,-1.062000E+000,-8.230000E-001,1.005000E+000,1.221000E+000,1.851000E+000,-3.417000E+000,-2.920000E-001,1.500000E-001,-1.865000E+000,9.500000E-002,8.270000E-001,-5.000000E-003,0.000000E+000,4.384000E+000,4.630000E-001,-1.848000E+000,-2.451000E+000,3.808115E+000
6,07/21/21,8.110000E-001,7.810000E-001,5.970000E-001,-7.210000E-001,-4.720000E-001,2.900000E-001,3.500000E-002,-1.321000E+000,-5.630000E-001,-2.221000E+000,-1.130000E+000,2.193000E+000,1.833000E+000,2.600000E-001,1.232000E+000,1.196000E+000,2.990000E-001,-3.940000E-001,-2.628000E+000,3.600000E-002,-1.480000E-001,5.110000E-001,-1.999000E+000,4.950000E-001,-2.180000E-001,-1.327000E+000,2.431000E+000,-7.800000E-002,6.410000E-001,-1.861000E+000,1.950000E-001,2.892000E+000,1.495000E+000,-5.600000E-001,-5.940000E-001,-1.650000E-001,4.270000E-001,-2.323000E+000,-2.520000E-001,1.543000E+000,4.960000E-001,9.810000E-001,-4.570000E-001,-1.018000E+000,2.203637E+000
6,07/22/21,-1.581000E+000,4.616000E+000,-2.630000E-001,-6.650000E-001,-1.980000E-001,8.980000E-001,-8.900000E-001,-1.387000E+000,9.810000E-001,-4.550000E-001,3.660000E-001,1.927000E+000,5.170000E-001,6.300000E-002,-2.950000E+000,-4.120000E-001,-8.140000E-001,-7.200000E-002,-3.800000E-001,-2.160000E+000,3.163000E+000,1.271000E+000,7.840000E-001,9.520000E-001,-3.130000E-001,9.760000E-001,-8.040000E-001,9.410000E-001,3.757000E+000,4.678000E+000,-2.372000E+000,-1.836000E+000,-1.131000E+000,-1.010000E-001,-8.800000E-001,3.190000E-001,7.850000E-001,-1.926000E+000,-7.510000E-001,-1.720000E+000,5.488000E+000,-9.930000E-001,-6.550000E-001,-5.800000E-001,4.938175E+000
6,07/23/21,-2.553000E+000,4.050000E-001,1.144000E+000,-7.070000E-001,4.080000E-001,-1.260000E-001,-7.250000E-001,-1.807000E+000,1.863000E+000,3.053000E+000,6.000000E-002,1.690000E+000,-8.710000E-001,3.400000E-002,-2.703000E+000,-5.000000E-002,-5.470000E-001,1.365000E+000,9.970000E-001,4.231000E+000,7.200000E-002,-1.750000E-001,2.189000E+000,-1.210000E-001,7.100000E-002,2.520000E+000,-3.841000E+000,-3.844000E+000,2.038000E+000,1.478000E+000,9.010000E-001,1.453000E+000,4.280000E-001,-2.330000E+000,8.430000E-001,-1.775000E+000,2.310000E-001,-6.040000E-001,4.620000E-001,-1.673000E+000,6.327000E+000,-6.060000E-001,1.530000E+000,2.388000E+000,5.545227E+000
6,07/24/21,-1.197000E+000,1.189000E+000,8.370000E-001,-4.740000E-001,8.900000E-002,1.870000E-001,-4.800000E-001,9.200000E-002,1.713000E+000,4.109000E+000,7.090000E-001,2.805000E+000,-1.039000E+000,7.180000E-001,-2.700000E+000,-3.200000E-002,9.400000E-001,1.204000E+000,-1.009000E+000,-1.826000E+000,8.390000E-001,-1.980000E-001,1.138000E+000,-4.610000E-001,0.000000E+000,1.660000E-001,-5.480000E-001,-4.000000E-001,-3.037000E+000,2.469000E+000,-1.275000E+000,1.866000E+000,-1.238000E+000,-1.545000E+000,-3.990000E-001,1.400000E-002,4.600000E-001,-5.000000E-002,3.030000E-001,-3.310000E-001,2.013000E+000,2.320000E-001,3.050000E-001,7.300000E-001,2.638357E+000
6,07/25/21,6.280000E-001,-2.795000E+000,1.491000E+000,4.400000E-002,-2.190000E-001,1.140000E-001,-4.640000E-001,7.160000E-001,2.400000E+000,1.346000E+000,1.750000E+000,1.153000E+000,6.600000E-002,1.114000E+000,-1.236000E+000,2.190000E-001,1.442000E+000,2.950000E-001,-4.530000E+000,-2.690000E-001,2.570000E-001,7.950000E-001,-1.250000E-001,-5.000000E-002,9.800000E-002,-1.641000E+000,1.404000E+000,-1.919000E+000,-3.519000E+000,-9.120000E-001,1.526000E+000,1.967000E+000,-8.300000E-002,6.762000E+000,1.095000E+000,1.312000E+000,1.265000E+000,1.273000E+000,-2.176000E+000,-1.400000E-001,3.930000E+000,-4.500000E-002,-8.590000E-001,-3.351000E+000,5.305631E+000
6,07/26/21,-7.080000E-001,5.800000E-002,2.759000E+000,1.540000E-001,5.180000E-001,-1.561000E+000,4.547000E+000,1.282000E+001,1.570000E-001,3.761000E+000,1.198800E+001,1.166000E+000,-2.300000E-001,-7.690000E-001,-3.428000E+000,-9.470000E-001,1.651000E+000,3.566000E+000,2.259000E+000,-5.420000E-001,-6.493000E+000,-5.630000E-001,4.603000E+000,-7.600000E-001,6.000000E-003,-6.440000E-001,-1.202000E+000,1.036000E+000,-5.624000E+000,6.450000E-001,-1.924000E+000,-4.120000E-001,-1.254000E+000,-3.601000E+000,5.186000E+000,-1.288000E+000,9.350000E-001,5.500000E-002,2.095000E+000,-2.401000E+000,1.423000E+000,5.880000E-001,1.271500E+001,1.746400E+001,3.340442E+001
6,07/27/21,-2.959000E+000,9.890000E-001,1.699000E+000,-5.410000E-001,1.489000E+000,-1.183000E+000,6.200000E-001,6.210000E-001,2.343000E+000,4.734000E+000,-2.443000E+000,-2.930000E-001,5.400000E-002,-3.510000E-001,-2.393000E+000,-4.300000E-001,3.960000E-001,1.774000E+000,1.969000E+000,6.465000E+000,1.308000E+000,1.150000E-001,3.153000E+000,-1.870000E-001,3.910000E-001,1.552000E+000,-1.188000E+000,-3.973000E+000,-1.377000E+000,-1.230000E+000,-9.896000E+000,-1.100000E+000,2.754000E+000,1.609000E+000,6.660000E-001,-2.230000E-001,3.050000E-001,2.065000E+000,2.396000E+000,7.500000E-002,-2.540000E+000,-1.170000E-001,3.970000E+000,6.556000E+000,1.073205E+001
6,07/28/21,-1.658000E+000,3.403000E+000,-1.200000E-002,-5.680000E-001,2.430000E-001,1.020000E-001,7.130000E-001,3.750000E-001,6.700000E-001,3.589000E+000,-9.010000E-001,2.400000E-001,-9.560000E-001,3.170000E-001,3.640000E-001,-4.920000E-001,-5.720000E-001,1.290000E-001,2.525000E+000,4.980000E-001,1.873000E+000,9.000000E-002,1.872000E+000,2.050000E-001,1.000000E-003,-8.740000E-001,-6.360000E-001,-1.007000E+000,-1.813000E+000,2.660000E-001,-4.423000E+000,-5.452000E+000,-7.780000E-001,-5.051000E+000,2.610000E-001,1.335000E+000,-2.730000E-001,-7.200000E-001,2.076000E+000,-1.680000E-001,2.068000E+000,2.800000E-001,2.229000E+000,4.642000E+000,5.381153E+000
